qstamp,tstamp,measure,beat,Flute 1,Flute 2,Oboe 1,Oboe 2,Bb Clarinet 1,Bb Clarinet 2,Bassoon 1,Bassoon 2,D Horn 1,D Horn 2,Bb (basso) Horn 3,Bb (basso) Horn 4,D Trumpet 1,D Trumpet 2,"D, A Timpani",Violin 1,Violin 2,Viola,Violoncello,Contrabass
101.875,69.4602,51,2.875,D6,D5,D5,D5,D5,D4,D3,D3,D4,D3,D4,D3,D5,D4,D3,D5,D5,D4,D3,D2
102.0,69.5455,52,1.0,B-5,B-4,B-4,B-4,B-5,B-4,B-2,B-2,D4,D3,B-3,B-2,D5,D4,D3,B-4,B-4,B-3,B-2,B-1
102.875,70.142,52,1.875,F5,F5,F4,F4,F5,F4,F2,F2,r,r,F3,F2,D5,D4,D3,F4,F4,F3,F2,F1
103.0,70.2273,52,2.0,D5,D5,D4,D4,D5,D4,D2,D2,r,r,D4,D3,D5,D4,D3,D4,D4,D3,D2,D2
103.75,70.7386,52,2.75,F5,F5,F5,F5,F5,F4,F3,F2,r,r,F4,F3,D5,D4,D3,F4,F4,F4,F2,F2
103.875,70.8239,52,2.875,D5,D5,D5,D5,D5,D4,D3,D2,r,r,D4,D3,D5,D4,D3,D4,D4,D4,D2,D2
104.0,70.9091,53,1.0,B-4,B-4,B-4,B-4,B-4,B-3,B-2,B-1,r,r,B-3,B-2,D5,D4,D3,B-3,B-3,B-3,B-2,B-1
105.0,71.5909,53,2.0,B-4,B-4,B-4,B-4,B-4,B-3,B-2,B-1,r,r,B-3,B-2,r,r,r,B-3,B-3,B-3,B-2,B-1
105.25,71.7614,53,2.25,D6,D6,D5,D5,D5,D4,D3,D2,r,r,D4,D4,r,r,r,D5,D5,D4,D3,D2
105.5,71.9318,53,2.5,C6,C6,C5,C5,C5,C4,C3,C2,r,r,C4,C4,r,r,r,C5,C5,C4,C3,C2
105.75,72.1023,53,2.75,B-5,B-5,B-4,B-4,B-4,B-3,B-2,B-1,r,r,B-3,B-3,r,r,r,B-4,B-4,B-3,B-2,B-1
106.0,72.2727,54,1.0,F6,F6,F5,F5,F5,F4,F3,F2,r,r,F4,F4,r,r,r,F5,F5,F4,F3,F2
106.5,72.6136,54,1.5,E-6,E-6,E-5,E-5,E-5,E-4,E-3,E-2,r,r,E-4,E-4,r,r,r,E-5,E-5,E-4,E-3,E-2
107.0,72.9545,54,2.0,C6,C6,C5,C5,C5,C4,C3,C2,r,r,C4,C4,r,r,r,C5,C5,C4,C3,C2
107.5,73.2955,54,2.5,F6,F6,F5,F5,F5,F4,F3,F2,F4,F4,F4,F3,r,r,r,F5,F5,F4,F3,F2
108.0,73.6364,55,1.0,D6,D6,D5,D4,D5,D4,D3,D2,D4,D3,D4,D3,D5,D4,D3,D5,D5,D4,D3,D2
109.25,74.4886,55,2.25,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,F5,F5,F4,F3,F2
109.5,74.6591,55,2.5,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,E-5,E-5,E-4,E-3,E-2
109.75,74.8295,55,2.75,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,D5,D5,D4,D3,D2
110.0,75.0,56,1.0,r,r,r,r,r,r,r,r,r,r,r,r,D5,D4,D3,B-5,B-5,B-4,B-3,B-2
110.25,75.1705,56,1.25,F6,F5,F5,F4,F5,F4,F3,F2,r,r,B-3,B-2,D5,D4,D3,B-5,B-5,B-4,B-3,B-2
110.5,75.3409,56,1.5,E-6,E-5,E-5,E-4,E-5,E-4,E-3,E-2,r,r,B-3,B-2,r,r,r,r,r,r,r,r
110.75,75.5114,56,1.75,D6,D5,D5,D4,D5,D4,D3,D2,r,r,B-3,B-2,r,r,r,r,r,r,r,r
111.0,75.6818,56,2.0,B-5,B-5,B-5,B-4,B-5,B-4,B-3,B-2,r,r,B-3,B-2,r,r,r,r,r,r,r,r
112.0,76.3636,57,1.0,E6,E5,E5,E4,E5,E4,E3,E2,r,r,B-3,B-2,E5,E5,r,E5,E5,E4,E3,E2
113.25,77.2159,57,2.25,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,G5,G5,G4,G3,G2
113.5,77.3864,57,2.5,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,F5,F5,F4,F3,F2
113.75,77.5568,57,2.75,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,E5,E5,E4,E3,E2
114.0,77.7273,58,1.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,C#6,C#6,C#5,C#4,C#3
114.25,77.8977,58,1.25,G6,G5,G5,G4,G5,G4,G3,G2,G4,G4,B-3,B-2,r,r,r,C#6,C#6,C#5,C#4,C#3
114.5,78.0682,58,1.5,F6,F5,F5,F4,F5,F4,F3,F2,F4,F4,B-3,B-2,r,r,r,r,r,r,r,r
114.75,78.2386,58,1.75,E6,E5,E5,E4,E5,E4,E3,E2,E4,E4,B-3,B-2,r,r,r,r,r,r,r,r
115.0,78.4091,58,2.0,C#6,C#6,C#6,C#5,C#5,C#5,C#3,C#3,E4,E4,B-3,B-2,r,r,r,r,r,r,r,r
116.0,79.0909,59,1.0,F6,F5,F5,F4,F5,F4,F3,F2,D4,D3,F4,F3,D5,D4,D3,F5,F5,F4,F3,F2
117.25,79.9432,59,2.25,r,r,r,r,r,r,r,r,r,r,r,r,D5,D4,D3,A5,A5,A4,A3,A2
117.5,80.1136,59,2.5,r,r,r,r,r,r,r,r,r,r,r,r,D5,D4,D3,G5,G5,G4,G3,G2
117.75,80.2841,59,2.75,r,r,r,r,r,r,r,r,r,r,r,r,D5,D4,D3,F5,F5,F4,F3,F2
118.0,80.4545,60,1.0,r,r,r,r,r,r,r,r,r,r,r,r,D5,D4,D3,D6,D6,D5,D4,D3
118.25,80.625,60,1.25,A6,A5,A5,A4,A5,A4,A3,A2,A4,A4,D4,D3,D5,D4,D3,D6,D6,D5,D4,D3
118.5,80.7955,60,1.5,G6,G5,G5,G4,G5,G4,G3,G2,G4,G4,D4,D3,r,r,r,r,r,r,r,r
118.75,80.9659,60,1.75,F6,F5,F5,F4,F5,F4,F3,F2,F4,F4,D4,D3,r,r,r,r,r,r,r,r
119.0,81.1364,60,2.0,D6,D6,D6,D5,D6,D5,D4,D3,D4,D4,D4,D3,r,r,r,r,r,r,r,r
119.25,81.3068,60,2.25,D6,D6,D6,D5,D6,D5,D4,D3,D4,D4,D4,D3,D5,D4,D3,A5,A5,A4,A3,A2
119.5,81.4773,60,2.5,r,r,r,r,r,r,r,r,r,r,r,r,D5,D4,D3,G5,G5,G4,G3,G2
119.75,81.6477,60,2.75,r,r,r,r,r,r,r,r,r,r,r,r,D5,D4,D3,F#5,F#5,F#4,F#3,F#2
120.0,81.8182,61,1.0,r,r,r,r,r,r,r,r,r,r,r,r,D5,D4,D3,D6,D6,D5,D4,D3
120.25,81.9886,61,1.25,A6,A5,A5,A4,A5,A4,A3,A2,A4,A4,D4,D3,D5,D4,D3,D6,D6,D5,D4,D3
120.5,82.1591,61,1.5,G6,G5,G5,G4,G5,G4,G3,G2,G4,G4,D4,D3,r,r,r,r,r,r,r,r
120.75,82.3295,61,1.75,F#6,F#5,F#5,F#4,F#5,F#4,F#3,F#2,F#4,F#4,D4,D3,r,r,r,r,r,r,r,r
121.0,82.5,61,2.0,D6,D6,D6,D5,D6,D5,D4,D3,D4,D4,D4,D3,r,r,r,r,r,r,r,r
121.25,82.6705,61,2.25,B-5,B-5,B-5,B-4,B-5,B-4,B-3,B-2,G4,G4,D4,D3,D5,D4,D3,B-5,B-5,B-4,B-3,B-2
121.5,82.8409,61,2.5,A5,A5,A5,A4,A5,A4,A3,A2,G4,G4,r,r,D5,D4,D3,A5,A5,A4,A3,A2
121.75,83.0114,61,2.75,G5,G5,G5,G4,G5,G4,G3,G2,G4,G4,r,r,D5,D4,D3,G5,G5,G4,G3,G2
122.0,83.1818,62,1.0,D6,D6,D6,D5,D6,D5,D4,D3,G4,G4,r,r,D5,D4,D3,D6,D6,D5,D4,D3
122.25,83.3523,62,1.25,B-4,B-4,B-4,B-4,B-4,B-3,B-2,B-2,G4,G4,D4,D3,D5,D4,D3,B-3,B-3,B-3,B-2,B-1
122.5,83.5227,62,1.5,A4,A4,A4,A4,A4,A3,A2,A2,G4,G4,D4,D3,D5,D4,D3,A3,A3,A3,A2,A1
122.75,83.6932,62,1.75,G4,G4,G4,G4,G4,G3,G2,G2,G4,G4,D4,D3,D5,D4,D3,G3,G3,G3,G2,G1
123.0,83.8636,62,2.0,F6,B5,F5,B4,G#4,G#3,G#2,G#2,F4,F4,D4,D3,D5,D4,D3,F5,F4,D4,G#2,G#1
123.25,84.0341,62,2.25,F6,B5,F5,B4,D5,F4,B3,G#3,D4,D3,D4,D3,D5,D4,D3,F5,F4,D4,G#3,G#2
123.5,84.2045,62,2.5,E6,B5,E5,B4,D5,F4,B3,G#3,D4,D3,r,r,D5,D4,D3,E5,E4,D4,G#3,G#2
123.75,84.375,62,2.75,D6,B5,D5,B4,D5,F4,B3,G#3,D4,D3,r,r,D5,D4,D3,D5,D4,D4,G#3,G#2
124.0,84.5455,63,1.0,A6,A5,A5,A4,A4,A3,A3,A3,A3,A2,r,r,A4,A3,A2,A5,A5,A4,A2,A1
124.25,84.7159,63,1.25,A6,A5,A5,A4,A4,A3,A3,A3,A3,A2,r,r,A4,A3,A2,A5,A3,A3,A2,A1
124.5,84.8864,63,1.5,A6,A5,A5,A4,A4,A3,A3,A3,A3,A2,r,r,r,r,r,A5,B-3,B-3,A2,A1
124.75,85.0568,63,1.75,A6,A5,A5,A4,A4,A3,A3,A3,A3,A2,r,r,r,r,r,A5,A3,A3,A2,A1
125.0,85.2273,63,2.0,A6,A5,A5,A4,A4,A3,A3,A3,A3,A2,r,r,r,r,r,A5,B-3,B-3,A2,A1
125.25,85.3977,63,2.25,A6,A5,A5,A4,A4,A3,A3,A3,A3,A2,r,r,r,r,r,A5,A3,A3,A2,A1
125.5,85.5682,63,2.5,A6,A5,A5,A4,A4,A3,A3,A3,A3,A2,r,r,r,r,r,A5,B-3,B-3,A2,A1
125.75,85.7386,63,2.75,A6,A5,A5,A4,A4,A3,A3,A3,A3,A2,r,r,r,r,r,A5,A3,A3,A2,A1
126.0,85.9091,64,1.0,A6,A5,A5,A4,A4,A3,A3,A3,A4,A4,r,r,A4,A3,A2,G5,E4,A4,C#3,C#2
126.25,86.0795,64,1.25,A6,A5,A5,A4,A4,A3,A3,A3,A4,A4,r,r,A4,A3,A2,G5,A3,A4,C#3,C#2
126.5,86.25,64,1.5,A6,A5,A5,A4,A4,A3,A3,A3,A4,A4,r,r,A4,A3,A2,F5,F4,B-4,D3,D2
126.75,86.4205,64,1.75,A6,A5,A5,A4,A4,A3,A3,A3,A4,A4,r,r,A4,A3,A2,F5,A3,B-4,D3,D2
127.0,86.5909,64,2.0,A6,A5,A5,A4,A4,A3,A3,A3,A4,A4,r,r,A4,A3,A2,E5,G4,C#5,E3,E2
127.25,86.7614,64,2.25,A6,A5,A5,A4,A4,A3,A3,A3,A4,A4,r,r,A4,A3,A2,E5,A3,C#5,E3,E2
127.5,86.9318,64,2.5,A6,A5,A5,A4,A4,A3,A3,A3,A4,A4,r,r,A4,A3,A2,D5,A4,D5,F3,F2
127.75,87.1023,64,2.75,A6,A5,A5,A4,A4,A3,A3,A3,A4,A4,r,r,A4,A3,A2,D5,A3,D5,F3,F2
128.0,87.2727,65,1.0,C#6,B-5,B-5,B-4,C#5,C#4,A3,A3,G4,G4,r,r,A4,A3,A2,C#5,B-4,E5,G3,G2
128.25,87.4432,65,1.25,C#6,B-5,B-5,B-4,C#5,C#4,A3,A3,G4,G4,r,r,A4,A3,A2,C#5,A3,E5,G3,G2
128.5,87.6136,65,1.5,D6,A5,A5,A4,D5,D4,A3,A3,F4,F4,r,r,A4,A3,A2,D5,A4,D5,F3,F2
128.75,87.7841,65,1.75,D6,A5,A5,A4,D5,D4,A3,A3,F4,F4,r,r,A4,A3,A2,D5,A3,D5,F3,F2
129.0,87.9545,65,2.0,E6,C#6,A5,A4,E5,C#5,A3,A3,E4,E4,r,r,A4,A3,A2,E5,G4,C#5,E3,E2
129.25,88.125,65,2.25,E6,C#6,A5,A4,E5,C#5,A3,A3,E4,E4,r,r,A4,A3,A2,E5,A3,C#5,E3,E2
129.5,88.2955,65,2.5,F6,D6,A5,A4,F5,D5,A3,A3,D4,D4,r,r,A4,A3,A2,F5,F4,D5,D3,D2
129.75,88.4659,65,2.75,F6,D6,A5,A4,F5,D5,A3,A3,D4,D4,r,r,A4,A3,A2,F5,A3,D5,D3,D2
130.0,88.6364,66,1.0,G6,E6,A5,A4,G5,E5,A3,A2,E4,A3,r,r,E5,A4,A2,G5,E4,E5,C#3,C#2
130.25,88.8068,66,1.25,G6,E6,A5,A4,G5,E5,A3,A2,E4,A3,r,r,E5,A4,A2,G5,A3,E5,C#3,C#2
130.5,88.9773,66,1.5,G6,E6,A5,A4,G5,E5,A3,A2,E4,A3,r,r,E5,A4,A2,G5,B-3,E5,C#3,C#2
130.75,89.1477,66,1.75,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,A3,r,r,r
131.0,89.3182,66,2.0,F6,D6,A5,A4,F5,D5,A3,A2,F4,D4,r,r,D5,D4,D3,F5,D4,D5,D3,D2
131.25,89.4886,66,2.25,F6,D6,A5,A4,F5,D5,A3,A2,F4,D4,r,r,D5,D4,D3,F5,A3,D5,D3,D2
131.5,89.6591,66,2.5,F6,D6,A5,A4,F5,D5,A3,A2,F4,D4,r,r,D5,D4,D3,F5,B-3,D5,D3,D2
131.75,89.8295,66,2.75,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,A3,r,r,r
132.0,90.0,67,1.0,E6,C#6,A5,A4,E5,C#5,A3,A2,E4,A3,r,r,A4,A3,A2,E5,E5,A3,A2,A1
132.25,90.1705,67,1.25,E6,C#6,A5,A4,E5,C#5,A3,A2,E4,A3,r,r,A4,A3,A2,E5,E5,A3,A3,A2
132.5,90.3409,67,1.5,E6,C#6,A5,A4,E5,C#5,A3,A2,E4,A3,r,r,A4,A3,A2,E5,E5,A3,B-3,B-2
132.75,90.5114,67,1.75,r,r,r,r,r,r,A3,A2,r,r,r,r,r,r,r,r,r,A3,A3,A2
133.0,90.6818,67,2.0,r,r,r,r,r,r,A3,A2,r,r,r,r,r,r,r,r,r,A3,B-3,B-2
133.25,90.8523,67,2.25,r,r,r,r,r,r,A3,A2,r,r,r,r,r,r,r,r,r,A3,A3,A2
133.5,91.0227,67,2.5,r,r,r,r,r,r,A3,A2,r,r,r,r,r,r,r,r,r,A3,B-3,B-2
133.75,91.1932,67,2.75,r,r,r,r,r,r,A3,A2,r,r,r,r,r,r,r,r,r,A3,A3,A2
134.0,91.3636,68,1.0,A6,A5,A5,A5,A4,A4,G3,G2,A3,A2,r,r,A4,A3,A2,A4,A3,G3,G3,G2
134.25,91.5341,68,1.25,A6,A5,A5,A5,A4,A4,G3,G2,A3,A2,r,r,A4,A3,A2,A5,A4,G3,A2,A1
134.5,91.7045,68,1.5,A6,A5,A5,A5,A4,A4,F3,F2,A3,A2,r,r,A4,A3,A2,B-5,B-4,F3,F3,F2
134.75,91.875,68,1.75,A6,A5,A5,A5,A4,A4,F3,F2,A3,A2,r,r,A4,A3,A2,A5,A4,F3,A2,A1
135.0,92.0455,68,2.0,A6,A5,A5,A5,A4,A4,E3,E2,A3,A2,r,r,A4,A3,A2,B-5,B-4,E3,E3,E2
135.25,92.2159,68,2.25,A6,A5,A5,A5,A4,A4,E3,E2,A3,A2,r,r,A4,A3,A2,A5,A4,E3,A2,A1
135.5,92.3864,68,2.5,A6,A5,A5,A5,A4,A4,D3,D2,A3,A2,r,r,A4,A3,A2,B-5,B-4,D3,D3,D2
135.75,92.5568,68,2.75,A6,A5,A5,A5,A4,A4,D3,D2,A3,A2,r,r,A4,A3,A2,A5,A4,D3,A2,A1
136.0,92.7273,69,1.0,G6,G5,G5,G5,G4,G4,C#3,C#3,A3,A2,r,r,A4,A3,A2,G5,G4,C#3,C#3,C#2
136.25,92.8977,69,1.25,G6,G5,G5,G5,G4,G4,C#3,C#3,A3,A2,r,r,A4,A3,A2,A5,A4,C#3,A2,A1
136.5,93.0682,69,1.5,F6,F5,F5,F5,F4,F4,D3,D2,A3,A2,r,r,A4,A3,A2,F5,F4,D3,D3,D2
136.75,93.2386,69,1.75,F6,F5,F5,F5,F4,F4,D3,D2,A3,A2,r,r,A4,A3,A2,A5,A4,D3,A2,A1
137.0,93.4091,69,2.0,E6,E5,E5,E5,E4,E4,E3,E2,A3,A2,r,r,A4,A3,A2,E5,E4,E3,E3,E2
137.25,93.5795,69,2.25,E6,E5,E5,E5,E4,E4,E3,E2,A3,A2,r,r,A4,A3,A2,A5,A4,E3,A2,A1
137.5,93.75,69,2.5,D6,D5,D5,D5,D4,D4,F3,F2,D4,D3,D4,D3,D5,D4,D3,D5,D4,F3,F3,F2
137.75,93.9205,69,2.75,D6,D5,D5,D5,D4,D4,F3,F2,D4,D3,D4,D3,D5,D4,D3,A5,A4,F3,A2,A1
138.0,94.0909,70,1.0,C#6,C#5,C#5,C#5,C#4,C#4,G3,G2,r,r,B-3,B-2,r,r,r,C#5,C#4,G3,G3,G2
138.25,94.2614,70,1.25,C#6,C#5,C#5,C#5,C#4,C#4,G3,G2,r,r,B-3,B-2,r,r,r,B-5,B-3,G3,G3,G2
138.5,94.4318,70,1.5,D6,D5,D5,D5,D4,D4,G3,G2,r,r,B-3,B-2,r,r,r,B-4,G3,G3,G3,G2
138.75,94.6023,70,1.75,D6,D5,D5,D5,D4,D4,r,r,r,r,B-3,B-2,r,r,r,B-5,B-3,r,r,r
139.0,94.7727,70,2.0,E6,E5,E5,E5,E4,E4,F3,F2,r,r,B-3,B-2,r,r,r,B-4,G3,G4,F3,F2
139.25,94.9432,70,2.25,E6,E5,E5,E5,E4,E4,F3,F2,r,r,B-3,B-2,r,r,r,B-5,B-3,G4,F3,F2
139.5,95.1136,70,2.5,F6,F5,F5,F5,F4,F4,F3,F2,r,r,B-3,B-2,r,r,r,B-4,G3,G4,F3,F2
139.75,95.2841,70,2.75,F6,F5,F5,F5,F4,F4,r,r,r,r,B-3,B-2,r,r,r,B-5,B-3,r,r,r
140.0,95.4545,71,1.0,G6,G5,G5,G5,G4,G4,G4,G3,G4,G4,B-3,B-2,r,r,r,B-4,G4,G4,E3,E2
140.25,95.625,71,1.25,G6,G5,G5,G5,G4,G4,G4,G3,G4,G4,B-3,B-2,r,r,r,B-5,B-3,G4,E3,E2
140.5,95.7955,71,1.5,G6,G5,G5,G5,G4,G4,G4,G3,G4,G4,B-3,B-2,r,r,r,B-4,G4,G4,E3,E2
140.75,95.9659,71,1.75,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,B-5,B-3,r,r,r
141.0,96.1364,71,2.0,G6,F6,G5,F5,B-4,G4,F4,F3,F4,F4,B-3,B-2,r,r,r,B-4,F4,G4,C#3,C#2
141.25,96.3068,71,2.25,G6,F6,G5,F5,B-4,G4,F4,F3,F4,F4,B-3,B-2,r,r,r,B-5,B-3,G4,C#3,C#2
141.5,96.4773,71,2.5,G6,F6,G5,F5,B-4,G4,F4,F3,F4,F4,B-3,B-2,r,r,r,B-4,F4,G4,C#3,C#2
141.75,96.6477,71,2.75,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,B-5,B-3,r,r,r
142.0,96.8182,72,1.0,G6,E6,C6,C6,C5,C5,E4,E3,E4,E4,C4,C4,r,r,r,E5,G4,G4,C3,C2
142.25,96.9886,72,1.25,G6,E6,C6,C6,C5,C5,E4,E3,E4,E4,C4,C4,r,r,r,G5,E4,G4,C3,C2
142.5,97.1591,72,1.5,G6,E6,C6,C6,C5,C5,E4,E3,E4,E4,C4,C4,r,r,r,E5,G4,G4,C3,C2
142.75,97.3295,72,1.75,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,G5,E4,r,r,r
143.0,97.5,72,2.0,E6,E6,B-5,B-5,B-4,B-4,F#3,F#3,E4,E4,C4,C4,r,r,r,B-4,C5,C5,F#2,F#1
143.25,97.6705,72,2.25,E6,E6,B-5,B-5,B-4,B-4,F#3,F#3,E4,E4,C4,C4,r,r,r,B-5,E4,C5,F#2,F#1
143.5,97.8409,72,2.5,E6,E6,B-5,B-5,B-4,B-4,F#3,F#3,E4,E4,C4,C4,r,r,r,B-4,C5,C5,F#2,F#1
143.75,98.0114,72,2.75,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,B-5,E4,r,r,r
144.0,98.1818,73,1.0,F#6,E-6,A5,A4,F#5,E-5,C4,A3,C4,C4,C4,F3,A4,A3,A2,A4,C5,C5,F2,F1
144.25,98.3523,73,1.25,F#6,E-6,A5,A4,F#5,E-5,C4,A3,C4,C4,C4,F3,A4,A3,A2,C6,E-4,A4,F2,F1
144.5,98.5227,73,1.5,F#6,E-6,A5,A4,F#5,E-5,C4,A3,C4,C4,C4,F3,A4,A3,A2,A4,E-5,C5,F2,F1
144.75,98.6932,73,1.75,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,C6,C5,A4,r,r
145.0,98.8636,73,2.0,F6,E-6,C6,A5,F5,E-5,C4,A3,C4,C4,F3,F2,A4,A3,A2,A4,E-5,C5,F2,F1
145.25,99.0341,73,2.25,F6,E-6,C6,A5,F5,E-5,C4,A3,C4,C4,F3,F2,A4,A3,A2,C6,C5,A4,F2,F1
145.5,99.2045,73,2.5,F6,E-6,C6,A5,F5,E-5,C4,A3,C4,C4,F3,F2,A4,A3,A2,A4,E-5,C5,F2,F1
145.75,99.375,73,2.75,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,C6,C5,A4,r,r
146.0,99.5455,74,1.0,E-6,r,r,r,E-5,C5,E-4,C4,r,r,C4,F3,A4,A3,A2,C6,E-5,A4,F2,F1
146.5,99.8864,74,1.5,E-6,r,r,r,E-5,C5,E-4,C4,r,r,C4,F3,r,r,r,E-4,C4,A3,F3,F2
146.75,100.0568,74,1.75,E-6,r,r,r,E-5,C5,E-4,C4,r,r,C4,F3,r,r,r,E-4,C4,A3,F3,F2
147.0,100.2273,74,2.0,E-6,r,r,r,E-5,C5,E-4,C4,r,r,C4,F3,r,r,r,E-4,C4,A3,F3,F2
147.5,100.5682,74,2.5,F6,r,r,r,F5,D5,F4,D4,r,r,C4,F3,r,r,r,r,r,r,r,r
147.75,100.7386,74,2.75,G6,r,r,r,G5,E-5,G4,E-4,r,r,C4,F3,r,r,r,r,r,r,r,r
148.0,100.9091,75,1.0,G6,r,r,r,G5,E-5,G4,E-4,r,r,C4,F3,r,r,r,r,r,r,r,r
148.5,101.25,75,1.5,F6,r,r,r,F5,D5,F4,D4,r,r,C4,F3,r,r,r,r,r,r,r,r
148.75,101.4205,75,1.75,E-6,r,r,r,E-5,C5,E-4,C4,r,r,C4,F3,r,r,r,r,r,r,r,r
149.0,101.5909,75,2.0,E-6,r,r,r,E-5,C5,E-4,C4,r,r,C4,F3,r,r,r,r,r,r,r,r
149.5,101.9318,75,2.5,D6,r,r,r,D5,B-4,D4,B-3,r,r,C4,F3,r,r,r,r,r,r,r,r
149.75,102.1023,75,2.75,C6,r,r,r,C5,A4,C4,A3,r,r,C4,F3,r,r,r,r,r,r,r,r
150.0,102.2727,76,1.0,C6,r,D5,B-4,C5,F4,C4,F3,r,r,D4,B-3,r,r,r,r,r,r,r,r
150.5,102.6136,76,1.5,B-5,r,D5,B-4,B-4,F4,B-3,F3,r,r,D4,B-3,r,r,r,D4,B-3,F3,F3,F2
150.75,102.7841,76,1.75,B-5,r,D5,B-4,B-4,F4,B-3,F3,r,r,D4,B-3,r,r,r,D4,B-3,F3,F3,F2
151.0,102.9545,76,2.0,r,r,D5,B-4,r,r,r,r,r,r,D4,B-3,r,r,r,D4,B-3,F3,F3,F2
151.5,103.2955,76,2.5,r,r,E-5,C5,r,r,r,r,r,r,E-4,C4,r,r,r,r,r,r,r,r
151.75,103.4659,76,2.75,r,r,F5,D5,r,r,r,r,r,r,F4,D4,r,r,r,r,r,r,r,r
152.0,103.6364,77,1.0,r,r,F5,D5,r,r,r,r,r,r,F4,D4,r,r,r,r,r,r,r,r
152.5,103.9773,77,1.5,r,r,E-5,C5,r,r,r,r,r,r,E-4,C4,r,r,r,r,r,r,r,r
152.75,104.1477,77,1.75,r,r,D5,B-4,r,r,r,r,r,r,D4,B-3,r,r,r,r,r,r,r,r
153.0,104.3182,77,2.0,D6,r,D5,B-4,r,r,r,r,r,r,D4,B-3,r,r,r,r,r,r,r,r
153.5,104.6591,77,2.5,C6,r,C5,A4,r,r,r,r,r,r,C4,F3,r,r,r,r,r,r,r,r
153.75,104.8295,77,2.75,B-5,r,B-4,B-4,r,r,r,r,r,r,B-3,D3,r,r,r,r,r,r,r,r
154.0,105.0,78,1.0,B-5,r,B-4,F4,E-5,C5,E-4,C4,r,r,C4,F3,r,r,r,r,r,r,r,r
154.5,105.3409,78,1.5,A5,r,A4,F4,E-5,C5,E-4,C4,r,r,C4,F3,r,r,r,E-4,C4,A3,F3,F2
154.75,105.5114,78,1.75,A5,r,A4,F4,E-5,C5,E-4,C4,r,r,C4,F3,r,r,r,E-4,C4,A3,F3,F2
155.0,105.6818,78,2.0,r,r,r,r,E-5,C5,E-4,C4,r,r,C4,F3,r,r,r,E-4,C4,A3,F3,F2
155.5,106.0227,78,2.5,r,r,r,r,F5,D5,F4,D4,r,r,C4,F3,r,r,r,r,r,r,r,r
155.75,106.1932,78,2.75,r,r,r,r,G5,E-5,G4,E-4,r,r,C4,F3,r,r,r,r,r,r,r,r
156.0,106.3636,79,1.0,r,r,r,r,G5,E-5,G4,E-4,r,r,C4,F3,r,r,r,r,r,r,r,r
156.5,106.7045,79,1.5,r,r,r,r,F5,D5,F4,D4,r,r,C4,F3,r,r,r,r,r,r,r,r
156.75,106.875,79,1.75,r,r,r,r,E-5,C5,E-4,C4,r,r,C4,F3,r,r,r,r,r,r,r,r
157.0,107.0455,79,2.0,r,r,r,r,E-5,C5,E-4,C4,r,r,F3,F2,r,r,r,r,r,r,r,r
157.5,107.3864,79,2.5,r,r,r,r,D5,F4,D4,F3,r,r,F3,F2,r,r,r,A3,A3,A3,A2,A1
157.75,107.5568,79,2.75,r,r,r,r,C5,F4,C4,F3,r,r,F3,F2,r,r,r,A3,A3,A3,A2,A1
158.0,107.7273,80,1.0,r,r,r,r,D5,F4,D4,F3,r,r,F3,F2,r,r,r,A3,A3,A3,A2,A1
158.25,107.8977,80,1.25,r,r,r,r,D5,F4,D4,F3,r,r,F3,F2,r,r,r,B-3,B-3,B-3,B-2,B-1
158.5,108.0682,80,1.5,r,r,r,r,D5,F4,D4,F3,r,r,F3,F2,r,r,r,C#4,C#4,C#4,C#3,C#2
158.75,108.2386,80,1.75,r,r,r,r,D5,F4,D4,F3,r,r,F3,F2,r,r,r,D4,D4,D4,D3,D2
159.0,108.4091,80,2.0,r,r,r,r,D5,r,D4,r,F4,F4,F3,F2,r,r,r,F4,F4,F4,F3,F2
159.5,108.75,80,2.5,r,r,r,r,G5,r,G4,r,r,r,F3,F2,r,r,r,r,r,r,r,r
160.0,109.0909,81,1.0,F5,r,F4,r,F5,r,F4,r,r,r,F3,F2,r,r,r,C#4,C#4,C#4,C#3,C#2
160.25,109.2614,81,1.25,F5,r,F4,r,F5,r,F4,r,r,r,F3,F2,r,r,r,D4,D4,D4,D3,D2
160.5,109.4318,81,1.5,F5,r,F4,r,F5,r,F4,r,r,r,F3,F2,r,r,r,F4,F4,F4,F3,F2
160.75,109.6023,81,1.75,F5,r,F4,r,F5,r,F4,r,r,r,F3,F2,r,r,r,A4,A4,A4,A3,A2
