qstamp,tstamp,measure,beat,Flute 1,Flute 2,Oboe 1,Oboe 2,Bb Clarinet 1,Bb Clarinet 2,Bassoon 1,Bassoon 2,F Horn 1,F Horn 2,F Trumpet 1,F Trumpet 2,Timpani,Violin 1,Violin 2,Viola,Violoncello,Contrabass
386.5,112.029,25,3.5,D6,D6,B-5,D5,D5,G#4,G#3,F3,F4,F3,F4,F4,r,B-5,B-4,D4,F2,F1
386.75,112.1014,25,3.75,D6,D6,B-5,D5,D5,G#4,G#3,F3,F4,F3,F4,F4,F2,D5,B-4,D4,F2,F1
387.0,112.1739,26,1.0,D6,D6,B-5,D5,D5,G#4,G#3,F3,F4,F3,F4,F4,F2,D5,D4,G#3,F2,F1
387.5,112.3188,26,1.5,D6,D6,B-5,D5,D5,G#4,G#3,F3,F4,F3,F4,F4,F2,D5,B-4,D4,F2,F1
388.0,112.4638,26,2.0,D6,D6,B-5,D5,D5,G#4,G#3,F3,F4,F3,F4,F4,F2,D5,D4,G#3,F2,F1
388.5,112.6087,26,2.5,D6,D6,B-5,D5,D5,G#4,G#3,F3,F4,F3,F4,F4,F2,D5,B-4,D4,F2,F1
389.0,112.7536,26,3.0,D6,D6,B-5,D5,D5,G#4,G#3,F3,F4,F3,F4,F4,F2,D5,D4,G#3,F2,F1
389.5,112.8986,26,3.5,D6,D6,B-5,D5,D5,G#4,G#3,F3,F4,F3,F4,F4,F2,D5,B-4,D4,F2,F1
390.0,113.0435,27,1.0,D6,D6,B-5,D5,D5,G#4,G#3,F3,F4,F3,F4,F4,F2,B-5,D4,G#3,F2,F1
390.5,113.1884,27,1.5,D6,D6,B-5,D5,D5,G#4,G#3,F3,F4,F3,F4,F4,F2,B-5,B-4,D4,F2,F1
391.0,113.3333,27,2.0,D6,D6,B-5,D5,D5,G#4,G#3,F3,F4,F3,F4,F4,r,B-5,D4,G#3,F2,F1
391.5,113.4783,27,2.5,D6,D6,B-5,D5,D5,G#4,G#3,F3,F4,F3,F4,F4,r,B-5,B-4,D4,F2,F1
392.0,113.6232,27,3.0,D6,D6,B-5,D5,D5,G#4,G#3,F3,F4,F3,F4,F4,r,B-5,D4,G#3,F2,F1
392.5,113.7681,27,3.5,D6,D6,B-5,D5,D5,G#4,G#3,F3,F4,F3,F4,F4,r,B-5,B-4,D4,F2,F1
392.75,113.8406,27,3.75,D6,D6,B-5,D5,D5,G#4,G#3,F3,F4,F3,F4,F4,F2,D5,B-4,D4,F2,F1
393.0,113.913,28,1.0,D6,D6,B-5,D5,D5,G#4,G#3,F3,F4,F3,F4,F4,F2,D5,D4,G#3,F2,F1
393.5,114.058,28,1.5,D6,D6,B-5,D5,D5,G#4,G#3,F3,F4,F3,F4,F4,F2,D5,B-4,D4,F2,F1
394.0,114.2029,28,2.0,D6,D6,B-5,D5,D5,G#4,G#3,F3,F4,F3,F4,F4,F2,D5,D4,G#3,F2,F1
394.5,114.3478,28,2.5,D6,D6,B-5,D5,D5,G#4,G#3,F3,F4,F3,F4,F4,F2,D5,B-4,D4,F2,F1
395.0,114.4928,28,3.0,D6,D6,B-5,D5,D5,G#4,G#3,F3,F4,F3,F4,F4,F2,B-5,D4,G#3,F2,F1
395.5,114.6377,28,3.5,D6,D6,B-5,D5,D5,G#4,G#3,F3,F4,F3,F4,F4,F2,B-5,B-4,D4,F2,F1
395.75,114.7101,28,3.75,D6,D6,B-5,D5,D5,G#4,G#3,F3,F4,F3,F4,F4,F2,D5,B-4,D4,F2,F1
396.0,114.7826,29,1.0,D6,D6,B-5,D5,D5,G#4,G#3,F3,F4,F3,F4,F4,F2,D5,D4,G#3,F2,F1
396.5,114.9275,29,1.5,D6,D6,B-5,D5,D5,G#4,G#3,F3,F4,F3,F4,F4,F2,D5,B-4,D4,F2,F1
397.0,115.0725,29,2.0,D6,D6,B-5,D5,D5,G#4,G#3,F3,F4,F3,F4,F4,F2,D5,D4,G#3,F2,F1
397.5,115.2174,29,2.5,D6,D6,B-5,D5,D5,G#4,G#3,F3,F4,F3,F4,F4,F2,D5,B-4,D4,F2,F1
398.0,115.3623,29,3.0,D6,D6,B-5,D5,D5,G#4,G#3,F3,F4,F3,F4,F4,F2,B-5,D4,G#3,F2,F1
398.5,115.5072,29,3.5,D6,D6,B-5,D5,D5,G#4,G#3,F3,F4,F3,F4,F4,F2,B-5,B-4,D4,F2,F1
398.75,115.5797,29,3.75,D6,D6,B-5,D5,D5,G#4,G#3,F3,F4,F3,F4,F4,F2,D5,B-4,D4,F2,F1
399.0,115.6522,30,1.0,D6,D6,B-5,D5,D5,G#4,G#3,F3,F4,F3,F4,F4,F2,D5,D4,G#3,F2,F1
401.0,116.2319,30,3.0,D6,D6,B-5,D5,D5,G#4,G#3,F3,F4,F3,F4,F4,F2,B-5,B-4,G#3,F2,F1
402.0,116.5217,31,1.0,D6,D6,D5,D5,D5,G#4,G#3,F3,F4,F3,F4,F4,F2,D5,D4,G#3,F2,F1
404.0,117.1014,31,3.0,D6,D6,B-5,r,D5,G#4,G#3,F3,F4,F3,F4,F4,F2,B-5,B-4,G#3,F2,F1
405.0,117.3913,32,1.0,D6,D6,D5,D5,D5,G#4,G#3,F3,F4,F3,F4,F4,F2,D5,D4,G#3,F2,F1
414.0,120.0,34,1.0,r,r,r,r,r,r,r,r,r,r,r,r,r,C#4,A3,G3,r,r
416.0,120.5797,34,3.0,r,r,r,r,r,r,r,r,r,r,r,r,r,A4,C#4,G3,r,r
417.0,120.8696,35,1.0,r,r,r,r,r,r,r,r,r,r,r,r,r,C#4,A3,G3,r,r
419.0,121.4493,35,3.0,r,r,r,r,r,r,r,r,r,r,r,r,r,A4,C#4,G3,r,r
420.0,121.7391,36,1.0,r,r,r,r,r,r,A3,r,r,r,r,r,r,C#4,A3,G3,r,r
422.0,122.3188,36,3.0,r,r,r,r,r,r,G4,r,r,r,r,r,r,r,r,r,r,r
423.0,122.6087,37,1.0,r,r,r,r,r,r,A3,r,r,r,r,r,r,r,r,r,r,r
425.0,123.1884,37,3.0,r,r,r,r,r,r,G4,r,r,r,r,r,r,A4,A3,C#4,E4,E3
425.5,123.3333,37,3.5,r,r,r,r,r,r,G4,r,r,r,r,r,r,A4,A3,C#4,E4,E3
426.0,123.4783,38,1.0,r,r,r,r,r,r,F#4,r,r,r,r,r,r,A4,A3,D4,D4,D3
426.5,123.6232,38,1.5,r,r,r,r,r,r,F#4,r,r,r,r,r,r,B4,B3,D4,D4,D3
427.0,123.7681,38,2.0,r,r,r,r,r,r,D4,r,r,r,r,r,r,C#5,C#4,r,r,r
427.5,123.913,38,2.5,r,r,r,r,r,r,D4,r,r,r,r,r,r,D5,D4,r,r,r
428.0,124.058,38,3.0,r,r,r,r,r,r,A3,r,r,r,r,r,r,A4,A3,r,r,r
428.5,124.2029,38,3.5,r,r,r,r,r,r,A3,r,r,r,r,r,r,A4,A3,r,r,r
429.0,124.3478,39,1.0,r,r,r,r,r,r,G3,r,r,r,r,r,r,A4,A3,E4,A3,A2
429.5,124.4928,39,1.5,r,r,r,r,r,r,G3,r,r,r,r,r,r,C#5,C#4,E4,A3,A2
430.0,124.6377,39,2.0,r,r,r,r,r,r,E3,r,r,r,r,r,r,D5,D4,r,r,r
430.5,124.7826,39,2.5,r,r,r,r,r,r,E3,r,r,r,r,r,r,E5,E4,r,r,r
431.0,124.9275,39,3.0,r,r,r,r,r,r,C#3,r,r,r,r,r,r,A4,A3,r,r,r
431.5,125.0725,39,3.5,r,r,r,r,r,r,C#3,r,r,r,r,r,r,A4,A3,r,r,r
432.0,125.2174,40,1.0,r,r,r,r,r,r,F#3,r,r,r,r,r,r,A4,A3,F#4,D3,D2
432.5,125.3623,40,1.5,r,r,r,r,r,r,F#3,r,r,r,r,r,r,D5,D4,F#4,D3,D2
433.0,125.5072,40,2.0,r,r,r,r,r,r,D3,r,r,r,r,r,r,E5,E4,r,r,r
433.5,125.6522,40,2.5,r,r,r,r,r,r,D3,r,r,r,r,r,r,F#5,F#4,r,r,r
434.0,125.7971,40,3.0,r,r,r,r,r,r,A2,r,r,r,r,r,r,G5,G4,r,r,r
434.5,125.942,40,3.5,r,r,r,r,r,r,A2,r,r,r,r,r,r,F#5,F#4,r,r,r
435.0,126.087,41,1.0,r,r,r,r,r,r,A2,r,r,r,r,r,r,E5,E4,E4,A2,A1
436.0,126.3768,41,2.0,r,r,r,r,r,r,C3,r,r,r,r,r,r,A5,A4,r,r,r
437.0,126.6667,41,3.0,r,r,r,r,r,r,F#3,r,r,r,r,r,r,A5,A4,C4,A2,A1
438.0,126.9565,42,1.0,r,r,r,r,r,r,B2,r,r,r,r,r,r,A5,A4,D3,B2,B1
438.5,127.1014,42,1.5,r,r,r,r,r,r,B2,r,r,r,r,r,r,G5,G4,D3,B2,B1
439.0,127.2464,42,2.0,r,r,r,r,r,r,D3,r,r,r,r,r,r,D5,D4,r,r,r
439.5,127.3913,42,2.5,r,r,r,r,r,r,D3,r,r,r,r,r,r,E5,E4,r,r,r
440.0,127.5362,42,3.0,r,r,r,r,r,r,G3,r,r,r,r,r,r,F5,F4,D4,B3,B2
441.0,127.8261,43,1.0,r,r,r,r,r,r,C3,r,r,r,r,r,r,F5,F4,G3,C4,C3
441.5,127.971,43,1.5,r,r,r,r,r,r,C3,r,r,r,r,r,r,E5,E4,G3,C4,C3
442.0,128.1159,43,2.0,r,r,r,r,r,r,C4,r,r,r,r,r,r,C5,C4,r,r,r
442.5,128.2609,43,2.5,r,r,r,r,r,r,C4,r,r,r,r,r,r,D5,D4,r,r,r
443.0,128.4058,43,3.0,r,r,r,r,r,r,C4,r,r,r,r,r,r,E-5,E-4,A3,F#3,F#2
444.0,128.6957,44,1.0,r,r,r,r,r,r,B3,r,r,r,r,r,r,r,r,D3,G3,G2
444.5,128.8406,44,1.5,r,r,r,r,r,r,B3,r,r,r,r,r,r,D5,D4,D3,G3,G2
445.0,128.9855,44,2.0,r,r,r,r,r,r,r,r,r,r,r,r,r,B4,B3,r,r,r
445.5,129.1304,44,2.5,r,r,r,r,r,r,r,r,r,r,r,r,r,C5,C4,r,r,r
446.0,129.2754,44,3.0,r,r,r,r,r,r,r,r,r,r,r,r,r,D5,D4,r,r,r
446.5,129.4203,44,3.5,r,r,r,r,r,r,r,r,r,r,r,r,r,B4,B3,r,r,r
447.0,129.5652,45,1.0,r,r,r,r,r,r,r,r,r,r,r,r,r,G4,G3,r,r,r
447.5,129.7101,45,1.5,r,r,r,r,r,r,r,r,r,r,r,r,r,B4,B3,r,r,r
448.0,129.8551,45,2.0,r,r,r,r,r,r,r,r,r,r,r,r,r,D5,D4,r,r,r
448.5,130.0,45,2.5,r,r,r,r,r,r,r,r,r,r,r,r,r,F5,F4,r,r,r
449.0,130.1449,45,3.0,G5,G5,G4,G4,r,r,G3,r,r,r,r,r,r,E5,E4,r,r,r
449.5,130.2899,45,3.5,G5,G5,G4,G4,r,r,G3,r,r,r,r,r,r,D5,D4,r,r,r
450.0,130.4348,46,1.0,G5,G5,G4,G4,r,r,G3,r,r,r,r,r,r,C5,C4,E4,C4,C3
450.5,130.5797,46,1.5,A5,A5,A4,A4,r,r,A3,r,r,r,r,r,r,C5,C4,E4,C4,C3
451.0,130.7246,46,2.0,B5,B5,B4,B4,r,r,B3,r,r,r,r,r,r,r,r,C4,G3,G2
451.5,130.8696,46,2.5,C6,C6,C5,C5,r,r,C4,r,r,r,r,r,r,r,r,C4,G3,G2
452.0,131.0145,46,3.0,G5,G5,G4,G4,r,r,G3,r,r,r,r,r,r,C5,E4,G3,E3,E2
452.5,131.1594,46,3.5,G5,G5,G4,G4,r,r,G3,r,r,r,r,r,r,C5,E4,G3,E3,E2
453.0,131.3043,47,1.0,G5,G5,G4,G4,r,r,G3,r,r,r,r,r,r,G4,D4,B3,F3,F2
453.5,131.4493,47,1.5,B5,B5,B4,B4,r,r,B3,r,r,r,r,r,r,G4,D4,B3,F3,F2
454.0,131.5942,47,2.0,C6,C6,C5,C5,r,r,C4,r,r,r,r,r,r,B4,G4,D4,D3,D2
454.5,131.7391,47,2.5,D6,D6,D5,D5,r,r,D4,r,r,r,r,r,r,B4,G4,D4,D3,D2
455.0,131.8841,47,3.0,G5,G5,G4,G4,r,r,G3,r,r,r,r,r,r,D5,G4,F4,B2,B1
455.5,132.029,47,3.5,G5,G5,G4,G4,r,r,G3,r,r,r,r,r,r,D5,G4,F4,B2,B1
456.0,132.1739,48,1.0,G5,r,r,G4,r,r,G3,r,r,r,r,r,r,G4,G4,C4,E3,E2
456.5,132.3188,48,1.5,C6,r,r,C5,r,r,C4,r,r,r,r,r,r,G4,G4,C4,E3,E2
457.0,132.4638,48,2.0,D6,r,r,D5,r,r,D4,r,r,r,r,r,r,C5,G4,E4,C3,C2
457.5,132.6087,48,2.5,E6,r,r,E5,r,r,E4,r,r,r,r,r,r,C5,G4,E4,C3,C2
458.0,132.7536,48,3.0,F6,r,r,F5,r,r,F4,r,r,r,r,r,r,E5,G4,C4,G2,G1
458.5,132.8986,48,3.5,E6,r,r,E5,r,r,E4,r,r,r,r,r,r,E5,G4,C4,G2,G1
459.0,133.0435,49,1.0,D6,r,r,D5,r,r,D4,r,r,r,r,r,r,D5,G4,B3,G2,G1
460.0,133.3333,49,2.0,G6,r,r,G5,r,r,G4,r,r,r,r,r,r,B4,G4,D4,B3,B2
461.0,133.6232,49,3.0,G6,r,r,G5,r,r,G4,r,r,r,r,r,r,D5,B3,G3,G3,G2
462.0,133.913,50,1.0,G6,r,r,G5,r,r,G4,r,r,r,r,r,r,C5,C4,A3,A3,A2
462.5,134.058,50,1.5,F#6,r,r,F#5,r,r,F#4,r,r,r,r,r,r,C5,C4,A3,A3,A2
463.0,134.2029,50,2.0,D6,r,r,D5,r,r,D4,r,r,r,r,r,r,A4,A3,D3,D4,D3
463.5,134.3478,50,2.5,E6,r,r,E5,r,r,E4,r,r,r,r,r,r,A4,A3,D3,D4,D3
464.0,134.4928,50,3.0,F6,r,r,F5,r,r,F4,r,r,r,r,r,r,D5,D4,B3,B3,B2
465.0,134.7826,51,1.0,F6,r,r,F5,r,r,F4,r,r,r,r,r,r,B4,B3,G3,G3,G2
465.5,134.9275,51,1.5,E6,r,r,E5,r,r,E4,r,r,r,r,r,r,B4,B3,G3,G3,G2
466.0,135.0725,51,2.0,C6,r,r,C5,r,r,C4,r,C4,C3,r,r,r,G4,G3,E3,C4,C3
466.5,135.2174,51,2.5,D6,r,r,D5,r,r,D4,r,C4,C3,r,r,r,G4,G3,E3,C4,C3
467.0,135.3623,51,3.0,E-6,C6,E-5,C5,r,r,E-4,C4,C4,C3,r,r,r,C5,C4,C3,A3,A2
468.0,135.6522,52,1.0,E-6,C6,E-5,C5,r,r,E-4,C4,C4,C3,r,r,r,r,E-4,r,F#2,F#1
468.25,135.7246,52,1.25,E-6,C6,E-5,C5,r,r,E-4,C4,C4,C3,r,r,r,r,E-4,r,F#2,F#1
468.5,135.7971,52,1.5,E-6,C6,E-5,C5,r,r,E-4,C4,C4,C3,r,r,r,r,E-4,r,A2,A1
468.75,135.8696,52,1.75,E-6,C6,E-5,C5,r,r,E-4,C4,C4,C3,r,r,r,r,E-4,r,A2,A1
469.0,135.942,52,2.0,E-6,C6,E-5,C5,r,r,E-4,C4,C4,C3,r,r,r,r,E-4,r,C3,C2
469.5,136.087,52,2.5,E-6,C6,E-5,C5,r,r,E-4,C4,C4,C3,r,r,r,r,E-4,r,E-3,E-2
470.0,136.2319,52,3.0,E-6,C6,E-5,C5,r,r,E-4,C4,C4,C3,r,r,r,r,E-4,r,F#3,F#2
470.5,136.3768,52,3.5,E-6,C6,E-5,C5,r,r,E-4,C4,C4,C3,r,r,r,r,E-4,r,A3,A2
471.0,136.5217,53,1.0,E-6,C6,E-5,C5,r,r,E-4,C4,C4,C3,r,r,r,A4,E-4,A3,C4,C3
471.5,136.6667,53,1.5,E-6,C6,E-5,C5,r,r,E-4,C4,C4,C3,r,r,r,C5,E-4,C4,C4,C3
472.0,136.8116,53,2.0,E-6,C6,E-5,C5,r,r,E-4,C4,C4,C3,r,r,r,E-5,E-4,E-4,r,r
472.5,136.9565,53,2.5,E-6,C6,E-5,C5,r,r,E-4,C4,C4,C3,r,r,r,F#5,E-4,F#4,r,r
473.0,137.1014,53,3.0,E-6,C6,E-5,C5,r,r,E-4,C4,C4,C3,r,r,r,A5,E-4,A4,r,r
473.5,137.2464,53,3.5,E-6,C6,E-5,C5,r,r,E-4,C4,C4,C3,r,r,r,C6,E-4,C5,r,r
474.0,137.3913,54,1.0,E-6,C6,E-5,C5,r,r,E-4,C4,C4,C3,r,r,r,E-6,E-4,E-5,r,r
476.0,137.971,54,3.0,E-6,C6,E-5,C5,r,r,E-4,C4,C4,C3,r,r,r,C6,E-4,C5,r,r
477.0,138.2609,55,1.0,E-6,E-6,E-5,E-5,r,r,E-4,C4,C4,C3,C5,C4,C3,A5,E-4,A4,C3,C2
479.0,138.8406,55,3.0,C6,C6,C5,C5,r,r,C4,A3,C4,C3,C5,C4,C3,r,E-4,r,A2,A1
480.0,139.1304,56,1.0,E-6,C6,E-5,C5,r,r,E-4,C4,C4,C3,C5,C4,C3,r,E-4,r,F#2,F#1
480.5,139.2754,56,1.5,E-6,C6,E-5,C5,r,r,E-4,C4,C4,C3,C5,C4,C3,r,E-4,r,A2,A1
481.0,139.4203,56,2.0,E-6,C6,E-5,C5,r,r,E-4,C4,C4,C3,r,r,r,r,E-4,r,C3,C2
481.5,139.5652,56,2.5,E-6,C6,E-5,C5,r,r,E-4,C4,C4,C3,r,r,r,r,E-4,r,E-3,E-2
482.0,139.7101,56,3.0,E-6,C6,E-5,C5,r,r,E-4,C4,C4,C3,r,r,r,r,E-4,r,F#3,F#2
482.5,139.8551,56,3.5,E-6,C6,E-5,C5,r,r,E-4,C4,C4,C3,r,r,r,r,E-4,r,A3,A2
483.0,140.0,57,1.0,E-6,C6,E-5,C5,r,r,E-4,C4,C4,C3,r,r,r,A4,E-4,A3,C4,C3
483.5,140.1449,57,1.5,E-6,C6,E-5,C5,r,r,E-4,C4,C4,C3,r,r,r,C5,E-4,C4,C4,C3
484.0,140.2899,57,2.0,E-6,C6,E-5,C5,r,r,E-4,C4,C4,C3,r,r,r,E-5,E-4,E-4,r,r
484.5,140.4348,57,2.5,E-6,C6,E-5,C5,r,r,E-4,C4,C4,C3,r,r,r,F#5,E-4,F#4,r,r
485.0,140.5797,57,3.0,E-6,C6,E-5,C5,r,r,E-4,C4,C4,C3,r,r,r,A5,E-4,A4,r,r
485.5,140.7246,57,3.5,E-6,C6,E-5,C5,r,r,E-4,C4,C4,C3,r,r,r,C6,E-4,C5,r,r
486.0,140.8696,58,1.0,E-6,C6,E-5,C5,r,r,E-4,C4,C4,C3,r,r,r,E-6,E-4,E-5,r,r
488.0,141.4493,58,3.0,E-6,C6,E-5,C5,r,r,E-4,C4,C4,C3,r,r,r,C6,E-4,C5,r,r
489.0,141.7391,59,1.0,E-6,r,E-5,r,r,r,E-4,C4,C4,C3,C5,C4,C3,A5,E-4,A4,C4,C3
491.0,142.3188,59,3.0,C6,r,C5,r,r,r,C4,A3,C4,C3,C5,C4,C3,r,E-4,r,A3,A2
492.0,142.6087,60,1.0,F6,D6,F5,D5,r,r,F4,D4,r,r,r,r,r,F5,F4,F4,G#3,G#2
494.0,143.1884,60,3.0,F6,D6,F5,D5,r,r,F4,D4,r,r,r,r,r,D5,F4,D4,r,r
495.0,143.4783,61,1.0,F6,r,F5,r,r,r,F4,D4,r,r,r,r,r,B4,F4,B3,D4,D3
497.0,144.058,61,3.0,D6,r,D5,D5,r,r,D4,B3,r,r,r,r,r,r,F4,r,B3,B2
498.0,144.3478,62,1.0,G6,E6,G5,E5,G4,E4,C#4,B-3,G4,G4,r,r,r,G5,G4,E4,G3,G2
500.0,144.9275,62,3.0,r,r,r,r,r,r,r,r,r,r,r,r,r,E5,E4,C#4,B-3,B-2
501.0,145.2174,63,1.0,G#6,F6,G#5,F5,G#4,F4,G#3,F3,F4,F3,r,r,r,G#5,G#4,F4,F3,F2
503.0,145.7971,63,3.0,r,r,r,r,r,r,r,r,r,r,r,r,r,F5,F4,D4,G#3,G#2
504.0,146.087,64,1.0,A6,F#6,A5,F#5,A4,F#4,E-4,C4,C4,C3,C5,C4,C3,A5,A4,F#4,E-3,E-2
506.0,146.6667,64,3.0,r,r,r,r,r,r,r,r,r,r,r,r,r,F#5,F#4,A3,C4,C3
507.0,146.9565,65,1.0,G6,G5,B5,G5,B4,G4,D4,B3,G4,G4,F4,F4,F2,B5,B4,G4,D3,D2
509.0,147.5362,65,3.0,G6,G5,B5,G5,B4,G4,D4,B3,r,r,r,r,r,G5,G4,D4,B3,B2
510.0,147.8261,66,1.0,G6,D6,B5,G5,B4,G4,D4,B3,G4,G4,F4,F4,F2,B5,B4,G4,D3,D2
512.0,148.4058,66,3.0,G6,D6,B5,G5,B4,G4,D4,B3,G4,G4,F4,F4,F2,G5,G4,D4,F3,F2
513.0,148.6957,67,1.0,G6,E6,C6,r,E5,C5,E4,r,G4,G4,C5,C4,C3,C6,C5,C4,E3,E2
515.0,149.2754,67,3.0,A6,A5,A5,A5,C6,C5,A3,A3,A4,r,C5,C4,C3,A5,A4,A3,A3,A2
516.0,149.5652,68,1.0,F6,F5,F5,F5,F5,F4,F4,F3,F4,F3,C5,C4,F2,F5,F4,F3,F3,F2
518.0,150.1449,68,3.0,D6,D5,D5,D5,D5,D4,D4,D3,r,r,C5,C4,F2,D5,D4,D3,D3,D2
519.0,150.4348,69,1.0,G6,r,G5,G5,G5,r,G4,G3,G4,G4,G5,G5,r,G5,G4,G3,G3,G2
521.0,151.0145,69,3.0,G5,G5,G4,G4,G4,G4,G3,G2,G4,G4,G5,G5,r,G4,G3,G3,G2,G1
522.0,151.3043,70,1.0,E6,C6,E5,C5,G4,E4,E4,C4,C4,C3,C5,C4,C3,E5,G4,C4,C3,C2
522.75,151.5217,70,1.75,E6,C6,E5,C5,G4,E4,E4,C4,C4,C3,C5,C4,C3,E5,G4,C4,C3,C2
523.0,151.5942,70,2.0,D6,B5,D5,B4,G#4,F4,D4,B3,C4,C3,C5,C4,F2,D5,G#4,B3,F2,F1
524.0,151.8841,70,3.0,F6,D6,F5,D5,G#4,F4,D4,B3,C4,C3,C5,C4,F2,F5,G#4,B3,F2,F1
524.75,152.1014,70,3.75,F6,D6,F5,D5,G#4,F4,D4,B3,C4,C3,C5,C4,F2,F5,G#4,B3,F2,F1
525.0,152.1739,71,1.0,E6,C6,E5,C5,G4,E4,E4,C4,C4,C3,C5,C4,C3,E5,G4,C4,C3,C2
526.0,152.4638,71,2.0,A6,F6,A5,F5,A4,F4,A3,F3,C4,C3,C5,C4,F2,A5,A4,C4,F2,F1
526.75,152.6812,71,2.75,A6,F6,A5,F5,A4,F4,A3,F3,C4,C3,C5,C4,F2,A5,B4,D4,F2,F1
527.0,152.7536,71,3.0,G6,E6,G5,E5,G4,E4,G3,E3,C4,C3,C5,C4,C3,G5,C5,E4,C3,C2
528.0,153.0435,72,1.0,A6,F6,A5,F5,A4,F4,A3,F3,C4,C3,C5,C4,F2,A5,A4,C4,F2,F1
528.75,153.2609,72,1.75,A6,F6,A5,F5,A4,F4,A3,F3,C4,C3,C5,C4,F2,A5,B4,D4,F2,F1
529.0,153.3333,72,2.0,G6,E6,G5,E5,G4,E4,G3,E3,C4,C3,C5,C4,C3,G5,C5,E4,C3,C2
530.0,153.6232,72,3.0,G6,G6,G5,G5,r,r,r,r,r,r,r,r,r,r,r,r,r,r
531.0,153.913,73,1.0,F#6,r,F#5,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r
533.0,154.4928,73,3.0,G6,r,G5,r,r,r,r,G3,r,r,r,r,r,r,E4,r,r,r
534.0,154.7826,74,1.0,F6,r,F5,r,r,r,r,G3,r,r,r,r,r,r,D4,r,r,r
534.5,154.9275,74,1.5,F6,r,F5,r,r,r,r,G3,r,r,r,r,r,F5,D4,r,r,r
535.0,155.0725,74,2.0,F6,r,F5,r,r,r,r,G3,r,r,r,r,r,C5,B3,r,r,r
535.5,155.2174,74,2.5,F6,r,F5,r,r,r,r,G3,r,r,r,r,r,D5,B3,r,r,r
536.0,155.3623,74,3.0,E6,r,E5,r,r,r,G4,G3,r,r,r,r,r,E5,C4,r,r,r
536.5,155.5072,74,3.5,E6,r,E5,r,r,r,G4,G3,r,r,r,r,r,C5,C4,r,r,r
537.0,155.6522,75,1.0,D6,r,D5,r,r,r,F4,G3,r,r,r,r,r,r,r,r,r,r
537.5,155.7971,75,1.5,D6,r,D5,r,r,r,F4,G3,r,r,r,r,r,D5,r,r,r,r
538.0,155.942,75,2.0,D6,r,D5,r,r,r,F4,G3,r,r,r,r,r,A4,D4,r,r,r
538.5,156.087,75,2.5,D6,r,D5,r,r,r,F4,G3,r,r,r,r,r,B4,D4,r,r,r
539.0,156.2319,75,3.0,C6,r,C5,r,G5,G4,E4,G3,G4,G4,r,r,r,C5,E4,r,r,r
539.5,156.3768,75,3.5,C6,r,C5,r,G5,G4,E4,G3,G4,G4,r,r,r,G4,E4,r,r,r
540.0,156.5217,76,1.0,B5,r,B4,r,F5,F4,D4,G3,G4,G4,r,r,r,r,r,r,r,r
540.5,156.6667,76,1.5,B5,r,B4,r,F5,F4,D4,G3,G4,G4,r,r,r,r,F4,r,r,r
541.0,156.8116,76,2.0,B5,r,B4,r,F5,F4,D4,G3,G4,G4,r,r,r,B4,C4,r,r,r
541.5,156.9565,76,2.5,B5,r,B4,r,F5,F4,D4,G3,G4,G4,r,r,r,B4,D4,r,r,r
542.0,157.1014,76,3.0,C6,r,C5,r,E5,E4,C4,G3,G4,G4,r,r,r,C5,E4,r,r,r
542.5,157.2464,76,3.5,C6,r,C5,r,E5,E4,C4,G3,G4,G4,r,r,r,C5,C4,r,r,r
543.0,157.3913,77,1.0,D6,r,D5,r,D5,D4,B3,G3,G4,G4,r,r,r,r,r,r,r,r
543.5,157.5362,77,1.5,D6,r,D5,r,D5,D4,B3,G3,G4,G4,r,r,r,r,D4,r,r,r
544.0,157.6812,77,2.0,D6,r,D5,r,D5,D4,B3,G3,G4,G4,r,r,r,D5,A3,r,r,r
544.5,157.8261,77,2.5,D6,r,D5,r,D5,D4,B3,G3,G4,G4,r,r,r,D5,B3,r,r,r
545.0,157.971,77,3.0,E6,C6,E5,r,C5,C4,B-3,G3,G4,G4,r,r,r,E5,C4,r,r,r
545.5,158.1159,77,3.5,E6,C6,E5,r,C5,C4,B-3,G3,G4,G4,r,r,r,E5,G3,r,r,r
546.0,158.2609,78,1.0,F6,C6,F5,r,C5,C4,A3,F3,A4,F4,r,r,r,r,r,r,r,r
546.5,158.4058,78,1.5,F6,C6,F5,r,C5,C4,A3,F3,A4,F4,r,r,r,A5,A4,r,r,r
547.0,158.5507,78,2.0,F6,C6,F5,r,C5,C4,A3,F3,r,r,r,r,r,E5,E4,r,r,r
547.5,158.6957,78,2.5,F6,C6,F5,r,C5,C4,A3,F3,r,r,r,r,r,F5,F4,r,r,r
548.0,158.8406,78,3.0,F6,D6,A5,r,A4,F4,F4,D3,r,r,r,r,r,G5,G4,r,r,r
548.5,158.9855,78,3.5,F6,D6,A5,r,A4,F4,D4,D3,r,r,r,r,r,A5,A4,r,r,r
549.0,159.1304,79,1.0,E6,C6,G5,r,G4,E4,G4,G3,r,r,r,r,r,r,r,r,r,r
549.5,159.2754,79,1.5,E6,C6,G5,r,G4,E4,G4,G3,r,r,r,r,r,A5,A4,r,r,r
550.0,159.4203,79,2.0,E6,C6,G5,r,G4,E4,G4,G3,r,r,r,r,r,F#5,F#4,r,r,r
550.5,159.5652,79,2.5,E6,C6,G5,r,G4,E4,G4,G3,r,r,r,r,r,G5,G4,r,r,r
