qstamp,tstamp,measure,beat,Flute 1,Flute 2,Oboe 1,Oboe 2,Bb Clarinet 1,Bb Clarinet 2,Bassoon 1,Bassoon 2,D Horn 1,D Horn 2,Bb (basso) Horn 3,Bb (basso) Horn 4,D Trumpet 1,D Trumpet 2,"D, A Timpani",Violin 1,Violin 2,Viola,Violoncello,Contrabass
806.5,551.1591,404,1.5,A5,A5,A4,A4,D5,D4,C4,C4,D4,D3,r,r,D5,D4,D3,r,A4,A3,C4,C3
806.625,551.2443,404,1.625,B-5,B-5,A4,A4,D5,D4,C4,C4,D4,D3,r,r,D5,D4,D3,r,B-4,A3,C4,C3
806.75,551.3295,404,1.75,A5,A5,A4,A4,D5,D4,C4,C4,D4,D3,r,r,D5,D4,D3,r,A4,A3,C4,C3
806.875,551.4148,404,1.875,G5,G5,A4,A4,D5,D4,C4,C4,D4,D3,r,r,D5,D4,D3,r,G4,A3,C4,C3
807.0,551.5,404,2.0,F#5,F#5,A4,A4,D5,D4,C4,C4,D4,D3,r,r,r,r,r,r,F#4,A3,C4,C3
807.125,551.5852,404,2.125,G5,G5,A4,A4,D5,D4,C4,C4,D4,D3,r,r,r,r,r,r,G4,A3,C4,C3
807.25,551.6705,404,2.25,A5,A5,A4,A4,D5,D4,C4,C4,D4,D3,r,r,r,r,r,r,A4,A3,C4,C3
807.375,551.7557,404,2.375,B-5,B-5,A4,A4,D5,D4,C4,C4,D4,D3,r,r,r,r,r,r,B-4,A3,C4,C3
807.5,551.8409,404,2.5,C6,C6,C6,C6,D6,D5,A2,A2,D4,D3,r,r,D5,D4,D3,r,C5,C5,A2,A1
807.625,551.9261,404,2.625,D6,D6,C6,C6,D6,D5,A2,A2,D4,D3,r,r,D5,D4,D3,r,D5,C5,A2,A1
807.75,552.0114,404,2.75,E6,E6,C6,C6,D6,D5,A2,A2,D4,D3,r,r,D5,D4,D3,r,E5,C5,A2,A1
807.875,552.0966,404,2.875,F#6,F#6,C6,C6,D6,D5,A2,A2,D4,D3,r,r,D5,D4,D3,r,F#5,C5,A2,A1
808.0,552.1818,405,1.0,G6,G6,C6,C6,D6,D5,A2,A2,D4,D3,r,r,D5,D4,D3,D5,G5,C5,A2,A1
808.125,552.267,405,1.125,G6,G6,C6,C6,D6,D5,A2,A2,D4,D3,r,r,D5,D4,D3,E-5,G5,C5,A2,A1
808.25,552.3523,405,1.25,G6,G6,D6,D6,D6,D5,B-2,B-2,D4,D3,r,r,D5,D4,D3,D5,G5,D5,B-2,B-1
808.375,552.4375,405,1.375,G6,G6,D6,D6,D6,D5,B-2,B-2,D4,D3,r,r,D5,D4,D3,C5,G5,D5,B-2,B-1
808.5,552.5227,405,1.5,G5,G5,B-4,B-4,D5,D4,D4,D4,D4,D3,r,r,D5,D4,D3,B-4,r,B-3,D4,D3
808.625,552.608,405,1.625,G5,G5,B-4,B-4,D5,D4,D4,D4,D4,D3,r,r,D5,D4,D3,C5,r,B-3,D4,D3
808.75,552.6932,405,1.75,G5,G5,B-4,B-4,D5,D4,D4,D4,D4,D3,r,r,D5,D4,D3,B-4,r,B-3,D4,D3
808.875,552.7784,405,1.875,G5,G5,B-4,B-4,D5,D4,D4,D4,D4,D3,r,r,D5,D4,D3,A4,r,B-3,D4,D3
809.0,552.8636,405,2.0,G5,G5,B-4,B-4,D5,D4,D4,D4,D4,D3,r,r,r,r,r,G4,r,B-3,D4,D3
809.125,552.9489,405,2.125,G5,G5,B-4,B-4,D5,D4,D4,D4,D4,D3,r,r,r,r,r,A4,r,B-3,D4,D3
809.25,553.0341,405,2.25,G5,G5,B-4,B-4,D5,D4,D4,D4,D4,D3,r,r,r,r,r,B-4,r,B-3,D4,D3
809.375,553.1193,405,2.375,G5,G5,B-4,B-4,D5,D4,D4,D4,D4,D3,r,r,r,r,r,C5,r,B-3,D4,D3
809.5,553.2045,405,2.5,G6,G6,G5,G5,D6,D5,B2,B2,D4,D3,r,r,D5,D4,D3,D5,r,D5,B2,B1
809.625,553.2898,405,2.625,G6,G6,G5,G5,D6,D5,B2,B2,D4,D3,r,r,D5,D4,D3,E5,r,D5,B2,B1
809.75,553.375,405,2.75,G6,G6,G5,G5,D6,D5,B2,B2,D4,D3,r,r,D5,D4,D3,F#5,r,D5,B2,B1
809.875,553.4602,405,2.875,G6,G6,G5,G5,D6,D5,B2,B2,D4,D3,r,r,D5,D4,D3,G5,r,D5,B2,B1
810.0,553.5455,406,1.0,E6,E5,G5,G5,E5,E5,B2,B2,D4,D3,r,r,D5,D4,r,G5,E4,D5,B2,B1
810.125,553.6307,406,1.125,F6,F5,G5,G5,E5,E5,B2,B2,D4,D3,r,r,D5,D4,r,G5,F4,D5,B2,B1
810.25,553.7159,406,1.25,E6,E5,G5,G5,E5,E5,C#3,C#3,E4,E4,r,r,E5,A4,r,G5,E4,E5,C#3,C#2
810.375,553.8011,406,1.375,D6,D5,G5,G5,E5,E5,C#3,C#3,E4,E4,r,r,E5,A4,r,G5,D4,E5,C#3,C#2
810.5,553.8864,406,1.5,C#6,C#5,G4,G4,A3,A3,E4,E4,E4,A3,r,r,E5,A4,A2,G3,C#4,G3,E4,E3
810.625,553.9716,406,1.625,D6,D5,G4,G4,A3,A3,E4,E4,E4,A3,r,r,E5,A4,A2,G3,D4,G3,E4,E3
810.75,554.0568,406,1.75,C#6,C#5,G4,G4,A3,A3,E4,E4,E4,A3,r,r,E5,A4,A2,G3,C#4,G3,E4,E3
810.875,554.142,406,1.875,B5,B4,G4,G4,A3,A3,E4,E4,E4,A3,r,r,E5,A4,A2,G3,B3,G3,E4,E3
811.0,554.2273,406,2.0,A5,A4,G4,G4,A3,A3,G4,G4,E4,A3,r,r,E5,A4,A2,C#6,A3,G3,G4,G3
811.125,554.3125,406,2.125,B-5,B-4,G4,G4,A3,A3,G4,G4,E4,A3,r,r,E5,A4,A2,C#6,B-3,G3,G4,G3
811.25,554.3977,406,2.25,C#6,C#5,G4,G4,A3,A3,G4,G4,E4,A3,r,r,E5,A4,A2,C#6,C#4,G3,G4,G3
811.375,554.483,406,2.375,D6,D5,G4,G4,A3,A3,G4,G4,E4,A3,r,r,E5,A4,A2,C#6,D4,G3,G4,G3
811.5,554.5682,406,2.5,E6,E5,A5,E5,A5,A4,G4,G4,A4,A3,r,r,E5,A4,A2,C#6,E4,G3,G4,G3
811.625,554.6534,406,2.625,F6,F5,A5,E5,A5,A4,G4,G4,A4,A3,r,r,E5,A4,A2,C#6,F4,G3,G4,G3
811.75,554.7386,406,2.75,G6,G5,A5,E5,A5,A4,G3,G3,A4,A3,r,r,E5,A4,A2,C#6,G4,G3,G3,G2
811.875,554.8239,406,2.875,A6,A5,A5,E5,A5,A4,G3,G3,A4,A3,r,r,E5,A4,A2,C#6,A4,G3,G3,G2
812.0,554.9091,407,1.0,A6,A5,A5,F5,A5,A4,F3,F3,A4,A3,D4,D3,D5,D4,D3,D6,A4,A3,F3,F2
812.25,555.0795,407,1.25,D6,r,A5,F5,A5,A4,F3,F3,A4,A3,D4,D3,D5,D4,D3,D6,A4,A3,F3,F2
812.5,555.25,407,1.5,F6,r,A5,F5,r,r,F2,F2,D4,D3,D4,D3,D5,D4,D3,D6,A5,A4,F2,F1
812.75,555.4205,407,1.75,C6,r,G5,E5,r,r,F2,F2,D4,D3,D4,D3,D5,D4,D3,D6,A5,A4,F2,F1
813.0,555.5909,407,2.0,C6,r,G5,E5,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r
813.25,555.7614,407,2.25,B-5,r,F5,D5,F4,D4,r,r,r,r,r,r,r,r,r,r,r,r,r,r
813.5,555.9318,407,2.5,D6,r,B-5,F5,F4,D4,r,r,r,r,r,r,r,r,r,r,r,r,r,r
813.75,556.1023,407,2.75,A5,r,A5,A4,E4,C4,r,r,r,r,r,r,r,r,r,r,r,r,r,r
813.875,556.1875,407,2.875,A5,r,A5,A4,E4,C4,r,r,r,r,D4,D3,r,r,r,r,r,r,r,r
814.0,556.2727,408,1.0,G6,r,G5,B-4,D4,B-3,r,r,r,r,D4,D3,r,r,r,r,r,r,r,r
814.25,556.4432,408,1.25,F6,r,F5,C5,C4,A3,r,r,r,r,D4,D3,r,r,r,r,r,r,r,r
814.5,556.6136,408,1.5,E6,r,E5,C#5,B-4,G4,C#4,G2,r,r,r,r,r,r,r,r,r,r,r,r
814.75,556.7841,408,1.75,D6,r,D5,D5,A4,F4,D4,F2,r,r,r,r,r,r,r,r,r,r,r,r
814.875,556.8693,408,1.875,D6,r,D5,D5,A4,F4,D4,F2,r,r,D4,D3,r,r,r,r,r,r,r,r
815.0,556.9545,408,2.0,D6,r,D5,D5,A4,F4,D4,F2,r,r,D4,D3,r,r,r,r,r,r,r,r
815.5,557.2955,408,2.5,r,r,r,r,r,r,r,r,D4,D4,D4,D3,D5,D4,D3,D6,D5,A4,F3,F2
815.875,557.5511,408,2.875,r,r,r,r,r,r,r,r,D4,D4,D4,D3,D5,D4,D3,D6,D5,A3,F3,F2
816.0,557.6364,409,1.0,r,r,r,r,r,r,r,r,E4,E4,D4,D3,D5,D4,D3,E5,E4,B-3,G3,G2
816.25,557.8068,409,1.25,r,r,G5,r,r,r,r,r,E4,E4,D4,D3,D5,D4,D3,E5,E4,B-3,G3,G2
816.5,557.9773,409,1.5,r,r,B-5,r,r,r,r,r,E4,E4,D4,D3,D5,D4,D3,E6,E5,B-4,G2,G1
816.75,558.1477,409,1.75,r,r,F5,r,r,r,r,r,E4,E4,D4,D3,D5,D4,D3,E6,E5,B-4,G2,G1
817.0,558.3182,409,2.0,r,r,F5,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r
817.25,558.4886,409,2.25,G5,r,E5,r,G5,E5,r,r,r,r,r,r,r,r,r,r,r,r,r,r
817.5,558.6591,409,2.5,B-5,r,G5,r,G5,E5,r,r,r,r,r,r,r,r,r,r,r,r,r,r
817.75,558.8295,409,2.75,B-5,r,B-5,r,F5,D5,r,r,r,r,r,r,r,r,r,r,r,r,r,r
817.875,558.9148,409,2.875,B-5,r,B-5,r,F5,D5,r,r,r,r,D4,D3,r,r,r,r,r,r,r,r
818.0,559.0,410,1.0,A6,r,A5,r,E5,C5,r,r,r,r,D4,D3,r,r,r,r,r,r,r,r
818.25,559.1705,410,1.25,G6,B-5,G5,B-4,D5,B-4,r,r,r,r,D4,D3,r,r,r,r,r,r,r,r
818.5,559.3409,410,1.5,F6,C6,F5,C5,C5,A4,r,r,r,r,r,r,r,r,r,r,r,r,r,r
818.75,559.5114,410,1.75,E6,C#6,E5,C#5,B-4,G4,r,r,r,r,r,r,r,r,r,r,r,r,r,r
818.875,559.5966,410,1.875,E6,C#6,E5,C#5,B-4,G4,r,r,r,r,D4,D3,r,r,r,r,r,r,r,r
819.0,559.6818,410,2.0,E6,C#6,E5,C#5,B-4,G4,r,r,r,r,D4,D3,r,r,r,r,r,r,r,r
819.5,560.0227,410,2.5,r,r,r,r,r,r,r,r,E4,E4,D4,D3,D5,D4,D3,E6,E4,B-3,G3,G2
819.875,560.2784,410,2.875,r,r,r,r,r,r,r,r,E4,E4,D4,D3,D5,D4,D3,E6,E5,B-3,G3,G2
820.0,560.3636,411,1.0,r,r,r,r,r,r,r,r,F#4,F#3,D4,D3,D5,D4,D3,F#5,F#5,C4,A3,A2
820.25,560.5341,411,1.25,r,r,r,r,C5,r,C4,r,F#4,F#3,D4,D3,D5,D4,D3,F#5,F#5,C4,A3,A2
820.5,560.7045,411,1.5,r,r,r,r,E-5,r,E-4,r,F#4,F#3,D4,D3,D5,D4,D3,F#6,F#4,C3,A2,A1
820.75,560.875,411,1.75,r,r,r,r,B-4,r,B-3,r,F#4,F#3,D4,D3,D5,D4,D3,F#6,F#4,C3,A2,A1
821.0,561.0455,411,2.0,r,r,r,r,B-4,r,B-3,r,r,r,r,r,r,r,r,r,r,r,r,r
821.25,561.2159,411,2.25,C6,r,C5,r,A4,A4,A3,A3,r,r,r,r,r,r,r,r,r,r,r,r
821.5,561.3864,411,2.5,E-6,r,E-5,r,C5,A4,C4,A3,r,r,r,r,r,r,r,r,r,r,r,r
821.75,561.5568,411,2.75,E-6,r,E-5,r,B-4,G4,B-3,G3,r,r,r,r,r,r,r,r,r,r,r,r
821.875,561.642,411,2.875,E-6,r,E-5,r,B-4,G4,B-3,G3,r,r,D4,D3,r,r,r,r,r,r,r,r
822.0,561.7273,412,1.0,D6,r,D5,r,A4,F#4,A3,F#3,r,r,D4,D3,r,r,r,r,r,r,r,r
822.25,561.8977,412,1.25,C6,r,C5,A4,C5,A4,C4,A3,r,r,D4,D3,r,r,r,r,r,r,r,r
822.5,562.0682,412,1.5,B-5,r,B-4,B-4,D5,B-4,D4,B-3,r,r,r,r,r,r,r,r,r,r,r,r
822.75,562.2386,412,1.75,A6,C6,A5,C5,E-5,C5,E-4,C4,r,r,r,r,r,r,r,r,r,r,r,r
822.875,562.3239,412,1.875,A6,C6,A5,C5,E-5,C5,E-4,C4,r,r,D4,D3,r,r,r,r,r,r,r,r
823.0,562.4091,412,2.0,G6,D6,G5,D5,D5,B-4,D4,B-3,r,r,D4,D3,r,r,r,r,r,r,r,r
823.25,562.5795,412,2.25,F#6,E-6,F#5,E-5,C5,A4,C4,A3,r,r,D4,D3,r,r,r,r,r,r,r,r
823.5,562.75,412,2.5,r,r,r,r,r,r,r,r,F#4,F#4,D4,D3,D5,D4,D3,F#5,C5,C4,A3,A2
823.875,563.0057,412,2.875,r,r,r,r,r,r,r,r,F#4,F#4,D4,D3,D5,D4,D3,F#5,C4,C4,A3,A2
824.0,563.0909,413,1.0,r,r,r,r,r,r,r,r,G4,G4,B-3,B-2,D5,D4,D3,G4,D4,D4,B-3,B-2
824.25,563.2614,413,1.25,r,r,B-5,r,B-4,r,r,r,G4,G4,B-3,B-2,D5,D4,D3,G4,D4,D4,B-3,B-2
824.5,563.4318,413,1.5,r,r,D6,r,D5,r,r,r,G4,G4,B-3,B-2,D5,D4,D3,G5,D5,D3,B-2,B-1
824.75,563.6023,413,1.75,r,r,A5,r,A4,r,r,r,G4,G4,B-3,B-2,D5,D4,D3,G5,D5,D3,B-2,B-1
825.0,563.7727,413,2.0,r,r,A5,r,A4,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r
825.25,563.9432,413,2.25,B-5,r,G5,r,G4,G4,r,r,r,r,r,r,r,r,r,r,r,r,r,r
825.5,564.1136,413,2.5,D6,r,B-5,r,B-4,G4,r,r,r,r,r,r,r,r,r,r,r,r,r,r
825.75,564.2841,413,2.75,D6,r,D5,r,A4,F4,r,r,r,r,r,r,r,r,r,r,r,r,r,r
826.0,564.4545,414,1.0,C6,r,C5,r,G4,E-4,r,r,r,r,r,r,r,r,r,r,r,r,r,r
826.25,564.625,414,1.25,B-5,r,B-5,D5,F4,D4,r,r,r,r,r,r,r,r,r,r,r,r,r,r
826.5,564.7955,414,1.5,F#6,r,A5,F#5,A4,F#4,E-4,C4,r,r,r,r,r,r,r,r,r,r,r,r
826.75,564.9659,414,1.75,G6,r,G5,G5,G4,G4,D4,B-3,r,r,r,r,r,r,r,r,r,r,r,r
827.0,565.1364,414,2.0,F#6,r,A5,F#5,A4,F#4,E-4,C4,r,r,r,r,r,r,r,r,r,r,r,r
827.25,565.3068,414,2.25,G6,r,G5,G5,G4,G4,D4,B-3,r,r,r,r,r,r,r,r,r,r,r,r
827.5,565.4773,414,2.5,G6,r,G5,D5,G4,D4,D4,B-3,r,r,r,r,r,r,r,r,r,r,r,r
828.0,565.8182,415,1.0,A6,D6,A5,D5,A4,D4,D4,B-3,r,r,r,r,r,r,r,r,r,r,r,r
828.5,566.1591,415,1.5,G6,E-6,G5,E-5,G4,E-4,E-4,B-3,r,r,r,r,r,r,r,r,r,r,r,r
829.0,566.5,415,2.0,G6,E6,C#6,G5,C#5,G4,E4,B-3,r,r,r,r,r,r,r,r,r,r,r,r
829.5,566.8409,415,2.5,F6,D6,D6,F5,D5,F4,F4,A3,r,r,r,r,r,r,r,r,r,r,r,r
830.0,567.1818,416,1.0,F6,F6,B-5,F5,F5,B-4,D4,G3,r,r,r,r,r,r,r,r,r,r,r,r
830.5,567.5227,416,1.5,E-6,E-6,B-5,E-5,E-5,B-4,E-4,G3,r,r,r,r,r,r,r,r,r,r,r,r
831.0,567.8636,416,2.0,D6,D6,D5,D5,D5,F4,F#4,A3,r,r,r,r,r,r,r,B-5,B-4,r,r,r
831.5,568.2045,416,2.5,E6,E6,E5,E5,E5,G4,G4,A3,r,r,r,r,r,r,r,A5,A4,C#3,C#4,A2
831.75,568.375,416,2.75,C#6,C#6,C#5,C#5,C#5,E4,E4,r,r,r,r,r,r,r,r,r,r,C#3,C#4,A2
832.0,568.5455,417,1.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,A5,A4,D3,D4,B-2
832.25,568.7159,417,1.25,D6,D6,D5,D5,D5,D4,D4,D4,r,r,r,r,r,r,r,A5,A4,D3,D4,B-2
832.5,568.8864,417,1.5,E-6,E-6,E-5,E-5,E-5,E-4,E4,E4,r,r,r,r,r,r,r,G5,G4,E-3,E-4,B-2
832.75,569.0568,417,1.75,G6,G6,G5,G5,G5,G4,B-3,B-3,r,r,r,r,r,r,r,r,r,r,r,r
833.0,569.2273,417,2.0,r,r,r,r,r,r,r,r,r,r,r,r,A4,A3,A2,G5,G4,C#3,C#4,A2
833.25,569.3977,417,2.25,C#6,C#6,C#5,C#5,C#5,C#4,C#4,C#4,r,r,r,r,A4,A3,A2,G5,G4,C#3,C#4,A2
833.5,569.5682,417,2.5,D6,D6,D5,D5,D5,D4,D4,D4,r,r,r,r,A4,A3,A2,F5,F4,D3,D4,A2
833.75,569.7386,417,2.75,F6,F6,F5,F5,F5,F4,A3,A3,r,r,r,r,A4,A3,A2,r,r,r,r,r
834.0,569.9091,418,1.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,F5,B-4,D3,D4,G2
834.25,570.0795,418,1.25,B-5,B-5,B-4,B-4,B-4,B-3,G3,G3,r,r,r,r,r,r,r,F5,B-4,D3,D4,G2
834.5,570.25,418,1.5,E-6,E-6,E-5,E-5,E-5,E-4,B-3,B-3,r,r,r,r,r,r,r,E-5,E-5,E-3,E-4,G2
834.75,570.4205,418,1.75,G6,G6,G5,G5,G5,G4,G2,G2,r,r,r,r,r,r,r,r,r,r,r,r
835.0,570.5909,418,2.0,B-5,B-5,B-4,B-4,B-4,B-3,F4,F4,A4,A3,r,r,A4,A3,A2,D6,D5,F3,F4,A2
835.25,570.7614,418,2.25,A5,A5,A4,A4,A4,A3,F4,F4,A4,A3,r,r,A4,A3,A2,D6,D5,F3,F4,A2
835.5,570.9318,418,2.5,E6,E6,E5,E5,A4,A3,G4,G4,A4,A3,r,r,A4,A3,A2,E6,E5,G3,G4,A2
835.75,571.1023,418,2.75,C#6,C#6,C#5,C#5,A5,A4,E4,E4,r,r,r,r,A4,A3,A2,C#6,C#5,E3,E4,r
836.0,571.2727,419,1.0,D6,D5,D5,D4,D5,D4,D3,D2,D4,D3,D4,D3,D5,D4,D3,D6,D5,D4,D3,D2
836.5,571.6136,419,1.5,D6,D5,D5,D4,D5,D4,D3,D2,D4,D3,D4,D3,D5,D4,D3,D5,D4,D3,D3,D2
836.875,571.8693,419,1.875,D6,D5,D5,D4,D5,D4,D3,D2,D4,D3,D4,D3,D5,D4,D3,D5,D4,D3,D3,D2
837.0,571.9545,419,2.0,D6,D5,D5,D4,D5,D4,D3,D2,D4,D3,D4,D3,D5,D4,D3,F5,F4,F3,D3,D2
837.5,572.2955,419,2.5,D6,D5,D5,D4,D5,D4,D3,D2,D4,D3,D4,D3,D5,D4,D3,F5,F4,F3,D3,D2
837.875,572.5511,419,2.875,D6,D5,D5,D4,D5,D4,D3,D2,D4,D3,D4,D3,D5,D4,D3,F5,F4,F3,D3,D2
838.0,572.6364,420,1.0,F6,F5,F5,F4,F5,F4,F3,F2,F4,F3,D4,D3,D5,D4,D3,F5,F4,F3,F3,F2
838.5,572.9773,420,1.5,F6,F5,F5,F4,F5,F4,F3,F2,F4,F3,D4,D3,D5,D4,D3,F5,F4,F3,F3,F2
838.875,573.233,420,1.875,F6,F5,F5,F4,F5,F4,F3,F2,F4,F3,D4,D3,D5,D4,D3,F5,F4,F3,F3,F2
839.0,573.3182,420,2.0,F6,F5,F5,F4,F5,F4,F3,F2,F4,F3,D4,D3,D5,D4,D3,A5,A4,A3,F3,F2
839.5,573.6591,420,2.5,F6,F5,F5,F4,F5,F4,F3,F2,F4,F3,D4,D3,D5,D4,D3,A5,A4,A3,F3,F2
839.875,573.9148,420,2.875,F6,F5,F5,F4,F5,F4,F3,F2,F4,F3,D4,D3,D5,D4,D3,A5,A4,A3,F3,F2
840.0,574.0,421,1.0,A6,A5,A5,A4,A5,A4,A3,A2,A4,A3,D4,D3,D5,D4,D3,A5,A4,A3,A3,A2
840.5,574.3409,421,1.5,A6,A5,A5,A4,A5,A4,A3,A2,A4,A3,D4,D3,D5,D4,D3,A5,A4,A3,A3,A2
840.875,574.5966,421,1.875,A6,A5,A5,A4,A5,A4,A3,A2,A4,A3,D4,D3,D5,D4,D3,A5,A4,A3,A3,A2
841.0,574.6818,421,2.0,A6,A5,A5,A4,A5,A4,A3,A2,A4,A3,D4,D3,D5,D4,D3,D6,D5,D4,A3,A2
841.5,575.0227,421,2.5,A5,A5,A5,A4,A4,A3,A3,A2,A4,A3,D4,D3,D5,D4,D3,D6,D5,D4,A3,A2
841.875,575.2784,421,2.875,A5,A5,A5,A4,A4,A3,A3,A2,A4,A3,D4,D3,D5,D4,D3,D6,D5,D4,A3,A2
842.0,575.3636,422,1.0,D6,D6,D6,D5,D5,D4,D4,D3,D4,D3,D4,D3,D5,D4,D3,D6,D5,D4,D4,D3
842.5,575.7045,422,1.5,D6,D6,D6,D5,D5,D4,D4,D3,D4,D3,D4,D3,D5,D4,D3,D6,D5,D4,D4,D3
842.875,575.9602,422,1.875,D6,D6,D6,D5,D5,D4,D4,D3,D4,D3,D4,D3,D5,D4,D3,D6,D5,D4,D4,D3
843.0,576.0455,422,2.0,F6,F6,F5,F5,F5,F4,F4,F3,F4,F3,D4,D3,D5,D4,D3,F6,F5,F4,F4,F3
843.5,576.3864,422,2.5,F6,F6,F5,F5,F5,F4,F4,F3,F4,F3,D4,D3,D5,D4,D3,F6,F5,F4,F4,F3
843.875,576.642,422,2.875,F6,F6,F5,F5,F5,F4,F4,F3,F4,F3,D4,D3,D5,D4,D3,F6,F5,F4,F4,F3
844.0,576.7273,423,1.0,A6,A6,A5,A5,A5,A4,A4,A3,A4,A3,D4,D3,D5,D4,D3,A6,A5,A4,A4,A3
844.5,577.0682,423,1.5,D6,D6,D5,D5,D5,D4,D4,D4,D4,D3,D4,D3,D5,D4,D3,D6,D5,D5,D4,D3
844.875,577.3239,423,1.875,D6,D6,D5,D5,D5,D4,D4,D4,D4,D3,D4,D3,D5,D4,D3,D6,D5,D5,D4,D3
845.0,577.4091,423,2.0,F6,F6,F5,F5,F5,F4,F4,F4,F4,F3,D4,D3,D5,D4,D3,F6,F5,F5,F4,F3
845.5,577.75,423,2.5,A5,A5,A4,A4,A4,A3,A3,A3,A3,A2,D4,D3,D5,D4,D3,A5,A4,A4,A3,A2
845.875,578.0057,423,2.875,A5,A5,A4,A4,A4,A3,A3,A3,A3,A2,D4,D3,D5,D4,D3,A5,A4,A4,A3,A2
846.0,578.0909,424,1.0,D6,D6,D5,D5,D5,D4,D4,D4,D4,D3,D4,D3,D5,D4,D3,D6,D5,D5,D4,D3
846.5,578.4318,424,1.5,F6,F6,F5,F5,F5,F4,F3,F3,F4,F3,D4,D3,D5,D4,D3,F5,F5,F4,F3,F2
846.875,578.6875,424,1.875,F6,F6,F5,F5,F5,F4,F3,F3,F4,F3,D4,D3,D5,D4,D3,F5,F5,F4,F3,F2
847.0,578.7727,424,2.0,A6,A6,A5,A5,A5,A4,A3,A3,A4,A3,D4,D3,D5,D4,D3,A5,A5,A4,A3,A2
847.5,579.1136,424,2.5,D6,D6,D5,D5,D5,D4,D3,D3,D4,D3,D4,D3,D5,D4,D3,D5,D5,D4,D3,D2
847.875,579.3693,424,2.875,D6,D6,D5,D5,D5,D4,D3,D3,D4,D3,D4,D3,D5,D4,D3,D5,D5,D4,D3,D2
848.0,579.4545,425,1.0,F6,F6,F5,F5,F5,F4,F3,F3,F4,F3,D4,D3,D5,D4,D3,F5,F5,F4,F3,F2
848.5,579.7955,425,1.5,A5,A5,A4,A4,A4,A3,A2,A2,A3,A2,D4,D3,D5,D4,D3,A4,A4,A3,A2,A1
848.875,580.0511,425,1.875,A5,A5,A4,A4,A4,A3,A2,A2,A3,A2,D4,D3,D5,D4,D3,A4,A4,A3,A2,A1
849.0,580.1364,425,2.0,D6,D6,D5,D5,D5,D4,D3,D3,D4,D3,D4,D3,D5,D4,D3,D5,D5,D4,D3,D2
849.5,580.4773,425,2.5,F5,F5,F4,F4,F4,F3,F2,F2,F4,F3,D4,D3,D5,D4,D3,F4,F4,F3,F2,F1
849.875,580.733,425,2.875,F5,F5,F4,F4,F4,F3,F2,F2,F4,F3,D4,D3,D5,D4,D3,F4,F4,F3,F2,F1
850.0,580.8182,426,1.0,A5,A5,A4,A4,A4,A3,A2,A2,A4,A3,D4,D3,D5,D4,D3,A4,A4,A3,A2,A1
850.5,581.1591,426,1.5,D5,D5,D4,D4,D4,D4,D2,D2,D4,D3,D4,D3,D5,D4,D3,D4,D4,D3,D2,D1
850.875,581.4148,426,1.875,D5,D5,D4,D4,D4,D4,D2,D2,D4,D3,D4,D3,D5,D4,D3,D4,D4,D3,D2,D1
851.0,581.5,426,2.0,D6,D6,D6,D6,D5,D5,D4,D4,D4,D3,D4,D3,D5,D4,D3,D6,D6,D5,D4,D3
851.5,581.8409,426,2.5,D5,D5,D4,D4,D4,D4,D2,D2,D4,D3,D4,D3,D5,D4,D3,D4,D4,D3,D2,D1
851.875,582.0966,426,2.875,D5,D5,A5,F5,D5,D5,D4,D2,D4,D3,D4,D3,D5,D4,D3,D6,D4,D3,D2,D1
852.0,582.1818,427,1.0,D5,D5,A5,F5,A4,F4,A3,D2,A4,F4,D4,D3,A4,A3,A2,A5,A4,A3,D3,D2
852.5,582.5227,427,1.5,r,r,A5,F5,A4,F4,A3,r,A4,F4,D4,D3,r,r,r,A5,A4,A3,D3,D2
853.0,582.8636,427,2.0,r,r,A5,F5,r,r,A3,r,A4,F4,D4,D3,r,r,r,A5,A4,A3,r,r
853.5,583.2045,427,2.5,r,r,A5,F5,A4,A3,A3,r,A4,F4,D4,D3,r,r,r,A5,A4,A3,F3,F2
853.875,583.4602,427,2.875,r,r,A5,F5,A4,A3,F3,r,A4,F4,D4,D3,r,r,r,F5,A4,A3,F3,F2
854.0,583.5455,428,1.0,r,r,A5,F5,r,r,D3,r,A4,F4,D4,D3,r,r,r,D5,A4,A3,r,r
854.5,583.8864,428,1.5,r,r,A5,F5,D5,D4,D3,r,A4,F4,D4,D3,r,r,r,D5,A4,A3,A3,A2
854.875,584.142,428,1.875,r,r,A5,F5,D5,D4,A2,r,A4,F4,D4,D3,r,r,r,A4,A4,A3,A3,A2
855.0,584.2273,428,2.0,r,r,A5,F5,r,r,F2,r,A4,F4,D4,D3,r,r,r,F4,A4,A3,r,r
855.5,584.5682,428,2.5,r,r,A5,F5,F5,F4,F2,r,A4,F4,D4,D3,r,r,r,F4,A4,A3,D4,D3
855.75,584.7386,428,2.75,r,r,A5,F5,F5,F4,A2,r,A4,F4,D4,D3,r,r,r,A4,A4,A3,D4,D3
855.875,584.8239,428,2.875,r,r,A5,F5,F5,F4,F2,r,A4,A3,D4,D3,r,r,r,F4,A4,A3,D4,D3
