score_qstamp,qstamp,measure,beat,831994_tstamp,718692_tstamp
922.0,922.0,232,4.0,588.8225,558.0025
923.0,923.0,233,1.0,589.2392,558.4192
924.0,924.0,233,2.0,589.6759,558.8359
924.5,924.5,233,2.5,589.8842,559.0442
925.0,925.0,233,3.0,590.0925,559.2525
926.0,926.0,233,4.0,590.5292,559.6692
926.5,926.5,233,4.5,590.8375,559.8775
927.0,927.0,234,1.0,591.0459,560.0977
928.0,928.0,234,2.0,591.4625,560.565
928.5,928.5,234,2.5,591.7509,560.7909
929.0,929.0,234,3.0,591.9592,560.9992
930.0,930.0,234,4.0,592.3759,561.3759
930.5,930.5,234,4.5,592.6442,561.5842
931.0,931.0,235,1.0,592.8525,561.7725
932.0,932.0,235,2.0,593.3292,562.1892
932.25,932.25,235,2.25,593.4334,562.2934
932.5,932.5,235,2.5,593.5375,562.3975
932.75,932.75,235,2.75,593.6417,562.5017
933.0,933.0,235,3.0,593.7518,562.6059
933.25,933.25,235,3.25,593.93,562.71
933.5,933.5,235,3.5,594.0342,562.8142
933.75,933.75,235,3.75,594.1384,562.9184
934.0,934.0,235,4.0,594.2425,563.0225
934.25,934.25,235,4.25,594.3467,563.1267
934.5,934.5,235,4.5,594.4509,563.2309
934.75,934.75,235,4.75,594.555,563.315
935.0,935.0,236,1.0,594.6592,563.4192
936.0,936.0,236,2.0,595.058,563.8359
936.25,936.25,236,2.25,595.16,563.94
936.5,936.5,236,2.5,595.3642,564.0642
936.75,936.75,236,2.75,595.4684,564.1684
937.0,937.0,236,3.0,595.5725,564.2725
937.25,937.25,236,3.25,595.6767,564.3767
937.5,937.5,236,3.5,595.7809,564.4809
937.75,937.75,236,3.75,595.885,564.565
938.0,938.0,236,4.0,595.9892,564.6692
938.25,938.25,236,4.25,596.1334,564.7734
938.5,938.5,236,4.5,596.2375,564.8575
938.75,938.75,236,4.75,596.3417,564.9617
939.0,939.0,237,1.0,596.4459,565.0659
940.0,940.0,237,2.0,596.9225,565.4825
940.25,940.25,237,2.25,597.0267,565.5867
940.5,940.5,237,2.5,597.1309,565.6909
940.75,940.75,237,2.75,597.235,565.795
941.0,941.0,237,3.0,597.3392,565.8992
941.25,941.25,237,3.25,597.4434,566.0034
941.5,941.5,237,3.5,597.5475,566.1075
941.75,941.75,237,3.75,597.6517,566.2117
942.0,942.0,237,4.0,597.7559,566.3159
942.25,942.25,237,4.25,597.86,566.42
942.5,942.5,237,4.5,598.1042,566.5081
942.75,942.75,237,4.75,598.2084,566.5884
943.0,943.0,238,1.0,598.3125,566.6925
943.25,943.25,238,1.25,598.4367,566.7967
943.5,943.5,238,1.5,598.5409,566.9009
943.75,943.75,238,1.75,598.645,567.005
944.0,944.0,238,2.0,598.7492,567.1092
944.25,944.25,238,2.25,598.8534,567.2134
944.5,944.5,238,2.5,598.9975,567.3175
944.75,944.75,238,2.75,599.1017,567.4017
945.0,945.0,238,3.0,599.2059,567.5059
945.25,945.25,238,3.25,599.33,567.61
945.5,945.5,238,3.5,599.4342,567.7142
945.75,945.75,238,3.75,599.5384,567.8184
946.0,946.0,238,4.0,599.6425,567.9225
946.25,946.25,238,4.25,599.7467,568.0267
946.5,946.5,238,4.5,599.8509,568.1309
946.75,946.75,238,4.75,599.955,568.215
947.0,947.0,239,1.0,600.0592,568.2996
947.25,947.25,239,1.25,600.1634,568.4034
947.5,947.5,239,1.5,600.2675,568.5038
947.75,947.75,239,1.75,600.3717,568.5917
948.0,948.0,239,2.0,600.4759,568.6959
948.25,948.25,239,2.25,600.58,568.8
948.5,948.5,239,2.5,600.6842,568.9042
948.75,948.75,239,2.75,600.7884,569.0084
949.0,949.0,239,3.0,600.8925,569.1125
949.25,949.25,239,3.25,601.0567,569.2167
949.5,949.5,239,3.5,601.1609,569.3209
949.75,949.75,239,3.75,601.265,569.405
950.0,950.0,239,4.0,601.3784,569.5092
950.25,950.25,239,4.25,601.5334,569.6134
950.5,950.5,239,4.5,601.6375,569.7175
950.75,950.75,239,4.75,601.7417,569.8217
951.0,951.0,240,1.0,601.8518,569.9259
951.25,951.25,240,1.25,601.98,570.03
951.5,951.5,240,1.5,602.0942,570.1342
951.75,951.75,240,1.75,602.1984,570.2184
952.0,952.0,240,2.0,602.3025,570.3225
952.25,952.25,240,2.25,602.4067,570.4067
952.5,952.5,240,2.5,602.5109,570.5109
952.75,952.75,240,2.75,602.615,570.595
953.0,953.0,240,3.0,602.7192,570.6992
953.25,953.25,240,3.25,602.8234,570.8034
953.5,953.5,240,3.5,602.9275,570.9075
953.75,953.75,240,3.75,603.0317,571.0117
954.0,954.0,240,4.0,603.1359,571.1159
954.25,954.25,240,4.25,603.24,571.22
954.5,954.5,240,4.5,603.3442,571.3242
954.75,954.75,240,4.75,603.4484,571.4142
955.0,955.0,241,1.0,603.5525,571.5125
955.25,955.25,241,1.25,603.7567,571.6167
955.5,955.5,241,1.5,603.8609,571.7209
955.75,955.75,241,1.75,603.965,571.8217
956.0,956.0,241,2.0,604.0692,571.8892
956.25,956.25,241,2.25,604.1734,571.9934
956.5,956.5,241,2.5,604.2775,572.0975
956.75,956.75,241,2.75,604.3817,572.2017
957.0,957.0,241,3.0,604.4859,572.3059
957.25,957.25,241,3.25,604.61,572.41
957.5,957.5,241,3.5,604.7342,572.5142
957.75,957.75,241,3.75,604.8384,572.5992
958.0,958.0,241,4.0,604.9425,572.6825
958.25,958.25,241,4.25,605.0467,572.7867
958.5,958.5,241,4.5,605.1509,572.8909
958.75,958.75,241,4.75,605.255,572.995
959.0,959.0,242,1.0,605.3592,573.0992
959.25,959.25,242,1.25,605.4634,573.2034
959.5,959.5,242,1.5,605.5675,573.3075
959.75,959.75,242,1.75,605.6717,573.4117
960.0,960.0,242,2.0,605.7759,573.5159
960.25,960.25,242,2.25,605.88,573.62
960.5,960.5,242,2.5,605.9842,573.7242
960.75,960.75,242,2.75,606.0884,573.8284
961.0,961.0,242,3.0,606.1925,573.9325
961.25,961.25,242,3.25,606.3367,574.0367
961.5,961.5,242,3.5,606.4609,574.1409
961.75,961.75,242,3.75,606.565,574.2325
962.0,962.0,242,4.0,606.6692,574.2892
962.25,962.25,242,4.25,606.7734,574.3934
962.5,962.5,242,4.5,606.8775,574.4975
962.75,962.75,242,4.75,606.9834,574.6017
963.0,963.0,243,1.0,607.1118,574.7059
963.25,963.25,243,1.25,607.23,574.81
963.5,963.5,243,1.5,607.3342,574.9142
963.75,963.75,243,1.75,607.4384,575.0184
964.0,964.0,243,2.0,607.5425,575.1425
964.25,964.25,243,2.25,607.6467,575.2467
964.5,964.5,243,2.5,607.7509,575.3509
964.75,964.75,243,2.75,607.855,575.3987
965.0,965.0,243,3.0,607.9592,575.4992
965.25,965.25,243,3.25,608.0634,575.6034
965.5,965.5,243,3.5,608.2075,575.7075
965.75,965.75,243,3.75,608.3317,575.8117
966.0,966.0,243,4.0,608.4359,575.9159
966.25,966.25,243,4.25,608.54,576.02
966.5,966.5,243,4.5,608.6442,576.1242
966.75,966.75,243,4.75,608.7484,576.2284
967.0,967.0,244,1.0,608.8525,576.3325
967.25,967.25,244,1.25,609.0167,576.4367
967.5,967.5,244,1.5,609.1209,576.5409
967.75,967.75,244,1.75,609.225,576.645
968.0,968.0,244,2.0,609.3292,576.7492
968.25,968.25,244,2.25,609.4334,576.8534
968.5,968.5,244,2.5,609.5375,576.9575
968.75,968.75,244,2.75,609.6217,577.0617
969.0,969.0,244,3.0,609.7259,577.1459
969.25,969.25,244,3.25,609.89,577.25
969.5,969.5,244,3.5,609.9942,577.3542
969.75,969.75,244,3.75,610.0984,577.4584
970.0,970.0,244,4.0,610.2025,577.5625
970.25,970.25,244,4.25,610.3267,577.6467
970.5,970.5,244,4.5,610.4309,577.7509
970.75,970.75,244,4.75,610.535,577.855
971.0,971.0,245,1.0,610.6392,577.9592
971.25,971.25,245,1.25,610.7668,578.1034
971.5,971.5,245,1.5,610.8875,578.2075
971.75,971.75,245,1.75,610.9917,578.3117
972.0,972.0,245,2.0,611.0959,578.4159
972.25,972.25,245,2.25,611.2,578.58
972.5,972.5,245,2.5,611.3042,578.7042
972.75,972.75,245,2.75,611.4084,578.8084
973.0,973.0,245,3.0,611.5125,578.9125
973.25,973.25,245,3.25,611.6167,579.0167
973.5,973.5,245,3.5,611.7209,579.1218
973.75,973.75,245,3.75,611.825,579.245
974.0,974.0,245,4.0,611.9492,579.3584
974.25,974.25,245,4.25,612.0534,579.4734
974.5,974.5,245,4.5,612.1575,579.595
974.75,974.75,245,4.75,612.3417,579.7017
975.0,975.0,246,1.0,612.4518,579.8259
975.25,975.25,246,1.25,612.57,579.93
975.5,975.5,246,1.5,612.6742,580.0342
975.75,975.75,246,1.75,612.7784,580.1384
976.0,976.0,246,2.0,612.8825,580.2425
976.25,976.25,246,2.25,613.0267,580.3667
976.5,976.5,246,2.5,613.1309,580.4709
976.75,976.75,246,2.75,613.235,580.575
977.0,977.0,246,3.0,613.3392,580.6792
977.25,977.25,246,3.25,613.4434,580.8034
977.5,977.5,246,3.5,613.5475,580.9075
977.75,977.75,246,3.75,613.6517,581.0117
978.0,978.0,246,4.0,613.7559,581.1159
978.25,978.25,246,4.25,613.86,581.22
978.5,978.5,246,4.5,613.9642,581.3484
978.75,978.75,246,4.75,614.0684,581.4684
979.0,979.0,247,1.0,614.21,581.5725
979.25,979.25,247,1.25,614.3567,581.6767
979.5,979.5,247,1.5,614.4809,581.7809
979.75,979.75,247,1.75,614.585,581.89
980.0,980.0,247,2.0,614.7092,582.0492
980.25,980.25,247,2.25,614.8934,582.1534
980.5,980.5,247,2.5,614.9975,582.2975
980.75,980.75,247,2.75,615.1017,582.4017
981.0,981.0,247,3.0,615.2059,582.5059
981.25,981.25,247,3.25,615.31,582.61
981.5,981.5,247,3.5,615.4342,582.7142
981.75,981.75,247,3.75,615.5384,582.8184
982.0,982.0,247,4.0,615.6625,582.9425
982.25,982.25,247,4.25,615.7667,583.0467
982.5,982.5,247,4.5,615.8709,583.1509
982.75,982.75,247,4.75,615.975,583.255
983.0,983.0,248,1.0,616.0792,583.3592
983.25,983.25,248,1.25,616.2034,583.4634
983.5,983.5,248,1.5,616.3075,583.5675
983.75,983.75,248,1.75,616.4117,583.6717
984.0,984.0,248,2.0,616.5159,583.7759
984.25,984.25,248,2.25,616.64,583.88
984.5,984.5,248,2.5,616.7642,583.9842
984.75,984.75,248,2.75,616.9084,584.0884
985.0,985.0,248,3.0,617.0125,584.1925
985.25,985.25,248,3.25,617.1167,584.3167
985.5,985.5,248,3.5,617.2209,584.4209
985.75,985.75,248,3.75,617.325,584.525
986.0,986.0,248,4.0,617.4292,584.6292
986.25,986.25,248,4.25,617.5334,584.7334
986.5,986.5,248,4.5,617.6375,584.8375
986.75,986.75,248,4.75,617.7417,584.9417
987.0,987.0,249,1.0,617.8718,585.0518
987.25,987.25,249,1.25,617.99,585.17
987.5,987.5,249,1.5,618.0942,585.2742
987.75,987.75,249,1.75,618.1984,585.3784
988.0,988.0,249,2.0,618.3225,585.4825
988.25,988.25,249,2.25,618.4267,585.5867
988.5,988.5,249,2.5,618.6109,585.6909
988.75,988.75,249,2.75,618.735,585.795
989.0,989.0,249,3.0,618.8392,585.9192
989.25,989.25,249,3.25,618.9434,586.0234
989.5,989.5,249,3.5,619.0475,586.1275
989.75,989.75,249,3.75,619.1517,586.2317
990.0,990.0,249,4.0,619.2559,586.3359
990.25,990.25,249,4.25,619.36,586.44
990.5,990.5,249,4.5,619.4642,586.5442
990.75,990.75,249,4.75,619.5684,586.6484
991.0,991.0,250,1.0,619.6725,586.7525
991.25,991.25,250,1.25,619.8167,586.8567
991.5,991.5,250,1.5,619.9209,586.9809
991.75,991.75,250,1.75,620.045,587.085
992.0,992.0,250,2.0,620.1676,587.1984
992.25,992.25,250,2.25,620.2934,587.3134
992.5,992.5,250,2.5,620.3975,587.4375
992.75,992.75,250,2.75,620.5017,587.5417
993.0,993.0,250,3.0,620.6059,587.6577
993.25,993.25,250,3.25,620.71,587.79
993.5,993.5,250,3.5,620.8142,587.8942
993.75,993.75,250,3.75,620.9184,587.9984
994.0,994.0,250,4.0,621.0225,588.1025
994.25,994.25,250,4.25,621.1867,588.2067
994.5,994.5,250,4.5,621.2909,588.3109
994.75,994.75,250,4.75,621.415,588.415
995.0,995.0,251,1.0,621.5192,588.5192
995.25,995.25,251,1.25,621.6234,588.6234
995.5,995.5,251,1.5,621.7275,588.7275
995.75,995.75,251,1.75,621.9117,588.8317
996.0,996.0,251,2.0,622.0159,588.9359
996.25,996.25,251,2.25,622.12,589.06
996.5,996.5,251,2.5,622.2284,589.1684
996.75,996.75,251,2.75,622.3484,589.2884
997.0,997.0,251,3.0,622.4525,589.3925
997.25,997.25,251,3.25,622.5567,589.5367
997.5,997.5,251,3.5,622.6609,589.6409
997.75,997.75,251,3.75,622.765,589.745
998.0,998.0,251,4.0,622.8692,589.8492
998.25,998.25,251,4.25,622.9734,589.9534
998.5,998.5,251,4.5,623.0775,590.0575
998.75,998.75,251,4.75,623.1817,590.1617
999.0,999.0,252,1.0,623.2859,590.2659
999.25,999.25,252,1.25,623.46,590.37
999.5,999.5,252,1.5,623.5942,590.4742
999.75,999.75,252,1.75,623.6984,590.5784
1000.0,1000.0,252,2.0,623.8025,590.6825
1000.25,1000.25,252,2.25,623.9067,590.7867
1000.5,1000.5,252,2.5,624.0909,590.8909
1000.75,1000.75,252,2.75,624.195,590.995
1001.0,1001.0,252,3.0,624.2992,591.0992
1001.25,1001.25,252,3.25,624.4034,591.2034
1001.5,1001.5,252,3.5,624.5075,591.3075
1001.75,1001.75,252,3.75,624.6117,591.4117
1002.0,1002.0,252,4.0,624.7159,591.5159
1002.25,1002.25,252,4.25,624.84,591.62
1002.5,1002.5,252,4.5,624.9442,591.7242
1002.75,1002.75,252,4.75,625.0484,591.8284
1003.0,1003.0,253,1.0,625.1525,591.9325
1003.25,1003.25,253,1.25,625.2767,592.0967
1003.5,1003.5,253,1.5,625.4009,592.2009
1003.75,1003.75,253,1.75,625.505,592.305
1004.0,1004.0,253,2.0,625.6292,592.4092
1004.25,1004.25,253,2.25,625.7334,592.5134
1004.5,1004.5,253,2.5,625.8375,592.6175
1004.75,1004.75,253,2.75,625.9417,592.7217
1005.0,1005.0,253,3.0,626.0459,592.8259
1005.25,1005.25,253,3.25,626.17,592.93
1005.5,1005.5,253,3.5,626.2742,593.0342
1005.75,1005.75,253,3.75,626.3784,593.1384
1006.0,1006.0,253,4.0,626.4925,593.2425
1006.25,1006.25,253,4.25,626.6667,593.3467
1006.5,1006.5,253,4.5,626.7709,593.4509
1006.75,1006.75,253,4.75,626.895,593.555
1007.0,1007.0,254,1.0,627.0192,593.6592
1007.25,1007.25,254,1.25,627.1234,593.7634
1007.5,1007.5,254,1.5,627.2275,593.8675
1007.75,1007.75,254,1.75,627.3317,593.9717
1008.0,1008.0,254,2.0,627.4359,594.0759
1008.25,1008.25,254,2.25,627.54,594.18
1008.5,1008.5,254,2.5,627.6442,594.2842
1008.75,1008.75,254,2.75,627.7484,594.3884
1009.0,1009.0,254,3.0,627.8525,594.4925
1009.25,1009.25,254,3.25,627.9567,594.5967
1009.5,1009.5,254,3.5,628.1209,594.7009
1009.75,1009.75,254,3.75,628.225,594.805
1010.0,1010.0,254,4.0,628.3292,594.9092
1010.25,1010.25,254,4.25,628.4334,595.0134
1010.5,1010.5,254,4.5,628.5375,595.1175
1010.75,1010.75,254,4.75,628.6417,595.2217
1011.0,1011.0,255,1.0,628.7459,595.3259
1011.25,1011.25,255,1.25,628.89,595.53
1011.5,1011.5,255,1.5,628.9942,595.6542
1011.75,1011.75,255,1.75,629.0984,595.7584
1012.0,1012.0,255,2.0,629.2025,595.8825
1012.25,1012.25,255,2.25,629.3067,595.9867
1012.5,1012.5,255,2.5,629.4218,596.0909
1012.75,1012.75,255,2.75,629.535,596.195
1013.0,1013.0,255,3.0,629.7176,596.2992
1013.25,1013.25,255,3.25,629.8234,596.4034
1013.5,1013.5,255,3.5,629.9275,596.5075
1013.75,1013.75,255,3.75,630.0317,596.6117
1014.0,1014.0,255,4.0,630.1359,596.7159
1014.25,1014.25,255,4.25,630.24,596.82
1014.5,1014.5,255,4.5,630.3642,596.9484
1014.75,1014.75,255,4.75,630.4684,597.0684
1015.0,1015.0,256,1.0,630.5725,597.1725
1015.25,1015.25,256,1.25,630.7767,597.2767
1015.5,1015.5,256,1.5,630.8809,597.3809
1015.75,1015.75,256,1.75,630.985,597.485
1016.0,1016.0,256,2.0,631.0892,597.5892
1016.25,1016.25,256,2.25,631.1934,597.6934
1016.5,1016.5,256,2.5,631.2975,597.7975
1016.75,1016.75,256,2.75,631.4217,597.9017
1017.0,1017.0,256,3.0,631.5259,598.0459
1017.25,1017.25,256,3.25,631.63,598.15
1017.5,1017.5,256,3.5,631.7342,598.2542
1017.75,1017.75,256,3.75,631.8384,598.3584
1018.0,1018.0,256,4.0,631.9425,598.4625
1018.25,1018.25,256,4.25,632.0467,598.5667
1018.5,1018.5,256,4.5,632.1509,598.6709
1018.75,1018.75,256,4.75,632.255,598.775
1019.0,1019.0,257,1.0,632.3592,598.8792
1019.25,1019.25,257,1.25,632.4634,598.9834
1019.5,1019.5,257,1.5,632.5675,599.0875
1019.75,1019.75,257,1.75,632.6717,599.1917
1020.0,1020.0,257,2.0,632.7759,599.3159
1020.25,1020.25,257,2.25,632.96,599.46
1020.5,1020.5,257,2.5,633.0642,599.5642
1020.75,1020.75,257,2.75,633.1684,599.6684
1021.0,1021.0,257,3.0,633.285,599.7725
1021.25,1021.25,257,3.25,633.4567,599.8767
1021.5,1021.5,257,3.5,633.5609,599.9809
1021.75,1021.75,257,3.75,633.665,600.085
1022.0,1022.0,257,4.0,633.7692,600.1892
1022.25,1022.25,257,4.25,633.8734,600.2934
1022.5,1022.5,257,4.5,633.9775,600.3975
1022.75,1022.75,257,4.75,634.0817,600.5017
1024.0,1024.0,258,2.0,634.6025,601.045
1024.5,1024.5,258,2.5,634.8109,601.2709
1025.0,1025.0,258,3.0,635.0192,601.4792
1026.0,1026.0,258,4.0,635.5159,601.8959
1026.5,1026.5,258,4.5,635.7642,602.1042
1027.0,1027.0,259,1.0,635.9725,602.3125
1028.0,1028.0,259,2.0,636.4292,602.7492
1028.5,1028.5,259,2.5,636.6775,602.9575
1029.0,1029.0,259,3.0,636.8859,603.1895
1030.0,1030.0,259,4.0,637.3225,603.6625
1030.5,1030.5,259,4.5,637.5509,603.8709
1031.0,1031.0,260,1.0,637.7592,604.0792
1032.0,1032.0,260,2.0,638.2559,604.4559
1032.25,1032.25,260,2.25,638.36,604.56
1032.5,1032.5,260,2.5,638.4642,604.6642
1032.75,1032.75,260,2.75,638.5684,604.7684
1033.0,1033.0,260,3.0,638.6725,604.8725
1033.25,1033.25,260,3.25,638.7967,604.9767
1033.5,1033.5,260,3.5,638.9009,605.0809
1033.75,1033.75,260,3.75,639.005,605.185
1034.0,1034.0,260,4.0,639.1692,605.2692
1034.25,1034.25,260,4.25,639.2734,605.3734
1034.5,1034.5,260,4.5,639.3775,605.4775
1034.75,1034.75,260,4.75,639.4817,605.5817
1035.0,1035.0,261,1.0,639.5859,605.6859
1036.0,1036.0,261,2.0,640.0425,606.1025
1036.25,1036.25,261,2.25,640.1467,606.2067
1036.5,1036.5,261,2.5,640.2509,606.3109
1036.75,1036.75,261,2.75,640.355,606.415
1037.0,1037.0,261,3.0,640.4592,606.5192
1038.0,1038.0,261,4.0,640.9559,606.9359
1038.25,1038.25,261,4.25,641.06,607.04
1038.5,1038.5,261,4.5,641.1642,607.1442
1038.75,1038.75,261,4.75,641.2684,607.2484
1039.0,1039.0,262,1.0,641.3725,607.3525
1040.0,1040.0,262,2.0,641.8092,607.7492
1040.25,1040.25,262,2.25,641.9134,607.8534
1040.5,1040.5,262,2.5,642.1375,607.9575
1040.75,1040.75,262,2.75,642.2417,608.0617
1041.0,1041.0,262,3.0,642.3459,608.1659
1041.25,1041.25,262,3.25,642.45,608.27
1041.5,1041.5,262,3.5,642.5742,608.3542
1041.75,1041.75,262,3.75,642.6784,608.4584
1042.0,1042.0,262,4.0,642.8025,608.5625
1042.25,1042.25,262,4.25,642.9067,608.6667
1042.5,1042.5,262,4.5,643.0109,608.7909
1042.75,1042.75,262,4.75,643.115,608.895
1043.0,1043.0,263,1.0,643.2192,608.9992
1043.25,1043.25,263,1.25,643.3234,609.1034
1043.5,1043.5,263,1.5,643.4275,609.2075
1043.75,1043.75,263,1.75,643.5317,609.3058
1044.0,1044.0,263,2.0,643.6359,609.3959
1044.25,1044.25,263,2.25,643.74,609.5
1044.5,1044.5,263,2.5,643.8442,609.6042
1044.75,1044.75,263,2.75,643.9484,609.7084
1045.0,1045.0,263,3.0,644.0525,609.8125
1045.25,1045.25,263,3.25,644.1567,609.9367
1045.5,1045.5,263,3.5,644.2809,610.0409
1045.75,1045.75,263,3.75,644.405,610.145
1046.0,1046.0,263,4.0,644.5092,610.2492
1046.25,1046.25,263,4.25,644.6536,610.3534
1046.5,1046.5,263,4.5,644.8375,610.4575
1046.75,1046.75,263,4.75,644.9417,610.5617
1047.0,1047.0,264,1.0,645.0459,610.6659
1047.25,1047.25,264,1.25,645.15,610.75
1047.5,1047.5,264,1.5,645.2542,610.8371
1047.75,1047.75,264,1.75,645.3784,610.9184
1048.0,1048.0,264,2.0,645.4825,611.0225
1048.25,1048.25,264,2.25,645.5867,611.1267
1048.5,1048.5,264,2.5,645.6909,611.2309
1048.75,1048.75,264,2.75,645.795,611.335
1049.0,1049.0,264,3.0,645.8992,611.4192
1049.25,1049.25,264,3.25,646.0634,611.5234
1049.5,1049.5,264,3.5,646.1675,611.6275
1049.75,1049.75,264,3.75,646.2717,611.7317
1050.0,1050.0,264,4.0,646.3759,611.8359
1050.5,1050.5,264,4.5,646.6442,612.0442
1051.0,1051.0,265,1.0,646.8525,612.2525
1051.25,1051.25,265,1.25,646.9967,612.3567
1051.5,1051.5,265,1.5,647.1009,612.4618
1051.75,1051.75,265,1.75,647.205,612.585
1052.0,1052.0,265,2.0,647.3184,612.6892
1052.5,1052.5,265,2.5,647.5375,612.8975
1053.0,1053.0,265,3.0,647.7518,613.1059
1053.25,1053.25,265,3.25,647.87,613.21
1053.5,1053.5,265,3.5,647.9742,613.3142
1053.75,1053.75,265,3.75,648.0984,613.4184
1054.0,1054.0,265,4.0,648.225,613.5225
1054.5,1054.5,265,4.5,648.4509,613.7309
1055.0,1055.0,266,1.0,648.6592,613.9192
1055.25,1055.25,266,1.25,648.7668,614.0234
1055.5,1055.5,266,1.5,648.9075,614.1275
1055.75,1055.75,266,1.75,649.0117,614.2317
1056.0,1056.0,266,2.0,649.1159,614.3359
1056.5,1056.5,266,2.5,649.3842,614.5642
1057.0,1057.0,266,3.0,649.5925,614.7725
1057.25,1057.25,266,3.25,649.7167,614.8767
1057.5,1057.5,266,3.5,649.8209,614.9809
1057.75,1057.75,266,3.75,649.925,615.085
1058.0,1058.0,266,4.0,650.0584,615.1892
1058.5,1058.5,266,4.5,650.2775,615.3975
1059.0,1059.0,267,1.0,650.4859,615.6059
1059.25,1059.25,267,1.25,650.61,615.71
1059.5,1059.5,267,1.5,650.7142,615.8142
1059.75,1059.75,267,1.75,650.8184,615.9184
1060.0,1060.0,267,2.0,650.9225,616.0225
1060.5,1060.5,267,2.5,651.1309,616.2309
1061.0,1061.0,267,3.0,651.3392,616.4392
1061.25,1061.25,267,3.25,651.4434,616.5434
1061.5,1061.5,267,3.5,651.5475,616.6475
1061.75,1061.75,267,3.75,651.7517,616.7517
1062.0,1062.0,267,4.0,651.8559,616.8559
1062.5,1062.5,267,4.5,652.1842,617.0642
1063.0,1063.0,268,1.0,652.3925,617.2725
1063.25,1063.25,268,1.25,652.4967,617.3767
1063.5,1063.5,268,1.5,652.6009,617.4809
1063.75,1063.75,268,1.75,652.725,617.605
1064.0,1064.0,268,2.0,652.8492,617.7292
1065.0,1065.0,268,3.0,653.2859,618.1859
1065.5,1065.5,268,3.5,653.6342,618.4142
1066.0,1066.0,268,4.0,653.865,618.625
1066.5,1066.5,268,4.5,654.0909,618.8818
1067.0,1067.0,269,1.0,654.2992,619.1592
1067.25,1067.25,269,1.25,654.4034,619.2634
1067.5,1067.5,269,1.5,654.6475,619.3675
1067.75,1067.75,269,1.75,654.7517,619.4717
1068.0,1068.0,269,2.0,654.8559,619.5759
1068.25,1068.25,269,2.25,654.96,619.68
1068.5,1068.5,269,2.5,655.0884,619.7842
1068.75,1068.75,269,2.75,655.2084,619.8884
1069.0,1069.0,269,3.0,655.3125,619.9925
1069.5,1069.5,269,3.5,655.5209,620.2009
1070.0,1070.0,269,4.0,655.7892,620.4092
1070.5,1070.5,269,4.5,655.9975,620.6175
1071.0,1071.0,270,1.0,656.2659,620.8318
1071.25,1071.25,270,1.25,656.37,620.95
1071.5,1071.5,270,1.5,656.5142,621.0542
1071.75,1071.75,270,1.75,656.6184,621.1584
1072.0,1072.0,270,2.0,656.7225,621.2625
1072.25,1072.25,270,2.25,656.8267,621.3667
1072.5,1072.5,270,2.5,656.9909,621.4709
1072.75,1072.75,270,2.75,657.115,621.575
1073.0,1073.0,270,3.0,657.2392,621.6792
1073.5,1073.5,270,3.5,657.4675,621.8875
1074.0,1074.0,270,4.0,657.6759,622.0959
1074.5,1074.5,270,4.5,657.8842,622.3042
1075.0,1075.0,271,1.0,658.1575,622.4925
1075.25,1075.25,271,1.25,658.4068,622.5967
1075.5,1075.5,271,1.5,658.5809,622.7009
1075.75,1075.75,271,1.75,658.685,622.805
1076.0,1076.0,271,2.0,658.7892,622.9092
1076.25,1076.25,271,2.25,658.8934,623.0134
1076.5,1076.5,271,2.5,658.9975,623.1175
1076.75,1076.75,271,2.75,659.1017,623.2217
1077.0,1077.0,271,3.0,659.2059,623.3259
1077.5,1077.5,271,3.5,659.4742,623.5342
1078.0,1078.0,271,4.0,659.7025,623.7425
1078.5,1078.5,271,4.5,659.9927,623.9509
1079.0,1079.0,272,1.0,660.2192,624.1592
1079.25,1079.25,272,1.25,660.5234,624.2634
1079.5,1079.5,272,1.5,660.6275,624.3675
1079.75,1079.75,272,1.75,660.7317,624.4717
1080.0,1080.0,272,2.0,660.8359,624.5759
1080.25,1080.25,272,2.25,660.94,624.68
1080.5,1080.5,272,2.5,661.0642,624.7642
1080.75,1080.75,272,2.75,661.1684,624.8684
1081.0,1081.0,272,3.0,661.2725,624.9725
1081.5,1081.5,272,3.5,661.5227,625.1409
1082.0,1082.0,272,4.0,661.7692,625.3492
1082.5,1082.5,272,4.5,661.9975,625.5175
1083.0,1083.0,273,1.0,662.2259,625.7259
1083.25,1083.25,273,1.25,662.43,625.83
1083.5,1083.5,273,1.5,662.5542,625.9342
1083.75,1083.75,273,1.75,662.6584,626.0384
1084.0,1084.0,273,2.0,662.765,626.1425
1084.25,1084.25,273,2.25,662.8867,626.2467
1084.5,1084.5,273,2.5,662.9909,626.3509
1084.75,1084.75,273,2.75,663.095,626.455
1085.0,1085.0,273,3.0,663.2592,626.5592
1085.5,1085.5,273,3.5,663.5675,626.7675
1086.0,1086.0,273,4.0,663.8159,626.9759
1086.5,1086.5,273,4.5,664.0242,627.1642
1087.0,1087.0,274,1.0,664.2325,627.3125
1087.25,1087.25,274,1.25,664.3567,627.4167
1087.5,1087.5,274,1.5,664.5609,627.5209
1087.75,1087.75,274,1.75,664.665,627.625
1088.0,1088.0,274,2.0,664.7692,627.7292
1088.25,1088.25,274,2.25,664.8734,627.8334
1088.5,1088.5,274,2.5,664.9775,627.9375
1088.75,1088.75,274,2.75,665.0851,628.0417
1089.0,1089.0,274,3.0,665.2436,628.1459
1089.5,1089.5,274,3.5,665.4942,628.3542
1090.0,1090.0,274,4.0,665.7275,628.5625
