score_qstamp,qstamp,measure,beat,723381_tstamp,729189_tstamp,723373_tstamp,730988_tstamp,736446_tstamp,723385_tstamp,723403_tstamp,723410_tstamp,723394_tstamp,728537_tstamp,736451_tstamp,723377_tstamp,711681_tstamp
236.3333,236.3333,119,1.3333,234.9389,237.3389,270.6989,269.5789,229.9389,254.2989,255.4789,228.2589,329.3389,222.3189,268.2589,226.9589,232.1789
236.6667,236.6667,119,1.6667,235.2421,237.6221,270.9821,270.0073,230.2021,254.8042,256.0021,228.6021,329.6821,222.7221,268.6621,227.3042,232.5621
237.0,237.0,119,2.0,235.5053,237.8853,271.2453,270.4853,230.4653,255.0853,256.2653,228.8653,329.9653,223.0053,268.9253,227.5853,232.8453
237.3333,237.3333,119,2.3333,235.7684,238.1484,271.5084,270.7484,230.7284,255.3484,256.5284,229.1284,330.3084,223.2884,269.1884,227.8484,233.1484
237.5,237.5,119,2.5,236.1,238.56,272.04,270.88,230.92,255.48,256.8,229.28,330.48,223.42,269.36,227.98,233.28
237.6667,237.6667,119,2.6667,236.4488,238.9716,272.3916,271.0516,231.1832,255.9644,257.3516,229.5316,330.6916,223.7316,269.5116,228.2316,233.4748
238.0,238.0,120,1.0,236.8547,239.2494,272.6947,271.3147,231.4947,256.2947,257.6347,229.8147,330.9547,223.9947,269.7947,228.4947,233.7547
238.3333,238.3333,120,1.3333,237.2979,239.5179,273.1779,271.5979,232.0179,256.5579,257.8979,230.0979,331.2179,224.2579,270.0579,228.8979,234.0379
238.6667,238.6667,120,1.6667,237.5611,239.7811,273.4411,271.8611,232.2811,256.8211,258.1611,230.3611,331.4811,224.5211,270.3211,229.1611,234.3011
239.0,239.0,120,2.0,237.8442,240.1084,273.7168,272.1452,232.5442,257.0926,258.4368,230.6284,331.7484,224.9242,270.5842,229.4242,234.6642
239.3333,239.3333,120,2.3333,238.1073,240.3873,274.0473,272.4873,232.8073,257.3873,258.7473,230.9273,332.0273,225.1873,270.8473,229.6873,234.9473
239.5,239.5,120,2.5,238.2389,240.5589,274.1789,272.7789,232.9389,257.6789,258.9189,231.0589,332.2389,225.3389,270.9789,229.8189,235.1545
239.6667,239.6667,120,2.6667,238.3706,240.7718,274.4424,272.9106,233.1118,257.8106,259.1118,231.2106,332.3812,225.4706,271.1636,229.9706,235.3106
240.0,240.0,121,1.0,238.7137,241.1937,274.7937,273.1737,233.3937,258.1137,259.4137,231.4737,332.6537,225.7737,271.4737,230.2537,235.6337
240.3333,240.3333,121,1.3333,239.0368,241.4568,275.0568,273.4568,233.6568,258.4968,259.7568,231.7368,332.9168,226.0768,271.7568,230.6768,235.9768
240.6667,240.6667,121,1.6667,239.3,241.8,275.34,273.72,233.94,258.78,260.02,232.0,333.18,226.38,272.06,230.94,236.26
241.0,241.0,121,2.0,239.7032,242.2632,275.9664,274.1328,234.4632,259.1024,260.6232,232.4232,333.6832,226.6632,272.3264,231.2232,236.5464
241.3333,241.3333,121,2.3333,239.9663,242.5663,276.2463,274.4463,234.7263,259.5263,260.8863,232.6863,333.9463,227.0063,272.6263,231.4863,236.8463
241.5,241.5,121,2.5,240.0979,242.7779,276.3779,274.5779,234.8779,259.6579,261.0179,232.8179,334.0958,227.1558,272.7779,231.6179,236.9779
241.6667,241.6667,121,2.6667,240.2295,242.9095,276.5095,274.8295,235.0095,259.8295,261.1495,232.9495,334.2295,227.3095,272.9095,231.7695,237.1095
242.0,242.0,122,1.0,240.8126,243.4326,277.1778,275.4726,235.6326,260.1926,262.003,233.3052,334.7526,227.8526,273.3808,232.0926,237.7526
242.3333,242.3333,122,1.3333,241.1358,243.7358,277.4558,275.7358,235.8958,260.6758,262.2958,233.7358,335.0758,228.1558,273.7158,232.3558,238.0158
242.6667,242.6667,122,1.6667,241.399,244.018,277.739,275.999,236.159,260.939,262.559,233.999,335.339,228.439,273.999,232.619,238.279
243.0,243.0,122,2.0,241.6621,244.2842,278.0421,276.2821,236.4221,261.2042,262.8221,234.2621,335.6621,228.7021,274.2621,232.9021,238.5421
243.3333,243.3333,122,2.3333,242.0268,244.5652,278.326,276.5452,236.6852,261.5852,263.1252,234.5252,335.9252,228.9652,274.5252,233.2052,238.8052
243.5,243.5,122,2.5,242.3168,244.7168,278.5368,276.6768,236.8568,261.8768,263.5568,234.8568,336.3072,229.1168,274.6568,233.3768,238.9568
243.6667,243.6667,122,2.6667,242.502,244.9284,278.8484,276.9684,237.0904,262.0484,263.7568,234.9884,336.4484,229.4084,274.9084,233.6084,239.2484
244.0,244.0,123,1.0,242.8116,245.2116,279.1116,277.2316,237.4116,262.3716,264.0316,235.2516,336.7116,229.6716,275.1716,233.8832,239.5316
244.3333,244.3333,123,1.3333,243.5547,245.7147,279.7147,277.6347,237.8747,262.8947,264.3947,235.5347,337.1947,229.9547,275.4347,234.1947,239.8147
244.6667,244.6667,123,1.6667,243.8179,245.9779,279.9779,277.8979,238.1379,263.1579,264.6579,235.7979,337.4579,230.2179,275.6979,234.4579,240.0779
245.0,245.0,123,2.0,244.0811,246.2411,280.2411,278.1811,238.4011,263.4211,264.9211,236.0611,337.7211,230.4811,275.9611,234.7211,240.3411
245.3333,245.3333,123,2.3333,244.3442,246.5442,280.5042,278.5842,238.6642,263.6842,265.2042,236.3242,337.9842,230.7442,276.2242,235.0442,240.6042
245.5,245.5,123,2.5,244.4758,246.6758,280.6358,278.7158,238.7958,263.8158,265.3358,236.4558,338.1158,230.8758,276.3558,235.1758,240.7358
245.6667,245.6667,123,2.6667,244.6074,246.8074,280.7674,278.8474,238.9274,263.9474,265.4674,236.5874,338.2474,231.0074,276.4874,235.3074,240.8674
246.0,246.0,124,1.0,244.8905,247.1105,281.0305,279.1305,239.1905,264.2105,265.7305,236.8505,338.5105,231.2705,276.7505,235.5705,241.1305
246.3333,246.3333,124,1.3333,245.3137,247.4937,281.6737,279.5337,239.5737,264.5737,266.5537,237.1137,338.9137,231.7137,277.1137,236.0337,241.5737
246.6667,246.6667,124,1.6667,245.6138,247.7569,281.9369,279.7969,239.8369,264.8369,266.8169,237.3769,339.1769,231.9769,277.3769,236.2969,241.8369
247.0,247.0,124,2.0,245.88,248.02,282.2,280.06,240.1,265.16,267.08,237.66,339.44,232.24,277.64,236.56,242.1
247.3333,247.3333,124,2.3333,246.2431,248.5831,282.6693,280.4831,240.5031,265.5831,267.4493,238.1231,339.9831,232.7831,277.9431,237.0031,242.6231
247.5,247.5,124,2.5,246.4094,248.7147,282.8347,280.6547,240.6347,265.7547,267.6147,238.2694,340.1347,232.9147,278.1147,237.1347,242.7694
247.6667,247.6667,124,2.6667,246.7663,248.9063,283.2663,280.7863,240.9463,265.9663,267.7463,238.4663,340.2663,233.1263,278.2663,237.4463,242.9863
248.0,248.0,125,1.0,247.0295,249.1695,283.5295,281.0495,241.2095,266.258,268.0295,238.739,340.5295,233.3895,278.5295,237.7095,243.2495
248.3333,248.3333,125,1.3333,247.4926,249.5526,284.0126,281.5126,241.4726,266.6326,268.2926,239.1126,340.8726,233.6526,278.8126,237.9726,243.5126
248.6667,248.6667,125,1.6667,247.7558,249.8716,284.2758,281.7758,241.7558,266.8958,268.5558,239.3758,341.1358,233.9158,279.0758,238.2358,243.7758
249.0,249.0,125,2.0,248.0189,250.1989,284.5389,282.0589,242.0189,267.1589,268.8189,239.6389,341.3989,234.1789,279.3389,238.4989,244.0389
249.3333,249.3333,125,2.3333,248.2821,250.5063,284.8421,282.3821,242.2821,267.4421,269.5021,239.9021,341.7621,234.4421,279.6021,238.7821,244.3021
249.5,249.5,125,2.5,248.4137,250.6737,284.9737,282.5137,242.4137,267.5737,269.6337,240.0337,341.8937,234.5737,279.7337,238.9137,244.4337
249.6667,249.6667,125,2.6667,248.5453,250.8106,285.1053,282.6453,242.5453,267.7053,269.7653,240.1653,342.0253,234.7053,279.8653,239.0453,244.5653
250.0,250.0,126,1.0,248.8756,251.0884,285.3852,282.942,242.8084,268.086,270.0704,240.4872,342.3652,234.9684,280.1368,239.3084,244.8284
250.3333,250.3333,126,1.3333,249.2916,251.3916,285.8716,283.5516,243.5116,268.5916,270.8116,240.9516,342.8316,235.5916,280.4916,239.6116,245.3716
250.6667,250.6667,126,1.6667,249.5548,251.6748,286.2148,283.8148,243.7748,268.8548,271.0748,241.2148,343.0948,235.8548,280.7548,239.8748,245.6348
251.0,251.0,126,2.0,249.8179,251.9379,286.5137,284.0779,244.0379,269.1379,271.3379,241.4779,343.3579,236.1179,281.0179,240.2579,245.8979
251.3333,251.3333,126,2.3333,250.306,252.262,286.889,284.426,244.384,269.582,271.646,241.768,343.689,236.403,281.382,240.589,246.206
251.5,251.5,126,2.5,250.5526,252.5926,287.2126,284.6526,244.5926,269.7978,271.9926,242.0326,343.9726,236.9926,281.5326,240.8726,246.8526
251.6667,251.6667,126,2.6667,250.7452,252.7242,287.3652,284.7842,244.7946,269.961,272.1494,242.2642,344.1242,237.1242,281.6642,241.0042,247.0042
252.0,252.0,127,1.0,251.1822,253.0244,287.7074,285.0474,245.2548,270.3822,272.5074,242.5274,344.3874,237.3874,281.9274,241.2674,247.2674
252.3333,252.3333,127,1.3333,251.6105,253.3505,288.2305,285.5305,245.5905,270.7905,272.7705,242.9105,344.7505,237.7705,282.4105,241.5305,247.6705
252.6667,252.6667,127,1.6667,251.8737,253.6537,288.4937,285.8137,245.8537,271.0737,273.1137,243.1737,345.0137,238.0337,282.6737,241.7937,247.9337
253.0,253.0,127,2.0,252.1368,254.1168,288.7568,286.1568,246.1168,271.3368,273.3968,243.4368,345.2768,238.2968,282.9368,242.0568,248.1968
253.3333,253.3333,127,2.3333,252.44,254.38,289.08,286.46,246.52,271.7,273.82,243.72,345.86,238.56,283.2,242.4,248.46
253.5,253.5,127,2.5,252.5716,254.5716,289.6116,286.6032,246.6516,271.8716,273.9716,243.8516,345.9916,238.6916,283.3316,242.5716,248.5916
253.6667,253.6667,127,2.6667,252.7032,254.7032,289.7432,286.7432,246.8032,272.0664,274.3432,243.9832,346.1232,238.8232,283.4632,242.8264,248.7232
254.0,254.0,128,1.0,253.0241,254.9663,290.0063,287.0789,247.0789,272.4956,274.6463,244.3063,346.3863,239.0863,283.7263,243.1063,248.9863
254.3333,254.3333,128,1.3333,253.4294,255.3694,290.2882,287.5094,247.3894,272.9694,275.1176,244.6294,346.7482,239.4894,284.0694,243.4294,249.3694
254.5,254.5,128,1.5,253.5611,255.5011,290.4411,287.6411,247.5211,273.1011,275.2811,244.7611,346.9011,239.6211,284.2011,243.5611,249.5011
254.6667,254.6667,128,1.6667,253.6927,255.6727,290.5927,287.7727,247.6527,273.2327,275.4127,244.8927,347.0527,239.7527,284.3327,243.6927,249.6327
255.0,255.0,128,2.0,254.0158,255.9358,290.8758,288.0958,248.0958,273.5558,275.8358,245.2358,347.5358,240.0758,284.6358,243.9958,249.9358
255.3333,255.3333,128,2.3333,254.2789,256.2389,291.1389,288.4389,248.3589,273.9378,276.1389,245.5389,347.7989,240.3767,284.8989,244.2589,250.2178
255.5,255.5,128,2.5,254.4505,256.3705,291.2905,288.5905,248.4905,274.0705,276.2905,245.6705,347.9305,240.5105,285.0305,244.3905,250.3705
255.6667,255.6667,128,2.6667,254.5821,256.6021,291.4221,288.7221,248.6242,274.2242,276.4421,245.8042,348.0621,240.7421,285.1621,244.5221,250.6021
256.0,256.0,129,1.0,254.9036,256.8865,291.7595,288.9959,248.9306,274.5853,276.7106,246.0853,348.3253,241.0253,285.4253,244.7959,250.8853
256.3333,256.3333,129,1.3333,255.5084,257.5484,292.2484,289.5484,249.3484,274.9368,277.0884,246.4084,348.6484,241.2884,285.7284,245.1768,251.1484
256.5,256.5,129,1.5,255.64,257.68,292.4,289.68,249.48,275.12,277.3,246.54,348.78,241.5,285.86,245.42,251.38
256.6667,256.6667,129,1.6667,255.7716,257.8116,292.6592,289.8116,249.6116,275.2516,277.4516,246.6716,348.9116,241.6516,286.0116,245.5516,251.5316
257.0,257.0,129,2.0,256.0347,258.0747,293.0347,290.0747,249.8747,275.5147,277.7147,246.9347,349.1947,241.9147,286.3147,245.8547,251.7947
257.3333,257.3333,129,2.3333,256.4779,258.3379,293.2979,290.4179,250.2337,275.7779,278.2779,247.2379,349.5579,242.1779,286.5779,246.1179,252.0579
257.5,257.5,129,2.5,256.6095,258.4695,293.7495,290.5885,250.3695,276.0045,278.4095,247.4265,349.7285,242.3095,286.7095,246.2495,252.1895
257.6667,257.6667,129,2.6667,256.7411,258.6211,293.8811,290.7811,250.5033,276.2411,278.5455,247.6211,349.8822,242.4411,286.8411,246.3811,252.3611
258.0,258.0,130,1.0,257.0452,258.9242,294.1842,291.0484,250.902,276.541,279.0052,247.8968,350.2262,242.9042,287.1652,246.6694,252.7484
258.3333,258.3333,130,1.3333,257.5073,259.3473,294.6273,291.3346,251.4273,276.9273,279.3873,248.2473,350.6873,243.1873,287.5073,247.0673,253.0273
258.5,258.5,130,1.5,257.6389,259.4789,294.7589,291.5389,251.5589,277.0589,279.5189,248.3789,350.8189,243.3189,287.6389,247.1989,253.1589
258.6667,258.6667,130,1.6667,257.7706,259.6106,294.8906,291.6906,251.6906,277.1906,279.6506,248.5306,350.9506,243.4506,287.7706,247.3306,253.3306
259.0,259.0,130,2.0,258.0937,259.8737,295.1737,292.0274,251.9937,277.4937,280.0737,248.8137,351.2337,243.8274,288.0337,247.5937,253.6737
259.3333,259.3333,130,2.3333,258.4736,260.3568,295.6768,292.4568,252.2568,277.9568,280.5568,249.1768,351.5168,244.1168,288.4568,247.8768,253.9968
259.5,259.5,130,2.5,258.8884,260.5684,295.9884,292.6484,252.4884,278.1284,280.7884,249.3084,351.7484,244.3484,288.6484,248.0684,254.2284
259.6667,259.6667,130,2.6667,259.02,260.7,296.12,292.78,252.62,278.28,280.92,249.44,351.88,244.48,288.78,248.2,254.36
260.0,260.0,131,1.0,259.3248,261.0096,296.7032,293.0984,253.0216,278.576,281.4232,249.7032,352.188,244.7832,289.0432,248.516,254.6432
260.3333,260.3333,131,1.3333,259.8263,261.3063,297.1063,293.5863,253.4863,278.9463,281.7063,249.9663,352.7463,245.0463,289.3063,248.9063,254.9063
260.6667,260.6667,131,1.6667,260.0895,261.5695,297.3695,293.8495,253.7495,279.2295,281.9695,250.2295,353.0095,245.3095,289.5895,249.1695,255.1695
261.0,261.0,131,2.0,260.3526,261.8326,297.6326,294.1126,254.0126,279.5126,282.2526,250.4926,353.2726,245.5726,289.8526,249.4326,255.4326
261.3333,261.3333,131,2.3333,260.6158,262.0958,297.9158,294.4558,254.2958,279.8358,282.7632,250.7758,353.6158,245.8358,290.1558,249.7158,255.6958
261.5,261.5,131,2.5,260.7474,262.2274,298.0474,294.5874,254.4274,279.9874,282.9074,250.9074,353.7474,245.9674,290.2874,249.8474,255.8274
261.6667,261.6667,131,2.6667,260.879,262.359,298.179,294.739,254.559,280.119,283.039,251.039,353.879,246.099,290.419,249.979,255.959
262.0,262.0,132,1.0,261.1484,262.6631,298.461,295.0221,254.8221,280.401,283.3473,251.3168,354.1547,246.3663,290.6821,250.2421,256.2305
262.3333,262.3333,132,1.3333,261.6452,263.1052,299.1052,295.3252,255.2652,281.0052,283.9252,251.7652,354.5452,246.8252,290.9652,250.5852,256.7052
262.6667,262.6667,132,1.6667,261.9084,263.3684,299.3684,295.5884,255.5284,281.2684,284.1884,252.0284,354.8084,247.0884,291.2284,250.8484,256.9684
263.0,263.0,132,2.0,262.1716,263.6316,299.6316,295.8716,255.7916,281.5316,284.4516,252.2916,355.0716,247.3516,291.4916,251.1116,257.2316
263.3333,263.3333,132,2.3333,262.5547,264.1147,300.0347,296.2947,256.1147,282.0347,284.9094,252.7147,355.4947,247.8547,291.8547,251.4147,257.7747
263.5,263.5,132,2.5,262.743,264.2789,300.1789,296.5115,256.2463,282.1663,285.1104,252.8663,355.6389,248.0126,291.9863,251.7263,257.9189
263.6667,263.6667,132,2.6667,263.0179,264.4379,300.3379,296.6979,256.3779,282.2979,285.3558,252.9979,355.7979,248.1579,292.1179,251.8579,258.0979
264.0,264.0,133,1.0,263.2811,264.7044,300.6011,296.9688,256.6411,282.5611,285.6211,253.2822,356.0622,248.4211,292.3811,252.1211,258.3611
264.3333,264.3333,133,1.3333,263.5642,265.1242,301.3442,297.5842,256.9042,283.1442,285.8842,253.8042,356.3642,248.6842,292.6442,252.4442,258.6242
264.6667,264.6667,133,1.6667,263.8474,265.3874,301.6074,297.8474,257.1674,283.4074,286.2874,254.0674,356.6274,248.9474,292.9074,252.7074,258.8874
265.0,265.0,133,2.0,264.1105,265.6505,301.8705,298.1105,257.4305,283.6705,286.5505,254.3305,356.8905,249.2105,293.1705,252.9705,259.1505
265.3333,265.3333,133,2.3333,264.4137,265.9137,302.1337,298.3737,257.6937,283.9937,286.9537,254.5937,357.4537,249.4737,293.4337,253.2337,259.4137
265.5,265.5,133,2.5,264.5453,266.0453,302.2653,298.5053,257.8253,284.1253,287.0853,254.7253,357.5853,249.6053,293.5653,253.3653,259.5453
265.6667,265.6667,133,2.6667,264.6969,266.1769,302.3969,298.6369,257.9569,284.2569,287.2369,254.8569,357.7169,249.7369,293.6969,253.4969,259.6769
266.0,266.0,134,1.0,265.0,266.44,302.66,298.92,258.22,284.52,287.56,255.12,357.98,250.0,293.96,253.76,259.94
266.3333,266.3333,134,1.3333,265.6031,266.9031,303.4231,299.4831,259.2231,285.0231,288.2831,255.5831,358.4231,250.5031,294.2631,254.1831,260.3831
266.6667,266.6667,134,1.6667,265.8663,267.1663,303.6863,299.7463,259.4863,285.2863,288.5663,255.8463,358.6863,250.7663,294.5263,254.4663,260.6463
267.0,267.0,134,2.0,266.1295,267.439,303.978,300.0095,259.7495,285.5495,288.858,256.1295,358.9495,251.059,294.8275,254.796,260.9495
267.3333,267.3333,134,2.3333,266.4526,267.7926,304.4326,300.2852,260.1126,285.9126,289.1926,256.5526,359.2326,251.4852,295.1926,255.1726,261.3526
267.5,267.5,134,2.5,266.6842,268.0242,304.6442,300.4842,260.2568,286.0842,289.4042,256.7242,359.4442,251.7242,295.3242,255.4242,261.6042
267.6667,267.6667,134,2.6667,266.8358,268.1558,304.7958,300.6358,260.4358,286.2158,289.5558,256.8558,359.5758,251.8558,295.4558,255.5558,261.7358
268.0,268.0,135,1.0,267.1389,268.4589,305.1189,300.9389,260.8189,286.6589,289.8389,257.1389,359.9589,252.2789,295.7389,255.8189,262.1589
268.3333,268.3333,135,1.3333,267.5821,268.8221,305.5221,301.2421,261.3221,287.0621,290.3221,257.4221,360.5021,252.6221,296.0021,256.0821,262.5221
268.6667,268.6667,135,1.6667,267.8453,269.0853,305.7853,301.5053,261.5853,287.3253,290.5853,257.6853,360.7853,252.9053,296.2653,256.3453,262.7853
269.0,269.0,135,2.0,268.1084,269.3652,306.1408,301.7684,261.8684,287.5968,290.902,257.9484,361.0988,253.1684,296.5452,256.6084,263.0484
269.3333,269.3333,135,2.3333,268.7316,269.7916,306.6116,302.3716,262.2516,288.2916,291.4716,258.2716,361.5316,253.7116,296.8516,256.9316,263.6516
269.5,269.5,135,2.5,268.8632,269.9232,306.7832,302.5032,262.3832,288.4232,291.6032,258.5232,361.6632,253.8632,296.9832,257.0632,263.7832
269.6667,269.6667,135,2.6667,268.9948,270.0948,306.9748,302.6348,262.5148,288.5548,291.7548,258.6696,361.7948,253.9948,297.1148,257.1948,263.9148
270.0,270.0,136,1.0,269.2579,270.5379,307.2579,302.9379,262.7979,288.8179,292.0379,258.9579,362.0779,254.2579,297.4179,257.4779,264.1779
270.3333,270.3333,136,1.3333,269.561,270.861,307.761,303.401,263.081,289.141,292.481,259.301,362.481,254.541,297.761,257.861,264.441
270.5,270.5,136,1.5,269.6926,270.9926,307.8926,303.5326,263.2126,289.2726,292.6126,259.4526,362.6126,254.6726,297.8926,257.9926,264.5726
270.6667,270.6667,136,1.6667,269.8242,271.1242,308.0242,303.6642,263.3442,289.4242,292.7442,259.5842,362.7442,254.8042,298.0242,258.1242,264.7042
271.0,271.0,136,2.0,270.1496,271.4074,308.3674,303.9874,263.7274,290.0074,293.1474,259.8674,363.0496,255.2274,298.4074,258.4274,265.1274
271.3333,271.3333,136,2.3333,270.4505,271.7705,308.7505,304.3305,264.0105,290.2705,293.6305,260.2305,363.4105,255.4905,298.7105,258.7105,265.3905
271.5,271.5,136,2.5,270.6147,271.9042,308.9305,304.5042,264.1768,290.4021,293.7621,260.3621,363.5421,255.6221,298.8421,258.8421,265.5221
271.6667,271.6667,136,2.6667,270.8537,272.0537,309.1337,304.6537,264.4337,290.5337,293.8937,260.4937,363.6737,255.7537,298.9737,258.9737,265.6537
272.0,272.0,137,1.0,271.1168,272.3368,309.4568,304.9368,264.6968,290.7968,294.1568,260.7568,363.9568,256.0168,299.2368,259.3168,265.9168
272.3333,272.3333,137,1.3333,271.38,272.68,309.8,305.22,265.0,291.06,294.76,261.02,364.32,256.3,299.5,259.6,266.18
272.5,272.5,137,1.5,271.5716,272.8716,309.978,305.3516,265.1516,291.2116,294.9116,261.1516,364.4516,256.5716,299.6316,259.7516,266.4296
272.6667,272.6667,137,1.6667,271.7632,273.1032,310.3032,305.5856,265.3632,291.4032,295.1032,261.4832,364.6032,256.7832,299.7832,259.8832,266.6632
273.0,273.0,137,2.0,272.1326,273.4482,310.5852,305.9726,265.6641,291.6789,295.3926,261.7904,364.8978,257.0663,300.0726,260.1652,266.9663
273.3333,273.3333,137,2.3333,272.4188,273.8894,310.9294,306.3694,266.0894,292.0188,295.7094,262.1494,365.3694,257.3294,300.3694,260.4894,267.2682
273.5,273.5,137,2.5,272.6633,274.0211,311.1633,306.5011,266.2255,292.2622,295.8422,262.2811,365.5011,257.6411,300.5222,260.6244,267.5411
273.6667,273.6667,137,2.6667,272.9327,274.1527,311.3454,306.6327,266.4327,292.4127,295.9927,262.4127,365.6327,257.7727,300.6854,260.8127,267.6727
274.0,274.0,138,1.0,273.2274,274.4474,311.6632,306.999,266.7274,292.7758,296.3958,262.6758,366.0864,258.0358,301.0158,261.0758,267.9358
274.3333,274.3333,138,1.3333,273.5789,274.7789,312.1589,307.3989,267.1389,293.2189,296.8389,262.9389,366.3789,258.2989,301.2789,261.3389,268.2178
274.6667,274.6667,138,1.6667,273.9621,275.0621,312.4221,307.6821,267.4021,293.5621,297.1421,263.2221,366.6621,258.6421,301.5421,261.6221,268.5421
275.0,275.0,138,2.0,274.2253,275.3359,312.6853,307.9506,267.6653,293.8624,297.4159,263.4853,366.9253,258.9053,301.8053,261.8959,268.8053
275.3333,275.3333,138,2.3333,274.5884,275.6368,313.2684,308.3484,267.9284,294.2684,297.8484,263.7484,367.3084,259.1684,302.0684,262.3484,269.0684
275.5,275.5,138,2.5,274.72,275.78,313.4,308.48,268.06,294.4,297.98,263.88,367.44,259.3,302.2,262.48,269.2
275.6667,275.6667,138,2.6667,274.8516,275.9116,313.5316,308.7916,268.1916,294.5316,298.2516,264.0316,367.6116,259.4316,302.3316,262.6116,269.3316
276.0,276.0,139,1.0,275.1588,276.2335,313.8641,309.0547,268.5041,294.8147,298.5894,264.2947,367.8747,259.7641,302.6147,262.9494,269.7547
276.3333,276.3333,139,1.3333,275.6379,276.8379,314.2379,309.4379,268.8958,295.1379,298.8779,264.5579,368.2737,260.0379,302.8979,263.2179,270.0179
276.6667,276.6667,139,1.6667,276.0211,277.2211,314.7411,309.7811,269.2011,295.4411,299.2011,264.8211,368.5811,260.3611,303.1611,263.5022,270.3222
277.0,277.0,139,2.0,276.2842,277.4842,315.1042,310.0842,269.4842,295.8242,299.7442,265.1642,368.8726,260.7242,303.4442,263.8642,270.6842
277.3333,277.3333,139,2.3333,276.6073,277.7473,315.3673,310.3473,269.8073,296.1273,300.1073,265.4273,369.1873,261.0073,303.7273,264.1473,271.0273
