score_qstamp,qstamp,measure,beat,246973_tstamp,831986_tstamp,728904_tstamp,728917_tstamp,728894_tstamp,728899_tstamp,729162_tstamp,728924_tstamp,728932_tstamp,728941_tstamp,728936_tstamp,728928_tstamp,728908_tstamp,728912_tstamp,728945_tstamp,728959_tstamp,728962_tstamp
394.5,457.5,202,1.5,232.4521,232.4521,225.7321,253.1121,239.7521,256.0321,279.2521,238.6721,244.2084,38.6938,225.9721,265.0521,69.0738,240.7521,252.9921,252.0321,280.6121
394.75,457.75,202,1.75,232.5508,232.5508,225.8308,253.2908,239.8508,256.1308,279.3508,238.7708,244.3908,38.6938,226.0908,265.1508,69.0739,240.8508,253.1108,252.1308,280.7108
395.0,458.0,202,2.0,232.659,232.659,225.959,253.4095,239.9685,256.259,279.4695,238.8885,244.4895,38.6939,226.1895,265.2495,69.074,240.9495,253.2295,252.239,280.8295
395.25,458.25,202,2.25,232.7882,232.7882,226.0682,253.5082,240.1082,256.4082,279.6082,239.0082,244.5882,38.6939,226.2882,265.3482,69.0741,241.0482,253.3282,252.3482,280.9682
395.5,458.5,202,2.5,232.8868,232.8868,226.1668,253.6268,240.2068,256.5336,279.7068,239.1068,244.6868,38.694,226.3868,265.4468,69.0742,241.1536,253.4868,252.4868,281.0668
395.75,458.75,202,2.75,232.9855,232.9855,226.2655,253.7255,240.3055,256.6455,279.8055,239.2055,244.7855,38.694,226.4855,265.5255,69.0743,241.2655,253.5855,252.5855,281.1855
396.0,459.0,203,1.0,233.0842,233.0842,226.3642,253.8242,240.4126,256.7484,279.9084,239.3084,244.8842,38.6941,226.5884,265.6242,69.0744,241.381,253.7042,252.7084,281.2884
396.25,459.25,203,1.25,233.2829,233.2829,226.5229,253.9629,240.5429,256.9229,280.1229,239.5029,245.0229,38.6941,226.7229,265.8029,69.0745,241.5829,253.8229,252.9229,281.4429
396.5,459.5,203,1.5,233.3816,233.3816,226.6216,254.1016,240.7032,257.0632,280.2216,239.6416,245.1216,38.6942,226.8216,265.9016,69.0747,241.6816,253.9416,253.0216,281.5816
396.75,459.75,203,1.75,233.4803,233.4803,226.7203,254.2003,240.8203,257.1803,280.3203,239.7403,245.2203,38.6942,226.9203,266.0003,69.0748,241.7803,254.0403,253.1203,281.6803
397.0,460.0,203,2.0,233.5789,233.5789,226.8189,254.2989,240.9189,257.2789,280.4189,239.8389,245.3189,38.6943,227.0189,266.0989,69.0749,241.8789,254.1389,253.2189,281.7789
397.25,460.25,203,2.25,233.7952,233.7952,226.9576,254.5352,241.1352,257.4176,280.5576,239.9376,245.4776,38.6944,227.1176,266.2576,69.075,242.0776,254.3552,253.3376,281.8976
397.5,460.5,203,2.5,233.8963,233.8963,227.0963,254.6563,241.2526,257.6378,280.6563,240.1163,245.6489,38.6944,227.2563,266.3763,69.0751,242.1763,254.4563,253.5163,282.1689
397.75,460.75,203,2.75,233.995,233.995,227.195,254.755,241.37,257.755,280.755,240.215,245.755,38.6945,227.355,266.475,69.0752,242.275,254.555,253.615,282.275
398.0,461.0,204,1.0,234.0937,234.0937,227.3474,254.8537,241.5422,257.8537,280.8537,240.3137,245.8537,38.6945,227.4537,266.5874,69.0753,242.3737,254.7011,253.7474,282.3737
398.3333,461.3333,204,1.3333,234.2253,234.2253,227.5053,255.0306,241.7053,258.0253,280.9959,240.5012,245.9853,38.6946,227.6012,266.7253,69.0755,242.5906,254.8453,253.9053,282.5053
398.6667,461.6667,204,1.6667,234.4569,234.4569,227.6369,255.1969,241.8369,258.1969,281.1969,240.6969,246.1169,38.6947,227.8169,266.8769,69.0756,242.7369,255.0538,254.1169,282.7169
399.0,462.0,204,2.0,234.5884,234.5884,227.7968,255.4284,241.9684,258.3284,281.3368,240.8284,246.3168,38.6947,227.9484,267.0084,69.0758,242.9168,255.1968,254.2484,282.8568
399.3333,462.3333,204,2.3333,234.72,234.72,227.94,255.56,242.1,258.52,281.52,240.98,246.46,38.6948,228.08,267.14,69.0759,243.06,255.34,254.38,283.0
399.6667,462.6667,204,2.6667,234.8916,234.8916,228.0716,255.6916,242.2432,258.6916,281.6516,241.1116,246.6116,38.6949,228.2116,267.2716,69.0761,243.1916,255.4716,254.5116,283.1316
400.0,463.0,205,1.0,235.0464,235.0464,228.236,255.8528,242.4096,258.8464,281.8064,241.2496,246.7696,38.695,228.3896,267.4296,69.0763,243.3456,255.6528,254.6832,283.3064
400.3333,463.3333,205,1.3333,235.2147,235.2147,228.4347,256.0347,242.5894,259.0494,281.9747,241.4547,246.9747,38.695,228.6747,267.5947,69.0764,243.6347,255.8347,254.8547,283.4947
400.6667,463.6667,205,1.6667,235.4063,235.4063,228.5663,256.2126,242.7463,259.2052,282.2063,241.6463,247.1663,38.6951,228.8063,267.7526,69.0766,243.7663,256.1063,255.0863,283.7663
401.0,464.0,205,2.0,235.5379,235.5379,228.6979,256.3779,242.8779,259.3779,282.3379,241.7779,247.2979,38.6952,228.9379,267.8979,69.0767,243.8979,256.2379,255.2179,283.8979
401.3333,464.3333,205,2.3333,235.7285,235.7285,228.8695,256.599,243.078,259.5685,282.4695,241.9695,247.5095,38.6952,229.0695,268.0495,69.0769,244.0295,256.3695,255.4095,284.0495
401.6667,464.6667,205,2.6667,235.9011,235.9011,229.0022,256.7411,243.2411,259.7233,282.6011,242.1044,247.6411,38.6953,229.2011,268.1822,69.077,244.1633,256.5011,255.5411,284.1833
402.0,465.0,206,1.0,236.0326,236.0326,229.1726,256.8726,243.3726,259.8926,282.7326,242.2926,247.7726,38.6954,229.3326,268.3326,69.0772,244.3326,256.6326,255.6726,284.3726
402.3333,465.3333,206,1.3333,236.2084,236.2084,229.3842,257.1042,243.5726,260.1442,283.0042,242.5326,247.9726,38.6955,229.5442,268.4842,69.0773,244.5842,256.8484,255.8852,284.5284
402.6667,465.6667,206,1.6667,236.3558,236.3558,229.5158,257.2358,243.7358,260.2758,283.1358,242.6958,248.1358,38.6955,229.6758,268.6158,69.0775,244.7158,256.9958,256.0958,284.7558
403.0,466.0,206,2.0,236.4948,236.4948,229.6474,257.3674,243.8748,260.4148,283.2674,242.8348,248.2822,38.6956,229.8074,268.7622,69.0776,244.8622,257.1274,256.2274,284.8948
403.3333,466.3333,206,2.3333,236.6589,236.6589,229.7989,257.5589,244.0389,260.5589,283.3989,242.9789,248.4389,38.6957,229.9389,268.9389,69.0778,245.0189,257.3189,256.3789,285.0389
403.6667,466.6667,206,2.6667,236.8105,236.8105,229.9305,257.7705,244.1705,260.7105,283.5305,243.1105,248.6105,38.6958,230.0705,269.0705,69.0779,245.1505,257.4705,256.5305,285.2505
404.0,467.0,207,1.0,237.0021,237.0021,230.1084,257.9063,244.3642,260.9242,283.7263,243.2705,248.7421,38.6958,230.2284,269.2642,69.0781,245.3084,257.6442,256.6621,285.3842
404.3333,467.3333,207,1.3333,237.1937,237.1937,230.3737,258.0937,244.5337,261.1411,283.9137,243.5137,248.9137,38.6959,230.4137,269.4137,69.0782,245.4937,257.8137,256.8937,285.5537
404.6667,467.6667,207,1.6667,237.4053,237.4053,230.5053,258.2453,244.6653,261.2853,284.0853,243.6453,249.1053,38.696,230.5453,269.5453,69.0784,245.7053,257.9453,257.0653,285.7253
405.0,468.0,207,2.0,237.5368,237.5368,230.6368,258.3768,244.8136,261.4504,284.2168,243.7768,249.2536,38.6961,230.6768,269.6768,69.0785,245.8368,258.0936,257.1968,285.8568
405.3333,468.3333,207,2.3333,237.7084,237.7084,230.8084,258.5484,244.9968,261.6484,284.4284,243.9884,249.4284,38.6961,230.8284,269.8336,69.0787,246.0052,258.3084,257.3484,286.0368
405.6667,468.6667,207,2.6667,237.84,237.84,230.94,258.7,245.14,261.78,284.56,244.12,249.56,38.6962,230.96,270.0,69.0788,246.18,258.44,257.48,286.18
406.0,469.0,208,1.0,238.0116,238.0116,231.1116,258.8716,245.3548,261.9548,284.6916,244.2716,249.7032,38.6963,231.1032,270.1316,69.079,246.3316,258.6116,257.6516,286.3832
406.3333,469.3333,208,1.3333,238.2031,238.2031,231.3231,259.0662,245.5262,262.1462,284.8662,244.4186,249.9124,38.6963,231.3231,270.2924,69.0791,246.4955,258.8093,257.8431,286.5262
406.6667,469.6667,208,1.6667,238.3348,238.3348,231.4548,259.2148,245.6748,262.2948,285.0148,244.6748,250.0948,38.6964,231.4748,270.5148,69.0793,246.6948,258.9748,257.9748,286.7244
407.0,470.0,208,2.0,238.5293,238.5293,231.6063,259.3967,245.8263,262.4989,285.1652,244.8315,250.2515,38.6965,231.6578,270.6463,69.0794,246.8452,259.163,258.1726,286.9115
407.3333,470.3333,208,2.3333,238.7979,238.7979,231.7979,259.6379,245.9758,262.6779,285.3579,245.0979,250.4779,38.6966,231.8579,270.7979,69.0796,247.0779,259.4179,258.3579,287.1579
407.6667,470.6667,208,2.6667,238.9295,238.9295,231.9295,259.7695,246.158,262.819,285.5095,245.2295,250.6095,38.6966,231.9895,270.9295,69.0797,247.2895,259.5495,258.4895,287.2895
408.0,471.0,209,1.0,239.0611,239.0611,232.0611,259.9011,246.3211,263.0011,285.6411,245.3611,250.7411,38.6967,232.1411,271.0611,69.0799,247.4211,259.6811,258.6211,287.4411
408.3333,471.3333,209,1.3333,239.1926,239.1926,232.2652,260.0978,246.4778,263.1704,285.7926,245.5304,250.8726,38.6968,232.2726,271.2756,69.0865,247.5526,259.8126,258.8726,287.5726
408.6667,471.6667,209,1.6667,239.3242,239.3242,232.4042,260.2442,246.6242,263.3242,285.9442,245.6842,251.0642,38.6969,232.4042,271.4642,69.1642,247.6842,259.9684,259.0042,287.7042
409.0,472.0,209,2.0,239.4558,239.4558,232.5516,260.4158,246.7558,263.5158,286.0758,245.8158,251.1958,38.6969,232.5358,271.5958,69.2958,247.8158,260.1158,259.1358,287.8358
409.3333,472.3333,209,2.3333,239.6474,239.6474,232.7274,260.5874,246.9274,263.6874,286.2274,245.9474,251.3274,38.697,232.6674,271.7274,69.4074,247.9474,260.2674,259.3274,287.9674
409.6667,472.6667,209,2.6667,239.799,239.799,232.859,260.739,247.059,263.819,286.359,246.079,251.479,38.6971,232.799,271.8495,69.4798,248.079,260.399,259.459,288.139
410.0,473.0,210,1.0,239.9705,239.9705,233.0105,260.941,247.2105,264.0315,286.5115,246.3115,251.6715,38.6972,232.9305,271.9705,69.5381,248.3105,260.581,259.662,288.2705
410.3333,473.3333,210,1.3333,240.1221,240.1221,233.2821,261.1021,247.3842,264.2063,286.7421,246.4705,251.9421,38.6972,233.1221,272.1021,69.6221,248.4421,260.8042,259.8263,288.5263
410.6667,473.6667,210,1.6667,240.2537,240.2537,233.4137,261.2337,247.5737,264.3737,286.8737,246.6737,252.0737,38.6973,233.2537,272.2337,69.6614,248.5737,260.9537,259.9937,288.6937
411.0,474.0,210,2.0,240.3853,240.3853,233.5453,261.4106,247.7106,264.5053,287.0053,246.8106,252.2053,38.6974,233.3853,272.3653,69.6633,248.7159,261.0959,260.1253,288.8306
411.3333,474.3333,210,2.3333,240.5168,240.5168,233.6768,261.5568,247.8968,264.6968,287.1368,246.9568,252.3768,38.6974,233.5168,272.4968,69.6652,248.8768,261.2768,260.2568,289.0368
411.6667,474.6667,210,2.6667,240.6684,240.6684,233.8084,261.7284,248.0368,264.8484,287.3484,247.0884,252.5084,38.6975,233.6484,272.6284,69.6671,249.0084,261.4084,260.4168,289.1684
412.0,475.0,211,1.0,240.84,240.84,233.96,261.88,248.18,265.02,287.48,247.22,252.66,38.6976,233.78,272.76,69.669,249.16,261.54,260.56,289.3
412.3333,475.3333,211,1.3333,241.0716,241.0716,234.1516,262.0916,248.3632,265.2516,287.6116,247.4116,252.8316,38.6977,233.9516,272.9116,69.6709,249.3716,261.7516,260.7916,289.4916
412.6667,475.6667,211,1.6667,241.2032,241.2032,234.2832,262.2264,248.5232,265.3832,287.7464,247.5432,252.9664,38.6977,234.1032,273.0432,69.6728,249.5032,261.8832,260.9232,289.6632
413.0,476.0,211,2.0,241.3347,241.3347,234.4547,262.4094,248.6694,265.5147,287.9494,247.7335,253.1147,38.6978,234.2347,273.1747,69.6747,249.6347,262.0147,261.0547,289.8147
413.3333,476.3333,211,2.3333,241.4726,241.4726,234.6263,262.5463,248.8663,265.7263,288.1263,247.9526,253.3263,38.6979,234.3989,273.3063,69.6766,249.8863,262.1863,261.2663,290.0663
413.6667,476.6667,211,2.6667,241.6179,241.6179,234.7579,262.7179,248.9979,265.8758,288.2779,248.0979,253.4579,38.698,234.5779,273.4979,69.6785,250.0379,262.3179,261.3979,290.1979
414.0,477.0,212,1.0,241.8295,241.8295,234.959,262.8695,249.1695,266.0295,288.4285,248.239,253.619,38.698,234.7495,273.639,69.7095,250.1695,262.559,261.578,290.378
414.3333,477.3333,212,1.3333,242.161,242.161,235.121,263.241,249.401,266.341,288.621,248.541,253.841,38.6981,234.901,273.861,69.821,250.421,262.761,261.801,290.581
414.6667,477.6667,212,1.6667,242.2926,242.2926,235.2726,263.3726,249.5326,266.5526,288.8726,248.6726,253.9726,38.6982,235.0926,273.9926,69.9526,250.6126,262.8926,261.9326,290.7126
415.0,478.0,212,2.0,242.4242,242.4242,235.4484,263.5042,249.6642,266.6842,289.0042,248.8042,254.1042,38.6982,235.2242,274.1242,69.9602,250.7442,263.0368,262.0642,290.8642
415.3333,478.3333,212,2.3333,242.5558,242.5558,235.5958,263.6358,249.7958,266.8158,289.1358,248.9358,254.2358,38.6983,235.3758,274.2558,69.9604,250.8758,263.2158,262.1958,290.9958
415.6667,478.6667,212,2.6667,242.6874,242.6874,235.7422,263.7674,249.9274,266.9474,289.2674,249.0674,254.3896,38.6984,235.5074,274.3874,69.9606,251.0074,263.3674,262.3496,291.1274
416.0,479.0,213,1.0,242.8189,242.8189,235.9367,263.8989,250.0589,267.0789,289.3989,249.1989,254.5967,38.6985,235.6389,274.5189,69.9608,251.1389,263.5367,262.5189,291.2589
416.3333,479.3333,213,1.3333,243.1505,243.1505,236.2505,264.1505,250.2305,267.4505,289.6305,249.4105,254.8105,38.6985,235.7905,274.7905,69.9609,251.4505,263.8305,262.8505,291.5305
416.6667,479.6667,213,1.6667,243.2821,243.2821,236.3821,264.4021,250.3621,267.5821,289.7621,249.5442,254.9421,38.6986,236.0621,274.9221,69.9611,251.5821,263.9821,262.9821,291.6621
417.0,480.0,213,2.0,243.4137,243.4137,236.5137,264.5337,250.4937,267.7137,289.9137,249.7137,255.0737,38.6987,236.1937,275.0537,69.9613,251.7137,264.1137,263.1137,291.8137
417.3333,480.3333,213,2.3333,243.5453,243.5453,236.6453,264.6653,250.6253,267.8453,290.0453,249.9253,255.2053,38.6988,236.3253,275.1853,69.9615,251.8453,264.2653,263.2453,291.9559
417.6667,480.6667,213,2.6667,243.6769,243.6769,236.7769,264.7969,250.7769,267.9769,290.1769,250.0569,255.3369,38.6988,236.4569,275.3169,69.9617,251.9769,264.3969,263.3769,292.1169
418.0,481.0,214,1.0,243.8252,243.8252,236.9168,264.9284,250.9672,268.1084,290.3504,250.2052,255.5336,38.6989,236.5884,275.4484,69.9619,252.1252,264.5568,263.5084,292.2568
418.3333,481.3333,214,1.3333,244.02,244.02,237.1,265.12,251.22,268.32,290.58,250.46,255.76,38.699,236.74,275.6,69.9621,252.34,264.76,263.74,292.5
418.6667,481.6667,214,1.6667,244.1516,244.1516,237.2316,265.2516,251.3516,268.4516,290.7116,250.5916,255.8916,38.6991,236.8716,275.7316,69.9623,252.4716,264.8916,263.8716,292.6316
419.0,482.0,214,2.0,244.2832,244.2832,237.3664,265.396,251.4832,268.5896,290.8464,250.7296,256.0328,38.6991,237.0032,275.8632,69.9625,252.6032,265.0232,264.0032,292.7664
419.3333,482.3333,214,2.3333,244.5147,244.5147,237.5641,265.5947,251.6547,268.8347,291.0147,250.9147,256.2347,38.6992,237.1494,276.0147,69.9627,252.7947,265.1947,264.2347,292.9347
419.6667,482.6667,214,2.6667,244.6463,244.6463,237.7063,265.7263,251.7863,268.9663,291.1463,251.0463,256.3863,38.6993,237.2863,276.1463,69.9628,252.9263,265.3263,264.3663,293.0663
420.0,483.0,215,1.0,244.7779,244.7779,237.8379,265.8579,251.9179,269.0979,291.2779,251.1779,256.5179,38.6993,237.4179,276.2779,69.963,253.0579,265.4579,264.4979,293.1979
420.3333,483.3333,215,1.3333,244.9695,244.9695,238.0495,266.079,252.1495,269.2695,291.4295,251.3495,256.7295,38.6994,237.6495,276.4695,69.9632,253.3095,265.7095,264.7495,293.398
420.6667,483.6667,215,1.6667,245.1022,245.1022,238.1811,266.2211,252.2811,269.4233,291.5811,251.4811,256.8611,38.6995,237.7811,276.6011,69.9634,253.4411,265.8411,264.8811,293.5611
421.0,484.0,215,2.0,245.2526,245.2526,238.3126,266.3526,252.4126,269.5926,291.7126,251.6126,256.9926,38.6996,237.9126,276.7326,69.9636,253.5726,265.9726,265.0126,293.6926
421.3333,484.3333,215,2.3333,245.4842,245.4842,238.5042,266.5842,252.6042,269.8642,291.9042,251.8526,257.1642,38.6996,238.1242,276.9042,69.9638,253.7842,266.1842,265.2442,293.9242
421.6667,484.6667,215,2.6667,245.6158,245.6158,238.6358,266.7158,252.7358,269.9958,292.0358,252.0158,257.2958,38.6997,238.2558,277.0358,69.964,253.9158,266.3158,265.3758,294.0558
422.0,485.0,216,1.0,245.7474,245.7474,238.7674,266.8474,252.8874,270.1274,292.1896,252.1548,257.4348,38.6998,238.3874,277.1822,69.9642,254.0474,266.4474,265.5074,294.2022
422.25,485.25,216,1.25,245.8861,245.8861,238.9861,266.9861,253.0261,270.3461,292.3861,252.2861,257.6061,38.6998,238.5061,277.3522,69.9643,254.3061,266.7061,265.7261,294.4261
422.5,485.5,216,1.5,245.9941,245.9941,239.1247,267.0847,253.1447,270.4694,292.4894,252.3941,257.7847,38.6999,238.6247,277.4647,69.9645,254.5447,266.8094,265.8894,294.5247
422.75,485.75,216,1.75,246.1834,246.1834,239.2234,267.2234,253.2634,270.5834,292.6034,252.5268,257.8834,38.6999,238.7234,277.5634,69.9646,254.6834,267.0034,266.0234,294.6234
423.0,486.0,216,2.0,246.2821,246.2821,239.3221,267.3221,253.3642,270.6842,292.7021,252.6421,257.9821,38.7021,238.8221,277.6621,69.9648,254.7821,267.1021,266.1242,294.7263
423.25,486.25,216,2.25,246.3808,246.3824,239.4216,267.4224,253.4824,270.8016,292.8016,252.7416,258.0808,38.72,238.9208,277.7608,69.9649,254.8808,267.2008,266.2408,294.8608
423.5,486.5,216,2.5,246.4995,246.5195,239.5595,267.5595,253.6195,270.9195,292.9195,252.8595,258.1795,38.7201,239.0195,277.8595,69.965,254.9995,267.2995,266.3395,294.9595
423.75,486.75,216,2.75,246.5982,246.6182,239.6582,267.6782,253.7182,271.0182,293.0582,252.9582,258.2782,38.7201,239.1182,277.9582,69.9652,255.1382,267.4982,266.4382,295.0582
424.0,487.0,217,1.0,246.7168,246.7168,239.7768,267.7768,253.8168,271.1568,293.1568,253.0568,258.3768,38.7202,239.2168,278.0568,69.9653,255.2368,267.5968,266.5368,295.1568
424.25,487.25,217,1.25,246.9155,246.9155,239.9555,267.9955,253.9755,271.3755,293.3555,253.3065,258.5955,38.7202,239.5555,278.2555,69.9655,255.5155,267.7755,266.8755,295.3755
424.5,487.5,217,1.5,247.0142,247.0142,240.0742,268.0942,254.0942,271.4742,293.4542,253.4142,258.6942,38.7203,239.6542,278.3542,69.9656,255.6142,267.9142,266.9742,295.4742
424.75,487.75,217,1.75,247.1129,247.1129,240.1729,268.1929,254.1929,271.5729,293.5529,253.5129,258.7929,38.7203,239.7529,278.4529,69.9658,255.7129,268.0129,267.0729,295.5729
425.0,488.0,217,2.0,247.2116,247.2116,240.2716,268.2916,254.2916,271.6716,293.6516,253.6116,258.8916,38.7204,239.8516,278.5516,69.9659,255.8116,268.158,267.1916,295.6716
425.25,488.25,217,2.25,247.3903,247.3903,240.4903,268.5703,254.5903,271.9103,293.8703,253.7903,259.0703,38.7205,239.9703,278.6903,69.966,255.9103,268.3103,267.3103,295.7703
425.5,488.5,217,2.5,247.4889,247.4889,240.5889,268.6778,254.6978,272.0089,293.9689,253.8889,259.1689,38.7205,240.0689,278.7889,69.9662,256.0089,268.4089,267.4089,295.8689
425.75,488.75,217,2.75,247.5876,247.5876,240.7276,268.7876,254.8076,272.1076,294.0676,253.9876,259.2676,38.7206,240.1676,278.8876,69.9663,256.1076,268.5076,267.5076,295.9828
426.0,489.0,218,1.0,247.6863,247.6863,240.8263,268.8863,254.9063,272.2063,294.1926,254.1389,259.3863,38.7206,240.2663,278.9863,69.9665,256.2063,268.6378,267.6063,296.1726
426.25,489.25,218,1.25,247.885,247.9,240.93,269.025,255.005,272.445,294.32,254.305,259.505,38.7207,240.365,279.145,69.9666,256.355,268.97,267.755,296.315
426.5,489.5,218,1.5,248.0437,248.0437,241.1037,269.1437,255.1037,272.5437,294.4637,254.4037,259.6637,38.7207,240.4637,279.2637,69.9668,256.4837,269.1037,267.9437,296.4437
426.75,489.75,218,1.75,248.1424,248.1424,241.2024,269.2424,255.2024,272.6424,294.5624,254.5024,259.7624,38.7208,240.5624,279.3624,69.9669,256.5824,269.2024,268.0424,296.5424
427.0,490.0,218,2.0,248.2466,248.2466,241.3066,269.3455,255.3033,272.7543,294.6622,254.6011,259.8611,38.7208,240.6611,279.4633,69.967,256.6811,269.3077,268.1411,296.6411
427.25,490.25,218,2.25,248.4397,248.4397,241.5397,269.6997,255.4597,273.0797,294.7797,254.6997,259.9794,38.7209,240.8597,279.5997,69.9672,257.0797,269.5197,268.2397,296.9197
427.5,490.5,218,2.5,248.5384,248.5384,241.6384,269.7984,255.5584,273.1784,294.8784,254.7984,260.0784,38.7209,240.9584,279.6984,69.9673,257.1984,269.6184,268.3984,297.0184
427.75,490.75,218,2.75,248.6371,248.6371,241.7371,269.9171,255.6571,273.2771,294.9771,254.8786,260.1771,38.721,241.0571,279.7971,69.9675,257.3171,269.7171,268.4971,297.1171
428.0,491.0,219,1.0,248.7358,248.7358,241.8358,270.0358,255.7558,273.3758,295.0758,254.9758,260.2958,38.721,241.1558,279.8958,69.9676,257.4158,269.8158,268.5958,297.2158
428.25,491.25,219,1.25,248.8945,248.8945,242.0145,270.1345,255.9545,273.4745,295.2545,255.2745,260.5545,38.7211,241.2545,280.0145,69.9678,257.5145,269.9145,268.8745,297.3945
428.5,491.5,219,1.5,248.9932,248.9932,242.1132,270.2332,256.0932,273.6132,295.3532,255.3932,260.6532,38.7211,241.3732,280.1332,69.9679,257.6132,270.0132,268.9732,297.4932
428.75,491.75,219,1.75,249.1718,249.1718,242.2118,270.3318,256.1918,273.7118,295.5118,255.4918,260.7518,38.7212,241.4718,280.2318,69.968,257.7118,270.1118,269.0718,297.6118
429.0,492.0,219,2.0,249.2905,249.2905,242.3105,270.4305,256.2905,273.8105,295.6105,255.6105,260.8505,38.7212,241.5705,280.3305,69.9682,257.8105,270.2105,269.1705,297.7105
429.25,492.25,219,2.25,249.3892,249.3892,242.4184,270.5292,256.3892,273.9092,295.7492,255.7492,260.9492,38.7213,241.6692,280.4492,69.9683,257.9292,270.3184,269.2692,297.8492
429.5,492.5,219,2.5,249.4879,249.4879,242.5279,270.6279,256.4879,274.0279,295.8479,255.8558,261.0479,38.7213,241.7679,280.5479,69.9685,258.0279,270.4279,269.3679,297.9479
429.75,492.75,219,2.75,249.5866,249.5866,242.6398,270.7266,256.5866,274.1332,295.9466,255.9666,261.1466,38.7214,241.8666,280.6466,69.9686,258.1466,270.5266,269.4666,298.0466
430.0,493.0,220,1.0,249.6853,249.6853,242.8159,270.8453,256.7053,274.2506,296.0665,256.0959,261.2959,38.7214,242.0359,280.7853,69.9688,258.2612,270.7106,269.5706,298.1453
430.25,493.25,220,1.25,249.8839,249.8839,242.9439,270.9839,256.8439,274.4839,296.2239,256.2439,261.4639,38.7215,242.1639,280.9039,69.9689,258.4239,270.8639,269.7039,298.2839
430.5,493.5,220,1.5,249.9826,249.9826,243.0426,271.0826,256.9426,274.5826,296.3226,256.3426,261.5626,38.7215,242.2626,281.0026,69.969,258.5226,270.9626,269.8026,298.3826
430.75,493.75,220,1.75,250.0813,250.0813,243.1413,271.2213,257.0413,274.6813,296.4213,256.4813,261.6613,38.7216,242.3613,281.1013,69.9692,258.6213,271.1213,269.9813,298.4826
