qstamp,tstamp,measure,beat,Piccolo,Flute 1,Flute 2,Oboe 1,Oboe 2,Bb Clarinet 1,Bb Clarinet 2,Bassoon 1,Bassoon 2,Contrabassoon,D Horn 1,D Horn 2,Bb (basso) Horn 3,Bb (basso) Horn 4,D Trumpet 1,D Trumpet 2,Alto Trombone,Tenor Trombone,Bass Trombone,"D, A Timpani",Triangle,Cymbals,Bass Drum,Soprano solo,Alto solo,Tenor solo,Bass solo,Soprano,Alto,Tenor,Bass,Violin 1,Violin 2,Viola,Violoncello,Contrabass
657.5,281.5558,189,2.5,r,F#6,D6,F#5,D5,r,r,F#3,D3,D2,F#4,D4,r,r,D5,D4,r,r,r,D3,r,r,r,r,r,r,r,r,r,r,r,F#5,D4,F#3,D3,D2
657.75,281.6496,189,2.75,r,F#6,D6,F#5,D5,r,r,F#3,D3,D2,F#4,D4,r,r,D5,D4,r,r,r,D3,r,r,r,r,r,r,r,r,r,r,r,F#5,E4,G3,D3,D2
658.0,281.7433,189,3.0,r,F#6,D6,F#5,D5,r,r,F#3,D3,D3,F#4,D4,r,r,D5,D4,r,r,r,D3,r,r,r,r,r,r,r,r,r,r,r,F#5,F#4,A3,D4,D3
658.25,281.8371,189,3.25,r,F#6,D6,F#5,D5,r,r,F#3,D3,D3,F#4,D4,r,r,D5,D4,r,r,r,D3,r,r,r,r,r,r,r,r,r,r,r,F#5,A4,F#4,D4,D3
658.5,281.9308,189,3.5,r,F#6,D6,F#5,D5,r,r,F#3,D3,D3,F#4,D4,r,r,D5,D4,r,r,r,D3,r,r,r,r,r,r,r,r,r,r,r,F#5,G4,E4,D4,D3
658.75,282.0246,189,3.75,r,F#6,D6,F#5,D5,r,r,F#3,D3,D3,F#4,D4,r,r,D5,D4,r,r,r,D3,r,r,r,r,r,r,r,r,r,r,r,F#5,F#4,D4,D4,D3
659.0,282.1183,189,4.0,r,D6,D6,D6,B5,r,r,D4,B3,r,D4,D3,r,r,D5,D4,r,r,r,D3,r,r,r,r,r,r,r,r,r,r,r,D6,E4,C#4,r,r
659.25,282.2121,189,4.25,r,D6,D6,D6,B5,r,r,D4,B3,r,D4,D3,r,r,D5,D4,r,r,r,D3,r,r,r,r,r,r,r,r,r,r,r,D6,F#4,D4,r,r
659.5,282.3058,189,4.5,r,D6,D6,D6,B5,r,r,D4,B3,D2,D4,D3,r,r,D5,D4,r,r,r,D3,r,r,r,r,r,r,r,r,r,r,r,D6,G4,E4,D3,D2
659.75,282.3996,189,4.75,r,D6,D6,D6,B5,r,r,D4,B3,D2,D4,D3,r,r,D5,D4,r,r,r,D3,r,r,r,r,r,r,r,r,r,r,r,D6,A4,F#4,D3,D2
660.0,282.4933,190,1.0,r,F#6,D6,C6,A5,r,r,C4,A3,G2,F#4,D4,r,r,D5,D4,r,r,r,D3,r,r,r,r,r,r,r,r,r,r,r,C6,B4,G3,G3,G2
660.25,282.5871,190,1.25,r,F#6,D6,C6,A5,r,r,C4,A3,G2,F#4,D4,r,r,D5,D4,r,r,r,D3,r,r,r,r,r,r,r,r,r,r,r,C6,C5,A3,G3,G2
660.5,282.6808,190,1.5,r,F#6,D6,C6,A5,r,r,C4,A3,G2,F#4,D4,r,r,D5,D4,r,r,r,D3,r,r,r,r,r,r,r,r,r,r,r,C6,D5,B3,G3,G2
660.75,282.7746,190,1.75,r,F#6,D6,C6,A5,r,r,C4,A3,G2,F#4,D4,r,r,D5,D4,r,r,r,D3,r,r,r,r,r,r,r,r,r,r,r,C6,E5,C4,G3,G2
661.0,282.8683,190,2.0,r,F#6,D6,C6,A5,r,r,C4,A3,r,F#4,D4,r,r,D5,D4,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,C6,F#5,D4,r,r
661.25,282.9621,190,2.25,r,F#6,D6,C6,A5,r,r,C4,A3,r,F#4,D4,r,r,D5,D4,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,C6,G5,E4,r,r
661.5,283.0558,190,2.5,r,G6,D6,B5,G5,r,r,B3,G3,G1,G4,D4,r,r,D5,D4,r,r,r,D3,r,r,r,r,r,r,r,r,r,r,r,B5,A5,F#4,G2,G1
661.75,283.1496,190,2.75,r,G6,D6,B5,G5,r,r,B3,G3,G1,G4,D4,r,r,D5,D4,r,r,r,D3,r,r,r,r,r,r,r,r,r,r,r,B5,B5,G4,G2,G1
662.0,283.2433,190,3.0,r,G6,D6,B5,G5,r,r,B3,G3,G2,G4,D4,r,r,D5,D4,r,r,r,D3,r,r,r,r,r,r,r,r,r,r,r,B5,B4,G3,G3,G2
662.25,283.3371,190,3.25,r,G6,D6,B5,G5,r,r,B3,G3,G2,G4,D4,r,r,D5,D4,r,r,r,D3,r,r,r,r,r,r,r,r,r,r,r,B5,C5,A3,G3,G2
662.5,283.4308,190,3.5,r,G6,D6,B5,G5,r,r,B3,G3,G2,G4,D4,r,r,D5,D4,r,r,r,D3,r,r,r,r,r,r,r,r,r,r,r,B5,D5,B3,G3,G2
662.75,283.5246,190,3.75,r,G6,D6,B5,G5,r,r,B3,G3,G2,G4,D4,r,r,D5,D4,r,r,r,D3,r,r,r,r,r,r,r,r,r,r,r,B5,E5,C4,G3,G2
663.0,283.6183,190,4.0,r,G6,B5,G5,B4,r,r,G4,B3,r,D4,D3,r,r,D5,D4,r,r,r,D3,r,r,r,r,r,r,r,r,r,r,r,D6,F#5,D4,r,r
663.25,283.7121,190,4.25,r,G6,B5,G5,B4,r,r,G4,B3,r,D4,D3,r,r,D5,D4,r,r,r,D3,r,r,r,r,r,r,r,r,r,r,r,B5,G5,E4,r,r
663.5,283.8058,190,4.5,r,G6,B5,G5,B4,r,r,G4,B3,G2,D4,D3,r,r,D5,D4,r,r,r,D3,r,r,r,r,r,r,r,r,r,r,r,r,A5,F#4,G3,G2
663.75,283.8996,190,4.75,r,G6,B5,G5,B4,r,r,G4,B3,G2,D4,D3,r,r,D5,D4,r,r,r,D3,r,r,r,r,r,r,r,r,r,r,r,r,B5,G4,G3,G2
664.0,283.9933,191,1.0,r,F#6,B5,F#5,B4,r,r,F#4,B3,G3,D4,D3,r,r,D5,D4,r,r,r,D3,r,r,r,r,r,r,r,r,r,r,r,A5,B4,B3,G4,G3
664.25,284.0871,191,1.25,r,F#6,B5,F#5,B4,r,r,F#4,B3,G3,D4,D3,r,r,D5,D4,r,r,r,D3,r,r,r,r,r,r,r,r,r,r,r,G5,C#5,C#4,G4,G3
664.5,284.1808,191,1.5,r,F#6,B5,F#5,B4,r,r,F#4,B3,G3,D4,D3,r,r,D5,D4,r,r,r,D3,r,r,r,r,r,r,r,r,r,r,r,r,D5,D4,G4,G3
664.75,284.2746,191,1.75,r,F#6,B5,F#5,B4,r,r,F#4,B3,G3,D4,D3,r,r,D5,D4,r,r,r,D3,r,r,r,r,r,r,r,r,r,r,r,r,E5,E4,G4,G3
665.0,284.3683,191,2.0,r,F#6,B5,F#5,B4,r,r,F#4,B3,r,D4,D3,r,r,D5,D4,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,B5,B4,B3,r,r
665.25,284.4621,191,2.25,r,F#6,B5,F#5,B4,r,r,F#4,B3,r,D4,D3,r,r,D5,D4,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,E5,C#5,C#4,r,r
665.5,284.5558,191,2.5,r,E6,B5,E5,B4,r,r,E4,B3,G2,E4,D4,r,r,E5,D5,r,r,r,D3,r,r,r,r,r,r,r,r,r,r,r,r,D5,D4,G3,G2
665.75,284.6496,191,2.75,r,E6,B5,E5,B4,r,r,E4,B3,G2,E4,D4,r,r,E5,D5,r,r,r,D3,r,r,r,r,r,r,r,r,r,r,r,r,E5,E4,G3,G2
666.0,284.7433,191,3.0,r,E6,C#6,E5,C#5,r,r,E4,C#4,A3,E4,A3,r,r,E5,A4,r,r,r,A2,r,r,r,r,r,r,r,r,r,r,r,G5,E4,E3,A4,A3
666.25,284.8371,191,3.25,r,E6,C#6,E5,C#5,r,r,E4,C#4,A3,E4,A3,r,r,E5,A4,r,r,r,A2,r,r,r,r,r,r,r,r,r,r,r,C#5,F#4,F#3,A4,A3
666.5,284.9308,191,3.5,r,E6,C#6,E5,C#5,r,r,E4,C#4,A3,E4,A3,r,r,E5,A4,r,r,r,A2,r,r,r,r,r,r,r,r,r,r,r,r,G4,G3,A4,A3
666.75,285.0246,191,3.75,r,E6,C#6,E5,C#5,r,r,E4,C#4,A3,E4,A3,r,r,E5,A4,r,r,r,A2,r,r,r,r,r,r,r,r,r,r,r,r,A4,A3,A4,A3
667.0,285.1183,191,4.0,r,E6,G5,E5,G4,r,r,E4,G3,r,E4,A3,r,r,E5,A4,r,r,r,A2,r,r,r,r,r,r,r,r,r,r,r,E5,B4,B3,r,r
667.25,285.2121,191,4.25,r,E6,G5,E5,G4,r,r,E4,G3,r,E4,A3,r,r,E5,A4,r,r,r,A2,r,r,r,r,r,r,r,r,r,r,r,G4,C#5,C#4,r,r
667.5,285.3058,191,4.5,r,F#6,A5,F#5,A4,r,r,F#4,A3,A2,F#4,A3,r,r,F#5,A4,r,r,r,A2,r,r,r,r,r,r,r,r,r,r,r,r,C#5,C#4,A3,A2
667.75,285.3996,191,4.75,r,F#6,A5,F#5,A4,r,r,F#4,A3,A2,F#4,A3,r,r,F#5,A4,r,r,r,A2,r,r,r,r,r,r,r,r,r,r,r,r,C#5,C#4,A3,A2
668.0,285.4933,192,1.0,r,E6,G5,E5,G4,r,r,E4,G3,D3,E4,A3,r,r,E5,A4,r,r,r,D3,r,r,r,r,r,r,r,r,r,r,r,G4,F#4,F#3,D4,D3
668.25,285.5871,192,1.25,r,E6,G5,E5,G4,r,r,E4,G3,D3,E4,A3,r,r,E5,A4,r,r,r,D3,r,r,r,r,r,r,r,r,r,r,r,F#4,G4,G3,D4,D3
668.5,285.6808,192,1.5,r,E6,G5,E5,G4,r,r,E4,G3,D3,E4,A3,r,r,E5,A4,r,r,r,D3,r,r,r,r,r,r,r,r,r,r,r,r,A4,A3,D4,D3
668.75,285.7746,192,1.75,r,E6,G5,E5,G4,r,r,E4,G3,D3,E4,A3,r,r,E5,A4,r,r,r,D3,r,r,r,r,r,r,r,r,r,r,r,r,B4,B3,D4,D3
669.0,285.8683,192,2.0,r,E6,G5,E5,G4,r,r,E4,G3,r,E4,A3,r,r,E5,A4,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,D5,C#5,C#4,r,r
669.25,285.9621,192,2.25,r,E6,G5,E5,G4,r,r,E4,G3,r,E4,A3,r,r,E5,A4,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,A4,D5,D4,r,r
669.5,286.0558,192,2.5,r,D6,F#5,D5,F#4,r,r,D4,F#3,D2,D4,F#3,r,r,D5,F#4,r,r,r,D3,r,r,r,r,r,r,r,r,r,r,r,r,E5,E4,D3,D2
669.75,286.1496,192,2.75,r,D6,F#5,D5,F#4,r,r,D4,F#3,D2,D4,F#3,r,r,D5,F#4,r,r,r,D3,r,r,r,r,r,r,r,r,r,r,r,r,F#5,F#4,D3,D2
670.0,286.2433,192,3.0,r,D6,A5,D5,F#4,r,r,D4,F#3,F#3,D4,F#3,r,r,D5,F#4,r,r,r,D3,r,r,r,r,r,r,r,r,r,r,r,A5,A4,A3,F#4,F#3
670.25,286.3371,192,3.25,r,D6,A5,D5,F#4,r,r,D4,F#3,F#3,D4,F#3,r,r,D5,F#4,r,r,r,D3,r,r,r,r,r,r,r,r,r,r,r,F#5,B4,B3,F#4,F#3
670.5,286.4308,192,3.5,r,A5,A5,A4,F#4,r,r,A3,A3,F#3,A3,A2,r,r,D5,F#4,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,C#5,C#4,F#4,F#3
670.75,286.5246,192,3.75,r,A5,A5,A4,F#4,r,r,A3,A3,F#3,A3,A2,r,r,D5,F#4,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,D5,D4,F#4,F#3
671.0,286.6183,192,4.0,r,A6,D6,A5,D5,r,r,A4,A3,r,A4,A3,r,r,D5,D4,r,r,r,D3,r,r,r,r,r,r,r,r,r,r,r,D6,E5,E4,r,r
671.25,286.7121,192,4.25,r,A6,D6,A5,D5,r,r,A4,A3,r,A4,A3,r,r,D5,D4,r,r,r,D3,r,r,r,r,r,r,r,r,r,r,r,A5,F#5,F#4,r,r
671.5,286.8058,192,4.5,r,F#6,D6,F#5,D5,r,r,F#4,D4,F#2,F#4,F#3,r,r,D5,D4,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,G5,G4,F#3,F#2
671.75,286.8996,192,4.75,r,F#6,D6,F#5,D5,r,r,F#4,D4,F#2,F#4,F#3,r,r,D5,D4,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,A5,A4,F#3,F#2
672.0,286.9933,193,1.0,r,F#6,D6,F#5,D5,r,r,F#4,B3,G3,F#4,D4,r,r,D5,D4,r,r,r,D3,r,r,r,r,r,r,r,r,r,r,r,A5,B4,B3,G4,G3
672.25,287.0871,193,1.25,r,F#6,D6,F#5,D5,r,r,F#4,B3,G3,F#4,D4,r,r,D5,D4,r,r,r,D3,r,r,r,r,r,r,r,r,r,r,r,G5,C#5,C#4,G4,G3
672.5,287.1808,193,1.5,r,F#6,D6,F#5,D5,r,r,F#4,B3,G3,F#4,D4,r,r,D5,D4,r,r,r,D3,r,r,r,r,r,r,r,r,r,r,r,r,D5,D4,G4,G3
672.75,287.2746,193,1.75,r,F#6,D6,F#5,D5,r,r,F#4,B3,G3,F#4,D4,r,r,D5,D4,r,r,r,D3,r,r,r,r,r,r,r,r,r,r,r,r,E5,E4,G4,G3
673.0,287.3683,193,2.0,r,F#6,D6,F#5,D5,r,r,F#4,B3,r,F#4,D4,r,r,D5,D4,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,B5,F#5,F#4,r,r
673.25,287.4621,193,2.25,r,F#6,D6,F#5,D5,r,r,F#4,B3,r,F#4,D4,r,r,D5,D4,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,E5,G5,G4,r,r
673.5,287.5558,193,2.5,r,E6,D6,E5,D5,r,r,E4,B3,G2,E4,D4,r,r,E5,D5,r,r,r,D3,r,r,r,r,r,r,r,r,r,r,r,r,A5,A4,G3,G2
673.75,287.6496,193,2.75,r,E6,D6,E5,D5,r,r,E4,B3,G2,E4,D4,r,r,E5,D5,r,r,r,D3,r,r,r,r,r,r,r,r,r,r,r,r,B5,B4,G3,G2
674.0,287.7433,193,3.0,r,E6,C#6,E5,C#5,r,r,E4,C#4,A3,E4,A3,r,r,E5,A4,r,r,r,A2,r,r,r,r,r,r,r,r,r,r,r,G5,E4,E3,A4,A3
674.25,287.8371,193,3.25,r,E6,C#6,E5,C#5,r,r,E4,C#4,A3,E4,A3,r,r,E5,A4,r,r,r,A2,r,r,r,r,r,r,r,r,r,r,r,C#5,F#4,F#3,A4,A3
674.5,287.9308,193,3.5,r,E6,C#6,E5,C#5,r,r,E4,C#4,A3,E4,A3,r,r,E5,A4,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,G4,G3,A4,A3
674.75,288.0246,193,3.75,r,E6,C#6,E5,C#5,r,r,E4,C#4,A3,E4,A3,r,r,E5,A4,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,A4,A3,A4,A3
675.0,288.1183,193,4.0,r,E6,C#6,E5,C#5,r,r,E4,C#4,r,E4,E4,r,r,E5,E5,r,r,r,A2,r,r,r,r,r,r,r,r,r,r,r,E5,B4,B3,r,r
675.25,288.2121,193,4.25,r,E6,C#6,E5,C#5,r,r,E4,C#4,r,E4,E4,r,r,E5,E5,r,r,r,A2,r,r,r,r,r,r,r,r,r,r,r,G4,C#5,C#4,r,r
675.5,288.3058,193,4.5,r,E6,C#6,E5,C#5,r,r,E4,C#4,A2,E4,E4,r,r,E5,E5,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,D5,D4,A3,A2
675.75,288.3996,193,4.75,r,E6,C#6,E5,C#5,r,r,E4,C#4,A2,E4,E4,r,r,E5,E5,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,E5,E4,A3,A2
676.0,288.4933,194,1.0,r,G6,C#6,G5,C#5,r,r,G4,C#4,B-2,E4,E4,r,r,E5,E5,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,E5,C#4,C#3,B-3,B-2
676.25,288.5871,194,1.25,r,G6,C#6,G5,C#5,r,r,G4,C#4,B-2,E4,E4,r,r,E5,E5,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,C#5,D4,D3,B-3,B-2
676.5,288.6808,194,1.5,r,G6,C#6,G5,C#5,r,r,G4,C#4,B-2,E4,E4,r,r,E5,E5,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,E4,E3,B-3,B-2
676.75,288.7746,194,1.75,r,G6,C#6,G5,C#5,r,r,G4,C#4,B-2,E4,E4,r,r,E5,E5,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,F#4,F#3,B-3,B-2
677.0,288.8683,194,2.0,r,G6,C#6,G5,C#5,r,r,G4,C#4,r,E4,E4,r,r,E5,E5,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,E5,C#4,C#3,r,r
677.25,288.9621,194,2.25,r,G6,C#6,G5,C#5,r,r,G4,C#4,r,E4,E4,r,r,E5,E5,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,F#4,D4,D3,r,r
677.5,289.0558,194,2.5,r,F#6,C#6,F#5,C#5,r,r,F#4,C#4,B-1,F#4,F#3,r,r,F#5,F#4,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,E4,E3,B-2,B-1
677.75,289.1496,194,2.75,r,F#6,C#6,F#5,C#5,r,r,F#4,C#4,B-1,F#4,F#3,r,r,F#5,F#4,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,F#4,F#3,B-2,B-1
678.0,289.2433,194,3.0,r,F#6,D6,F#5,D5,r,r,F#4,D4,B2,F#4,F#3,r,r,F#5,F#4,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,D5,B3,D3,B3,B2
678.25,289.3371,194,3.25,r,F#6,D6,F#5,D5,r,r,F#4,D4,B2,F#4,F#3,r,r,F#5,F#4,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,B4,C#4,C#3,B3,B2
678.5,289.4308,194,3.5,r,F#6,D6,F#5,D5,r,r,F#4,D4,B2,F#4,F#3,r,r,F#5,F#4,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,D4,D3,B3,B2
678.75,289.5246,194,3.75,r,F#6,D6,F#5,D5,r,r,F#4,D4,B2,F#4,F#3,r,r,F#5,F#4,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,E4,E3,B3,B2
679.0,289.6183,194,4.0,r,F#6,D6,F#5,F#4,r,r,F#4,D4,r,F#4,F#3,r,r,F#5,F#4,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,D5,F#4,F#3,r,r
679.25,289.7121,194,4.25,r,F#6,D6,F#5,F#4,r,r,F#4,D4,r,F#4,F#3,r,r,F#5,F#4,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,F#4,G4,G3,r,r
679.5,289.8058,194,4.5,r,F#6,D6,F#5,F#4,r,r,F#4,D4,B1,F#4,F#3,r,r,F#5,F#4,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,A4,A3,B2,B1
679.75,289.8996,194,4.75,r,F#6,D6,F#5,F#4,r,r,F#4,D4,B1,F#4,F#3,r,r,F#5,F#4,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,B4,B3,B2,B1
680.0,289.9933,195,1.0,r,A6,E-6,A5,A4,r,r,A3,F#3,C3,F#4,F#3,r,r,F#5,F#4,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,F#5,A4,C4,C4,C3
680.25,290.0871,195,1.25,r,A6,E-6,A5,A4,r,r,A3,F#3,C3,F#4,F#3,r,r,F#5,F#4,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,E-5,A5,A3,C4,C3
680.5,290.1808,195,1.5,r,A6,E-6,A5,A4,r,r,A3,F#3,C3,F#4,F#3,r,r,F#5,F#4,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,F#5,F#3,C4,C3
680.75,290.2746,195,1.75,r,A6,E-6,A5,A4,r,r,A3,F#3,C3,F#4,F#3,r,r,F#5,F#4,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,E-5,E-3,C4,C3
681.0,290.3683,195,2.0,r,A6,F#6,A5,A4,r,r,A3,F#3,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,F#5,A4,C3,r,r
681.25,290.4621,195,2.25,r,A6,F#6,A5,A4,r,r,A3,F#3,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,A4,F#5,E-3,r,r
681.5,290.5558,195,2.5,r,G#6,F#6,G#5,G#4,r,r,G#3,F#3,C2,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,E-5,F#3,C3,C2
681.75,290.6496,195,2.75,r,G#6,F#6,G#5,G#4,r,r,G#3,F#3,C2,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,A4,A3,C3,C2
682.0,290.7433,195,3.0,r,G#6,F6,G#5,G#4,r,r,G#3,F3,C#3,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,F5,G#4,C#3,C#4,C#3
682.25,290.8371,195,3.25,r,G#6,F6,G#5,G#4,r,r,G#3,F3,C#3,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,C#5,F5,C#3,C#4,C#3
682.5,290.9308,195,3.5,r,G#6,F6,G#5,G#4,r,r,G#3,F3,C#3,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,C#5,C#4,C#4,C#3
682.75,291.0246,195,3.75,r,G#6,F6,G#5,G#4,r,r,G#3,F3,C#3,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,G#4,C#4,C#4,C#3
683.0,291.1183,195,4.0,r,G#6,F6,G#5,G#4,r,r,G#3,F3,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,F5,G#4,C#3,r,r
683.25,291.2121,195,4.25,r,G#6,F6,G#5,G#4,r,r,G#3,F3,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,G#4,F5,F3,r,r
683.5,291.3058,195,4.5,r,G#6,F6,G#5,G#4,r,r,G#3,F3,C#2,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,C#5,G#3,C#3,C#2
683.75,291.3996,195,4.75,r,G#6,F6,G#5,G#4,r,r,G#3,F3,C#2,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,G#4,C#4,C#3,C#2
684.0,291.4933,196,1.0,r,G6,E6,B5,B4,r,r,B3,G3,C#3,G4,E4,r,r,G5,E5,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,G5,B-4,C#3,C#4,C#3
684.25,291.5871,196,1.25,r,G6,E6,B5,B4,r,r,B3,G3,C#3,G4,E4,r,r,G5,E5,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,E5,G5,E3,C#4,C#3
684.5,291.6808,196,1.5,r,G6,E6,B5,B4,r,r,B3,G3,C#3,G4,E4,r,r,G5,E5,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,E5,G3,C#4,C#3
684.75,291.7746,196,1.75,r,G6,E6,B5,B4,r,r,B3,G3,C#3,G4,E4,r,r,G5,E5,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,B-4,B-3,C#4,C#3
685.0,291.8683,196,2.0,r,G6,E5,B5,B4,r,r,B3,G3,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,G5,B-4,C#3,r,r
685.25,291.9621,196,2.25,r,G6,E5,B5,B4,r,r,B3,G3,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,B-4,G5,E3,r,r
685.5,292.0558,196,2.5,r,B-5,E5,B-5,B-4,r,r,B-3,G3,C#2,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,E5,G3,C#3,C#2
685.75,292.1496,196,2.75,r,B-5,E5,B-5,B-4,r,r,B-3,G3,C#2,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,B-4,B-3,C#3,C#2
686.0,292.2433,196,3.0,r,C#6,r,C#6,C#5,r,r,C#4,F#3,D3,F#4,F#3,r,r,F#5,F#4,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,F#5,B4,D3,D4,D3
686.25,292.3371,196,3.25,r,C#6,r,C#6,C#5,r,r,C#4,F#3,D3,F#4,F#3,r,r,F#5,F#4,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,B4,F#5,F#3,D4,D3
686.5,292.4308,196,3.5,r,C#6,r,C#6,C#5,r,r,C#4,F#3,D3,F#4,F#3,r,r,F#5,F#4,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,D5,B3,D4,D3
686.75,292.5246,196,3.75,r,C#6,r,C#6,C#5,r,r,C#4,F#3,D3,F#4,F#3,r,r,F#5,F#4,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,B4,D4,D4,D3
687.0,292.6183,196,4.0,r,C#6,F#5,C#6,C#5,r,r,C#4,F#3,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,B5,B4,B3,r,r
687.25,292.7121,196,4.25,r,C#6,F#5,C#6,C#5,r,r,C#4,F#3,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,F#5,A4,A3,r,r
687.5,292.8058,196,4.5,r,B5,B5,B5,B4,r,r,B3,F#3,E-3,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,F#4,F#3,E-4,E-3
687.75,292.8996,196,4.75,r,B5,B5,B5,B4,r,r,B3,F#3,E-3,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,B4,B3,E-4,E-3
688.0,292.9933,197,1.0,r,D6,B5,D6,D5,r,r,D4,G#3,E3,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,B5,G#4,G#3,E4,E3
688.25,293.0871,197,1.25,r,D6,B5,D6,D5,r,r,D4,G#3,E3,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,G#5,C#5,C#4,E4,E3
688.5,293.1808,197,1.5,r,D6,B5,D6,D5,r,r,D4,G#3,E3,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,B4,B3,E4,E3
688.75,293.2746,197,1.75,r,D6,B5,D6,D5,r,r,D4,G#3,E3,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,G#4,G#3,E4,E3
689.0,293.3683,197,2.0,r,D6,G#5,D6,D5,r,r,D4,G#3,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,C#6,G#4,G#3,r,r
689.25,293.4621,197,2.25,r,D6,G#5,D6,D5,r,r,D4,G#3,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,G#5,D5,D4,r,r
689.5,293.5558,197,2.5,r,C#6,G#5,C#6,C#5,r,r,C#4,G#3,F3,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,C#5,C#4,F4,F3
