qstamp,tstamp,measure,beat,Flute 1,Flute 2,Oboe 1,Oboe 2,A Clarinet 1,A Clarinet 2,Bassoon 1,Bassoon 2,Contrabassoon,E Horn 1,E Horn 2,C Horn 3,C Horn 4,E Trumpet 1,E Trumpet 2,Trombone 1,Trombone 2,Trombone 3,Timpani,Violin 1,Violin 2,Viola,Violoncello,Contrabass
369.5,184.75,110,2.75,B-5,r,E5,r,C#5,B-4,r,r,r,E4,E4,r,r,r,r,r,r,r,r,r,r,E3,E3,r
370.0,185.0,110,3.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,B-3,r,r
370.5,185.25,110,3.25,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,E4,r,C#4,r,r
371.0,185.5,110,3.5,A5,r,E5,r,C5,A4,r,r,r,E4,E4,r,r,r,r,r,r,r,r,E-4,r,E4,r,r
371.5,185.75,110,3.75,A5,r,E5,r,C5,A4,r,r,r,E4,E4,r,r,r,r,r,r,r,r,E4,r,E4,r,r
372.0,186.0,111,1.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,A4,r,r,r,r
372.5,186.25,111,1.25,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,C5,r,E3,r,r
373.0,186.5,111,1.5,G#5,r,E5,E5,B4,G#4,r,r,r,E4,E4,r,r,r,r,r,r,r,r,E5,r,E-3,r,r
373.5,186.75,111,1.75,G#5,r,E5,E5,B4,G#4,r,r,r,E4,E4,r,r,r,r,r,r,r,r,E5,r,E3,r,r
374.0,187.0,111,2.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,G#3,r,r
374.5,187.25,111,2.25,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,E4,B3,r,r
375.0,187.5,111,2.5,G5,r,r,r,C#5,B-4,r,r,r,E4,E4,r,r,r,r,r,r,r,r,r,E-4,E4,r,r
375.5,187.75,111,2.75,G5,r,r,r,C#5,B-4,r,r,r,E4,E4,r,r,r,r,r,r,r,r,r,E4,E4,r,r
376.0,188.0,111,3.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,B-4,r,r,r
376.5,188.25,111,3.25,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,E5,C#5,r,r,r
377.0,188.5,111,3.5,F#5,r,r,r,C5,A4,r,r,r,E4,E4,r,r,r,r,r,r,r,r,E-5,E5,E4,r,r
377.5,188.75,111,3.75,F#5,r,r,r,C5,A4,r,r,r,E4,E4,r,r,r,r,r,r,r,r,E5,E5,E4,r,r
378.0,189.0,112,1.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,A5,E5,r,r,r
378.5,189.25,112,1.25,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,C6,E5,r,r,r
379.0,189.5,112,1.5,F#5,E-5,A5,A5,C5,A4,r,r,r,E4,E4,r,r,r,r,r,r,r,r,E6,E5,E4,r,r
380.0,190.0,112,2.0,r,r,G#5,G#5,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,E6,E5,r,r,r
381.0,190.5,112,2.5,E-5,C5,F#5,F#5,C5,A4,r,r,r,E4,E4,r,r,r,r,r,r,r,r,E6,E5,E4,r,r
382.0,191.0,112,3.0,r,r,E5,E5,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,E6,E5,r,r,r
383.0,191.5,112,3.5,C5,A4,E-5,E-5,A4,F#4,r,r,r,E4,E4,r,r,r,r,r,r,r,r,E6,E5,E4,r,r
384.0,192.0,113,1.0,r,r,F#5,F#5,r,r,B2,E2,r,r,r,r,r,r,r,G#3,E3,E3,r,r,r,r,r,r
385.0,192.5,113,1.5,B4,G#4,E5,E5,r,r,B2,E2,r,E4,E4,r,r,r,r,G#3,E3,E3,r,r,r,r,r,r
386.0,193.0,113,2.0,r,r,r,r,r,r,B2,E2,r,r,r,r,r,r,r,B3,G#3,E3,r,r,r,E3,B2,r
386.5,193.25,113,2.25,r,r,r,r,r,r,B2,E2,r,r,r,r,r,r,r,B3,G#3,E3,r,r,r,G#3,B2,r
387.0,193.5,113,2.5,r,r,r,r,r,r,B2,E2,r,r,r,r,r,r,r,B3,G#3,E3,r,r,r,B3,E3,r
387.5,193.75,113,2.75,r,r,r,r,r,r,B2,E2,r,r,r,r,r,r,r,B3,G#3,E3,r,r,r,r,G#3,r
389.0,194.5,113,3.5,r,r,r,r,r,r,E3,E2,r,r,r,r,r,r,r,C#4,B3,G#3,r,r,r,r,r,r
390.0,195.0,114,1.0,r,r,r,r,r,r,C#3,F#2,r,r,r,r,r,r,r,C#4,A3,F#3,r,r,r,r,r,r
392.0,196.0,114,2.0,r,r,r,r,r,r,A2,F#2,r,r,r,r,r,r,r,E-4,A3,E-3,r,r,r,E-3,A2,r
392.5,196.25,114,2.25,r,r,r,r,r,r,A2,F#2,r,r,r,r,r,r,r,E-4,A3,E-3,r,r,r,G#3,E-3,r
393.0,196.5,114,2.5,r,r,r,r,r,r,A2,F#2,r,r,r,r,r,r,r,E-4,A3,E-3,r,r,r,B3,F#3,r
393.5,196.75,114,2.75,r,r,r,r,r,r,A2,F#2,r,r,r,r,r,r,r,E-4,A3,E-3,r,r,r,E-4,A3,r
396.0,198.0,115,1.0,r,r,r,r,r,r,E-3,G#2,r,r,r,r,r,r,r,E-4,B3,G#3,r,r,r,r,r,r
398.0,199.0,115,2.0,r,r,r,r,r,r,B2,G#2,r,r,r,r,r,r,r,E4,B3,E3,r,r,r,E3,B2,r
398.5,199.25,115,2.25,r,r,r,r,r,r,B2,G#2,r,r,r,r,r,r,r,E4,B3,E3,r,r,r,G#3,E3,r
399.0,199.5,115,2.5,r,r,r,r,r,r,B2,G#2,r,r,r,r,r,r,r,E4,B3,E3,r,r,r,B3,G#3,r
399.5,199.75,115,2.75,r,r,r,r,r,r,B2,G#2,r,r,r,r,r,r,r,E4,B3,E3,r,r,r,E4,B3,r
401.0,200.5,115,3.5,r,r,r,r,r,r,G#2,G#2,r,E4,E3,r,r,r,r,E-4,B3,E3,r,r,r,r,r,r
402.0,201.0,116,1.0,r,r,r,r,r,r,A2,A2,r,E4,E3,r,r,r,r,E-4,B3,E3,r,r,r,r,r,r
404.0,202.0,116,2.0,r,r,r,r,r,r,A2,A2,r,E4,E3,r,r,r,r,C#4,A3,A3,r,r,r,E3,C#3,r
404.5,202.25,116,2.25,r,r,r,r,r,r,A2,A2,r,E4,E3,r,r,r,r,C#4,A3,A3,r,r,r,A3,E3,r
405.0,202.5,116,2.5,r,r,r,r,r,r,A2,A2,r,E4,E3,r,r,r,r,C#4,A3,A3,r,r,r,C#4,A3,r
405.5,202.75,116,2.75,r,r,r,r,r,r,A2,A2,r,E4,E3,r,r,r,r,C#4,A3,A3,r,r,r,E4,C#4,r
408.0,204.0,117,1.0,r,r,r,r,r,r,C#3,B-2,r,C#4,r,r,r,r,r,C#4,F#3,B-2,r,r,r,r,r,r
410.0,205.0,117,2.0,r,r,r,r,r,r,C#3,B-2,r,F#4,r,r,r,r,r,C#4,F#3,B-2,r,r,r,F#3,C#3,r
410.5,205.25,117,2.25,r,r,r,r,r,r,C#3,B-2,r,F#4,r,r,r,r,r,C#4,F#3,B-2,r,r,r,B-3,F#3,r
411.0,205.5,117,2.5,r,r,r,r,r,r,C#3,B-2,r,F#4,r,r,r,r,r,C#4,F#3,B-2,r,r,r,C#4,B-3,r
411.5,205.75,117,2.75,r,r,r,r,r,r,C#3,B-2,r,F#4,r,r,r,r,r,C#4,F#3,B-2,r,r,r,F#4,C#4,r
413.0,206.5,117,3.5,r,r,r,r,r,r,C#3,B-2,r,E4,r,r,r,r,r,C#4,F#3,B-2,r,r,r,r,r,r
414.0,207.0,118,1.0,r,r,r,r,r,r,C#3,B-2,r,E4,r,r,r,r,r,C#4,G3,B-2,r,r,r,r,r,r
416.0,208.0,118,2.0,r,r,r,r,r,r,E-3,B2,r,E-4,r,r,r,r,r,B3,G#3,B2,r,r,r,E-3,B2,r
416.5,208.25,118,2.25,r,r,r,r,r,r,E-3,B2,r,E-4,r,r,r,r,r,B3,G#3,B2,r,r,r,G#3,E-3,r
417.0,208.5,118,2.5,r,r,r,r,r,r,E-3,B2,r,E-4,r,r,r,r,r,B3,G#3,B2,r,r,r,B3,G#3,r
417.5,208.75,118,2.75,r,r,r,r,r,r,E-3,B2,r,E-4,r,r,r,r,r,B3,G#3,B2,r,r,r,E-4,B3,r
419.0,209.5,118,3.5,r,r,r,r,r,r,E3,C#2,r,C#4,r,r,r,r,r,B-3,E3,C#3,r,r,r,r,r,r
420.0,210.0,119,1.0,r,r,r,r,r,r,E-3,E-2,r,C#4,r,r,r,r,r,G#3,G#3,E-3,r,r,r,r,r,r
422.0,211.0,119,2.0,r,r,r,r,r,r,E-3,E-2,r,B3,r,r,r,r,r,G#3,G#3,E-3,r,r,r,E-3,G#2,r
422.5,211.25,119,2.25,r,r,r,r,r,r,E-3,E-2,r,B3,r,r,r,r,r,G#3,G#3,E-3,r,r,r,G#3,B2,r
423.0,211.5,119,2.5,r,r,r,r,r,r,E-3,E-2,r,B3,r,r,r,r,r,G#3,G#3,E-3,r,r,r,B3,E-3,r
423.5,211.75,119,2.75,r,r,r,r,r,r,E-3,E-2,r,B3,r,r,r,r,r,G#3,G#3,E-3,r,r,r,r,G#3,r
425.0,212.5,119,3.5,r,r,r,r,r,r,E-2,E-2,r,r,r,r,r,r,r,A3,F#3,B2,r,r,r,r,r,r
426.0,213.0,120,1.0,r,r,r,r,r,r,E2,E2,r,r,E2,r,r,r,r,A3,F#3,C3,r,r,r,r,r,r
427.0,213.5,120,1.5,r,r,r,r,r,r,E2,E2,r,A4,E2,r,r,r,r,A3,F#3,C3,r,r,r,r,r,r
428.0,214.0,120,2.0,r,r,r,r,r,r,E2,E2,r,G#4,E2,r,r,r,r,A3,F#3,C3,r,r,r,C3,A2,r
428.5,214.25,120,2.25,r,r,r,r,r,r,E2,E2,r,G#4,E2,r,r,r,r,A3,F#3,C3,r,r,r,E3,C3,r
429.0,214.5,120,2.5,r,r,r,r,r,r,E2,E2,r,F#4,E2,r,r,r,r,A3,F#3,C3,r,r,r,A3,E3,r
429.5,214.75,120,2.75,r,r,r,r,r,r,E2,E2,r,F#4,E2,r,r,r,r,A3,F#3,C3,r,r,r,C4,A3,r
430.0,215.0,120,3.0,r,r,r,r,r,r,E2,E2,r,E4,E2,r,r,r,r,A3,F#3,C3,r,C4,A3,F#4,C4,r
430.5,215.25,120,3.25,r,r,r,r,r,r,E2,E2,r,E4,E2,r,r,r,r,A3,F#3,C3,r,F#4,C4,A4,A3,r
431.0,215.5,120,3.5,r,r,r,r,r,r,E2,E2,r,E-4,E2,r,r,r,r,A3,F#3,C3,r,A4,F#4,C5,E3,r
431.5,215.75,120,3.75,r,r,r,r,r,r,E2,E2,r,E-4,E2,r,r,r,r,A3,F#3,C3,r,C5,A4,F#5,C3,r
432.0,216.0,121,1.0,r,r,G#4,E4,r,r,E2,E2,r,F#4,E3,B3,B3,G#4,E4,G#3,E3,B2,r,r,r,r,r,r
433.0,216.5,121,1.5,r,r,G#4,E4,r,r,E2,E2,r,E4,E3,B3,B3,G#4,E4,G#3,E3,B2,r,r,r,r,r,r
434.0,217.0,121,2.0,r,r,B4,G#4,r,r,B2,E2,r,r,E3,D4,D4,B4,G#4,B3,G#3,E3,r,B4,G#4,D5,G#2,r
434.5,217.25,121,2.25,r,r,B4,G#4,r,r,B2,E2,r,r,E3,D4,D4,B4,G#4,B3,G#3,E3,r,B4,G#4,B4,B2,r
435.0,217.5,121,2.5,r,r,B4,G#4,r,r,B2,E2,r,r,E3,D4,D4,B4,G#4,B3,G#3,E3,r,D4,B3,G#4,E3,r
435.5,217.75,121,2.75,r,r,B4,G#4,r,r,B2,E2,r,r,E3,D4,D4,B4,G#4,B3,G#3,E3,r,D4,B3,D4,G#3,r
437.0,218.5,121,3.5,r,r,C#5,C#5,B4,G#4,B3,F2,r,r,r,C#4,C#4,r,r,C#4,G#3,F3,r,r,r,r,r,r
438.0,219.0,122,1.0,r,r,C#5,C#5,A4,A4,A3,F#2,r,C#4,C#4,C#4,C#4,r,r,C#4,A3,F#3,r,r,r,r,r,r
439.0,219.5,122,1.5,r,r,C#5,C#5,G#4,G#4,G#3,E2,r,C#4,C#4,C#4,C#4,r,r,C#4,G#3,E3,r,r,r,r,r,r
440.0,220.0,122,2.0,r,r,E-5,C#5,B-4,G4,G3,E-2,r,E-4,E-4,C#4,C#4,r,r,B-3,G3,E-3,r,B-4,G4,C#5,G2,r
440.5,220.25,122,2.25,r,r,E-5,C#5,B-4,G4,G3,E-2,r,E-4,E-4,C#4,C#4,r,r,B-3,G3,E-3,r,B-4,G4,B-4,B-2,r
441.0,220.5,122,2.5,r,r,E-5,C#5,B-4,G4,G3,E-2,r,E-4,E-4,C#4,C#4,r,r,B-3,G3,E-3,r,C#4,B-3,G4,E-3,r
441.5,220.75,122,2.75,r,r,E-5,C#5,B-4,G4,G3,E-2,r,E-4,E-4,C#4,C#4,r,r,B-3,G3,E-3,r,C#4,B-3,C#4,G3,r
444.0,222.0,123,1.0,r,r,E-5,B4,B4,G#4,G#3,G#2,r,B3,B2,B3,B3,B4,G#4,B3,G#3,G#3,r,r,r,r,r,r
446.0,223.0,123,2.0,r,r,E5,G#4,D5,B4,E3,E2,r,B3,B2,D4,D4,B4,G#4,B3,G#3,E3,r,B4,G#4,D5,G#2,r
446.5,223.25,123,2.25,r,r,E5,G#4,D5,B4,E3,E2,r,B3,B2,D4,D4,B4,G#4,B3,G#3,E3,r,B4,G#4,B4,B2,r
447.0,223.5,123,2.5,r,r,E5,G#4,D5,B4,E3,E2,r,B3,B2,D4,D4,B4,G#4,B3,G#3,E3,r,D4,B3,G#4,E3,r
447.5,223.75,123,2.75,r,r,E5,G#4,D5,B4,E3,E2,r,B3,B2,D4,D4,B4,G#4,B3,G#3,E3,r,D4,B3,D4,G#3,r
449.0,224.5,123,3.5,r,r,B4,G#4,B4,E4,E3,E2,r,E4,E3,D4,D4,E5,E4,G#3,E3,E2,r,r,r,r,r,r
450.0,225.0,124,1.0,r,r,C5,G#4,C5,D4,E3,A2,r,E4,E3,D4,D4,E5,E4,G#3,E3,A2,r,r,r,r,r,r
452.0,226.0,124,2.0,r,r,C#5,A4,C#5,C#4,E3,A2,r,E4,E3,C#4,C#4,E5,E4,A3,E3,A2,r,A4,E4,C#5,C#3,r
452.5,226.25,124,2.25,r,r,C#5,A4,C#5,C#4,E3,A2,r,E4,E3,C#4,C#4,E5,E4,A3,E3,A2,r,A4,E4,A4,E3,r
453.0,226.5,124,2.5,r,r,C#5,A4,C#5,C#4,E3,A2,r,E4,E3,C#4,C#4,E5,E4,A3,E3,A2,r,C#4,A3,E4,A3,r
453.5,226.75,124,2.75,r,r,C#5,A4,C#5,C#4,E3,A2,r,E4,E3,C#4,C#4,E5,E4,A3,E3,A2,r,C#4,A3,C#4,C#4,r
456.0,228.0,125,1.0,r,r,G#5,r,G#5,C#5,E3,B-2,r,G#4,E4,r,r,r,r,C#4,E3,B-2,r,r,r,r,r,r
458.0,229.0,125,2.0,r,r,F#5,r,F#5,C#5,E3,B-2,r,F#4,C#4,r,r,r,r,C#4,F#3,B-2,r,C#5,E4,E5,C#3,r
458.5,229.25,125,2.25,r,r,F#5,r,F#5,C#5,E3,B-2,r,F#4,C#4,r,r,r,r,C#4,F#3,B-2,r,C#5,E4,C#5,F#3,r
459.0,229.5,125,2.5,r,r,F#5,r,F#5,C#5,E3,B-2,r,F#4,C#4,r,r,r,r,C#4,F#3,B-2,r,E4,C#4,B-4,B-3,r
459.5,229.75,125,2.75,r,r,F#5,r,F#5,C#5,E3,B-2,r,F#4,C#4,r,r,r,r,C#4,F#3,B-2,r,E4,C#4,E4,C#4,r
461.0,230.5,125,3.5,r,r,E5,r,C#5,E4,G3,A2,r,E4,E4,r,r,r,r,G3,C#3,B-2,r,r,r,r,r,r
462.0,231.0,126,1.0,r,r,E5,r,B4,G#4,G#3,B2,r,G#4,E4,r,r,r,r,G#3,E3,B2,r,r,r,r,r,r
464.0,232.0,126,2.0,r,r,E-5,r,A4,F#4,F#3,C3,r,A4,F#4,r,r,r,r,A3,F#3,C3,r,A4,F#4,E-5,E-3,r
464.5,232.25,126,2.25,r,r,E-5,r,A4,F#4,F#3,C3,r,A4,F#4,r,r,r,r,A3,F#3,C3,r,A4,F#4,A4,F#3,r
465.0,232.5,126,2.5,r,r,E-5,r,A4,F#4,F#3,C3,r,A4,F#4,r,r,r,r,A3,F#3,C3,r,E-4,A3,F#4,A3,r
465.5,232.75,126,2.75,r,r,E-5,r,A4,F#4,F#3,C3,r,A4,F#4,r,r,r,r,A3,F#3,C3,r,E-4,A3,E-4,E-4,r
467.0,233.5,126,3.5,r,r,C#5,r,A4,E4,C#3,C#2,r,E4,E3,r,r,r,r,A3,E3,C#3,r,r,r,r,r,r
468.0,234.0,127,1.0,r,r,C#5,r,G#4,F4,D3,D2,r,B3,B2,r,r,r,r,G#3,F3,D3,r,r,r,r,r,r
470.0,235.0,127,2.0,r,r,B4,r,A4,F#4,E-3,E-2,r,B3,B2,r,r,r,r,A3,F#3,E-3,r,A4,F#4,B4,F#3,r
470.5,235.25,127,2.25,r,r,B4,r,A4,F#4,E-3,E-2,r,B3,B2,r,r,r,r,A3,F#3,E-3,r,A4,F#4,A4,A3,r
471.0,235.5,127,2.5,r,r,B4,r,A4,F#4,E-3,E-2,r,B3,B2,r,r,r,r,A3,F#3,E-3,r,F#4,B3,F#4,B3,r
471.5,235.75,127,2.75,r,r,B4,r,A4,F#4,E-3,E-2,r,B3,B2,r,r,r,r,A3,F#3,E-3,r,F#4,B3,B3,B3,r
473.0,236.5,127,3.5,r,r,A4,r,E-4,F#3,B2,B1,r,r,r,r,r,r,r,r,r,B2,r,r,r,r,r,r
474.0,237.0,128,1.0,r,r,A4,r,E4,G#3,C3,C2,r,E2,E1,C2,C1,r,r,A3,E3,C3,r,r,r,r,r,r
475.0,237.5,128,1.5,A5,r,A4,r,E4,G#3,C3,C2,r,E2,E1,C2,C1,r,r,A3,E3,C3,r,r,r,r,r,r
476.0,238.0,128,2.0,G#5,r,A4,r,E4,G#3,C3,C2,r,E2,E1,C2,C1,r,r,A3,E3,C3,r,r,A3,E3,C2,r
476.5,238.25,128,2.25,G#5,r,A4,r,E4,G#3,C3,C2,r,E2,E1,C2,C1,r,r,A3,E3,C3,r,r,A3,E3,C2,r
477.0,238.5,128,2.5,F#5,r,r,r,r,r,r,r,r,E2,E1,C2,C1,r,r,A3,E3,C3,r,r,A3,E3,C2,r
477.5,238.75,128,2.75,F#5,r,r,r,r,r,r,r,r,E2,E1,C2,C1,r,r,A3,E3,C3,r,r,A3,E3,C2,r
478.0,239.0,128,3.0,E5,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,A3,E3,C3,r
479.0,239.5,128,3.5,E-5,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,A3,E3,C3,r
480.0,240.0,129,1.0,E5,E5,E5,C5,C5,A4,A3,A3,A2,E4,E4,C4,A3,r,r,E4,C4,A3,r,r,r,r,r,r
483.0,241.5,130,1.0,F#5,F#5,F#5,E-5,E-5,A4,F#3,F#3,F#2,F#4,E-4,E-4,A3,r,r,F#4,A3,F#3,r,r,r,r,r,r
486.0,243.0,131,1.0,G5,G5,G5,E5,B4,G4,E3,E3,E2,G4,B3,E4,E3,r,r,G4,B3,E3,r,r,r,r,r,r
489.0,244.5,132,1.0,A5,A5,A5,E5,A4,E4,C3,C3,C2,A4,E4,C4,C3,r,r,A4,E4,C3,r,r,r,r,r,r
491.0,245.5,132,3.0,A5,A5,A5,E5,A4,E4,C3,C3,C2,A4,E4,C4,C3,r,r,A4,E4,C3,r,A6,A5,A4,r,r
492.0,246.0,133,1.0,B-5,B-5,B-5,C#5,B-4,C#4,F#3,F#2,F#1,B-4,E4,C#4,B-3,E5,E4,B-4,E4,F#2,E3,G6,G5,G4,F#2,F#1
493.0,246.5,133,2.0,B-5,B-5,B-5,C#5,B-4,C#4,F#3,F#2,F#1,B-4,E4,C#4,B-3,E5,E4,B-4,E4,F#2,E3,F#6,F#5,F#4,F#2,F#1
494.0,247.0,133,3.0,B-5,B-5,B-5,C#5,B-4,C#4,F#3,F#2,F#1,B-4,E4,C#4,B-3,E5,E4,B-4,E4,F#2,E3,E6,C#6,C#5,F#2,F#1
495.0,247.5,134,1.0,B5,B5,B5,B4,B4,B3,G3,G2,G1,B4,D4,B3,B3,B4,B4,B4,D4,G2,B2,D6,B5,B4,G2,G1
496.0,248.0,134,2.0,B5,B5,B5,B4,B4,B3,G3,G2,G1,B4,D4,B3,B3,B4,B4,B4,D4,G2,B2,C#6,A5,A4,G2,G1
497.0,248.5,134,3.0,B5,B5,B5,B4,B4,B3,G3,G2,G1,B4,D4,B3,B3,B4,B4,B4,D4,G2,B2,B5,G5,G4,G2,G1
498.0,249.0,135,1.0,B4,B4,B4,B4,B4,B3,E3,E2,E1,B3,B2,B3,B3,B4,B3,B3,G3,E2,B2,A5,F#5,F#4,E2,E1
499.0,249.5,135,2.0,B4,B4,B4,B4,B4,B3,E3,E2,E1,B3,B2,B3,B3,B4,B3,B3,G3,E2,B2,G5,E5,E4,E2,E1
500.5,250.25,135,3.5,B4,B4,B4,B4,B4,B3,E3,E2,E1,B3,B2,B3,B3,B4,B3,B3,G3,E2,B2,E5,C#5,C#4,E2,E1
501.0,250.5,136,1.0,E5,E5,E5,B-4,B-4,E4,F#3,F#2,F#1,E4,E3,B-3,B-3,G4,E4,E4,B-3,F#2,E3,D5,G4,G3,F#2,F#1
503.0,251.5,136,3.0,E5,E5,E5,B-4,B-4,E4,F#3,F#2,F#1,E4,E3,B-3,B-3,G4,E4,E4,B-3,F#2,E3,C#5,G4,G3,F#2,F#1
504.0,252.0,137,1.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,G4,E4,G3,E3,r
505.0,252.5,137,2.0,C6,r,C5,r,r,r,C4,r,r,r,r,r,r,r,r,r,r,r,r,G4,E4,G3,E3,r
506.0,253.0,137,3.0,B5,r,B4,r,r,r,B3,r,r,r,r,r,r,r,r,r,r,r,r,C#5,G4,C#4,E3,r
507.0,253.5,138,1.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,C#5,F#4,C#4,F#3,r
508.0,254.0,138,2.0,B-5,r,B-4,r,r,r,B-3,r,r,r,r,r,r,r,r,r,r,r,r,C#5,F#4,C#4,F#3,r
509.0,254.5,138,3.0,C#6,r,C#5,r,r,r,C#4,r,r,r,r,r,r,r,r,r,r,r,r,B-4,F#4,B-3,F#3,r
510.0,255.0,139,1.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,B4,G4,B3,G3,r
511.0,255.5,139,2.0,E6,r,E5,r,r,r,E4,r,r,r,r,r,r,r,r,r,r,r,r,B4,G4,B3,G3,r
512.0,256.0,139,3.0,D6,r,D5,r,r,r,D4,r,r,r,r,r,r,r,r,r,r,r,r,E5,B-4,E4,G3,r
513.0,256.5,140,1.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,E5,A4,E4,A3,r
514.0,257.0,140,2.0,C#6,r,C#5,r,r,r,C#4,r,r,r,r,r,r,r,r,r,r,r,r,E5,A4,E4,A3,r
515.0,257.5,140,3.0,E6,r,E5,r,r,r,E4,r,r,r,r,r,r,r,r,r,r,r,r,C#5,A4,C#4,A3,r
516.0,258.0,141,1.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,C#5,B-4,C#4,B-3,r
517.0,258.5,141,2.0,G6,r,G5,r,r,r,G4,G4,r,r,r,r,r,r,r,r,r,r,r,C#5,B-4,C#4,B-3,r
518.0,259.0,141,3.0,F#6,r,F#5,r,r,r,F#4,F#4,r,r,r,r,r,r,r,r,r,r,r,F#5,B-4,F#4,B-3,r
519.0,259.5,142,1.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,G5,B4,G4,B3,r
520.0,260.0,142,2.0,E6,r,E5,r,r,r,E4,E4,r,r,r,r,r,r,r,r,r,r,r,G5,B4,G4,B3,r
521.0,260.5,142,3.0,D6,r,D5,r,r,r,D4,D4,r,r,r,r,r,r,r,r,r,r,r,B4,G4,B3,G3,r
522.0,261.0,143,1.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,E5,G4,E4,G3,r
523.0,261.5,143,2.0,C6,r,C5,r,r,r,C4,C4,r,r,r,r,r,r,r,r,r,r,r,E5,G4,E4,G3,r
524.0,262.0,143,3.0,B5,r,B4,r,r,r,B3,B3,r,r,r,r,r,r,r,r,r,r,r,G4,E4,G3,E3,r
525.0,262.5,144,1.0,B-5,r,B-4,r,r,r,B-3,B-3,r,r,r,r,r,r,r,r,r,r,r,C#5,E4,C#4,F#3,r
526.0,263.0,144,2.0,B-5,r,B-4,r,r,r,B-3,B-3,r,r,r,r,r,r,r,r,r,r,r,E4,C#4,B-3,F#3,r
527.0,263.5,144,3.0,C#6,r,C#5,r,r,r,C#4,C#4,r,r,r,r,r,r,r,r,r,r,r,B-3,E4,F#3,F#3,r
528.0,264.0,145,1.0,E6,E6,E5,E5,E5,E5,B3,G2,G1,E4,E4,B3,B3,r,r,r,r,r,r,B3,E4,E3,B3,G1
529.0,264.5,145,2.0,E6,E6,E5,E5,E5,E5,C4,A2,A1,E4,E4,C4,C4,r,r,r,r,r,r,C4,E4,E3,C4,A1
530.0,265.0,145,3.0,E6,E6,E5,E5,E5,E5,C4,A2,A1,E4,E4,C4,C4,r,r,r,r,r,r,C4,E4,E3,C4,A1
530.5,265.25,145,3.5,E6,E6,E5,E5,E5,E5,B3,G2,G1,E4,E4,B3,B3,r,r,r,r,r,r,B3,E4,E3,B3,G1
531.0,265.5,146,1.0,E-6,E-6,E-5,E-5,E-5,E-5,B-3,F#2,F#1,E-4,E-4,B-3,B-3,r,r,F#4,B-3,F#3,r,B-3,F#4,F#3,B-3,F#1
532.0,266.0,146,2.0,E6,E6,E5,E5,E5,E5,B-3,F#2,F#1,E4,E4,B-3,B-3,r,r,E4,B-3,F#3,r,B-3,E4,F#3,B-3,F#1
533.0,266.5,146,3.0,E6,E6,E5,E5,E5,E5,B-3,F#2,F#1,E4,E4,B-3,B-3,r,r,E4,B-3,F#3,r,B-3,E4,F#3,B-3,F#1
533.5,266.75,146,3.5,F#6,F#6,F#5,F#5,F#5,F#5,B-3,F#2,F#1,F#4,F#4,B-3,B-3,r,r,E-4,B-3,F#3,r,B-3,E-4,F#3,B-3,F#1
534.0,267.0,147,1.0,G6,G6,G5,G5,G5,G5,D4,B2,B1,G4,G4,D4,D4,r,r,D4,B3,G3,r,D4,G4,G3,D4,B1
535.0,267.5,147,2.0,G6,G6,G5,G5,G5,G5,E4,C3,C2,G4,G4,E4,E4,r,r,r,r,r,r,E4,G4,G3,E4,C2
536.0,268.0,147,3.0,G6,G6,G5,G5,G5,G5,E4,C3,C2,G4,G4,E4,E4,r,r,r,r,r,r,E4,G4,G3,E4,C2
536.5,268.25,147,3.5,G6,G6,G5,G5,G5,G5,D4,B-2,B-1,G4,G4,D4,D4,r,r,r,r,r,r,D4,G4,G3,D4,B-1
537.0,268.5,148,1.0,F#5,F#5,F#5,F#5,F#5,F#4,C#4,A2,A1,F#4,F#4,C#4,C#4,r,r,A4,C#4,A3,r,C#4,A4,A3,C#4,A1
